"term","total_credits","ge","ge_fte","ge_teach","ge_teach_fte","ge_rsch","ge_rsch_fte","ge_admin","ge_admin_fte","ge_general","ge_general_fte","ge_gen_teach","ge_gen_teach_fte","ge_gen_rsch","ge_gen_rsch_fte","ge_gen_admin","ge_gen_admin_fte","ge_rsch_funded","ge_rsch_funded_fte","dept_fund","dept_fund_fte","support","remission","loan","work_study","fyf","nsf","raymund","lokey","grantschol","general_funded","nsf_diss","sort_term","student_level","course_dept"
"Fall",13,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"1","0","0","0","0","0","0","0","0","1","0","201501","Masters","Music"
"Spring",13,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"1","0","1","0","0","0","0","0","0","1","0","201603","Masters","Music"
"Spring",14,"1",0.4,"1",0.4,"0",0,"0",0,"1",0.4,"1",0.4,"0",0,"0",0,"0",0,"1",0.4,"0","0","1","0","0","0","0","0","0","0","0","201603","Masters","Music"
"Fall",15,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"1","0","0","0","0","0","0","0","0","1","0","201501","Masters","Music"
"Spring",12,"1",0.2,"1",0.2,"0",0,"0",0,"1",0.2,"1",0.2,"0",0,"0",0,"0",0,"1",0.2,"0","0","0","0","0","0","0","0","0","0","0","201503","Doctoral","Music"
"Spring",15,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","201903","Doctoral","Music"
"Spring",10,"1",0.3,"1",0.3,"0",0,"0",0,"1",0.3,"1",0.3,"0",0,"0",0,"0",0,"1",0.3,"0","0","0","0","0","0","0","0","0","0","0","201503","Doctoral","Music"
"Spring",15,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","1","0","0","0","0","0","0","0","0","201803","Masters","Music"
"Spring",12,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","1","0","0","0","0","0","0","0","0","201603","Masters","Music"
"Winter",12,"1",0.3,"1",0.3,"0",0,"0",0,"1",0.3,"1",0.3,"0",0,"0",0,"0",0,"1",0.3,"0","0","0","0","0","0","0","0","0","0","0","201502","Masters","Music"
"Fall",15,"1",0.4,"1",0.4,"0",0,"0",0,"1",0.4,"1",0.4,"0",0,"0",0,"0",0,"1",0.4,"0","0","0","0","0","0","0","0","0","0","0","201501","Doctoral","Music"
"Spring",12,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","1","0","0","0","0","0","0","0","0","201703","Masters","Music"
"Fall",17,"1",0.2,"1",0.2,"0",0,"0",0,"1",0.1615822,"1",0.1615822,"0",0,"0",0,"0",0,"1",0.2,"1","0","0","0","0","0","0","0","0","0","0","201501","Doctoral","Music"
"Spring",10,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","201403","Masters","Music"
"Spring",14,"1",0.45,"1",0.1,"0",0,"0",0,"1",0.2,"1",0.2,"0",0,"0",0,"0",0,"1",0.2,"0","0","0","0","0","0","0","0","0","0","0","201603","Doctoral","Music"
"Fall",14,"1",0.4,"1",0.4,"0",0,"0",0,"1",0.4,"1",0.4,"0",0,"0",0,"0",0,"1",0.4,"0","0","0","0","0","0","0","0","0","0","0","201601","Doctoral","Music"
"Fall",14,"1",0.3,"0",0,"0",0,"1",0.3,"1",0.3,"0",0,"0",0,"1",0.3,"0",0,"1",0.3,"0","0","0","0","0","0","0","0","0","0","0","201901","Masters","Music"
"Winter",9,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","201602","Masters","Music"
"Fall",9,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"1","0","1","0","0","0","0","0","1","0","0","201501","Masters","Music"
"Winter",9,"1",0.46,"1",0.46,"0",0,"0",0,"1",0.46,"1",0.46,"0",0,"0",0,"0",0,"1",0.46,"1","0","0","0","0","0","0","0","0","0","0","201502","Doctoral","Music"
"Winter",11,"1",0.25,"1",0.25,"0",0,"0",0,"1",0.25,"1",0.25,"0",0,"0",0,"0",0,"1",0.25,"0","0","0","0","0","0","0","0","0","0","0","201702","Masters","Music"
"Spring",12,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","201503","Masters","Music"
"Winter",6,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","1","0","0","0","0","0","0","0","0","201402","Doctoral","Music"
"Fall",6,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","201801","Doctoral","Music"
"Spring",9,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","201903","Masters","Music"
"Fall",16,"1",0.29,"0",0,"0",0,"1",0.29,"1",0.29,"0",0,"0",0,"1",0.29,"0",0,"1",0.29,"0","0","0","0","0","0","0","0","0","0","0","201801","Masters","Music"
"Spring",13,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","1","0","0","0","0","0","0","0","0","201503","Masters","Music"
"Winter",9,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"1","0","1","0","0","0","0","0","0","0","0","201602","Masters","Music"
"Winter",12,"1",0.3,"1",0.3,"0",0,"0",0,"1",0.3,"1",0.3,"0",0,"0",0,"0",0,"1",0.3,"0","0","0","0","0","0","0","0","0","0","0","201502","Masters","Music"
"Spring",11,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"1","0","1","0","0","0","0","0","0","1","0","201603","Masters","Music"
"Fall",12,"1",0.49,"1",0.49,"0",0,"0",0,"1",0.49,"1",0.49,"0",0,"0",0,"0",0,"1",0.49,"1","0","0","0","0","0","0","0","0","0","0","201501","Masters","Music"
"Fall",12,"1",0.3,"1",0.3,"0",0,"0",0,"1",0.3,"1",0.3,"0",0,"0",0,"0",0,"1",0.3,"0","0","1","0","0","0","0","0","0","0","0","201501","Masters","Dance"
"Fall",10,"1",0.2002,"1",0.2,"0",0,"0",0,"1",0.2,"1",0.2,"0",0,"0",0,"0",0,"1",0.2,"0","0","1","0","0","0","0","0","0","0","0","201501","Doctoral","Music"
"Winter",14,"1",0.3,"1",0.3,"0",0,"0",0,"1",0.3,"1",0.3,"0",0,"0",0,"0",0,"1",0.3,"0","0","0","0","0","0","0","0","0","0","0","201902","Doctoral","Music"
"Fall",9,"1",0.3,"1",0.3,"0",0,"0",0,"1",0.3,"1",0.3,"0",0,"0",0,"0",0,"1",0.3,"0","0","0","0","0","0","0","0","0","0","0","201401","Masters","Music"
"Winter",14,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","201702","Masters","Music"
"Spring",13,"1",0.2,"1",0.2,"0",0,"0",0,"1",0.2,"1",0.2,"0",0,"0",0,"0",0,"1",0.2,"0","0","0","0","0","0","0","0","0","0","0","201603","Masters","Music"
"Fall",10,"1",0.2,"1",0.2,"0",0,"0",0,"1",0.2,"1",0.2,"0",0,"0",0,"0",0,"1",0.2,"0","0","0","0","0","0","0","0","0","0","0","201401","Doctoral","Music"
"Fall",17,"1",0.25,"1",0.25,"0",0,"0",0,"1",0.203195577,"1",0.203195577,"0",0,"0",0,"0",0,"1",0.25,"0","0","1","0","0","0","0","0","0","0","0","201901","Doctoral","Music"
"Spring",16,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","201903","Masters","Music"
"Fall",11,"1",0.29,"1",0.29,"0",0,"0",0,"1",0.29,"1",0.281,"0",0,"0",0,"0",0,"1",0.3,"0","0","0","0","0","0","0","0","0","0","0","201901","Doctoral","Music"
"Winter",10,"1",0.3,"1",0.3,"0",0,"0",0,"1",0.3,"1",0.3,"0",0,"0",0,"0",0,"1",0.3,"0","0","1","0","0","0","0","0","0","0","0","201702","Masters","Music"
"Fall",15,"1",0.3,"1",0.3,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"1",0.3,"0","0","0","0","0","0","0","0","0","0","0","201601","Masters","Music"
"Fall",11,"1",0.2,"1",0.2,"0",0,"0",0,"1",0.2,"1",0.2,"0",0,"0",0,"0",0,"1",0.2,"0","0","0","0","0","0","0","0","0","0","0","201701","Doctoral","Music"
"Spring",9,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","201503","Doctoral","Music"
"Fall",13,"1",0.2,"1",0.2,"0",0,"0",0,"1",0.2,"1",0.2,"0",0,"0",0,"0",0,"1",0.2,"1","0","0","0","0","0","0","0","1","0","0","201901","Doctoral","Music"
"Winter",12,"1",0.3,"1",0.3,"0",0,"0",0,"1",0.3,"1",0.3,"0",0,"0",0,"0",0,"1",0.3,"0","0","0","0","0","0","0","0","0","0","0","201802","Masters","Music"
"Fall",16,"1",0.3,"0",0,"0",0,"1",0.3,"1",0.3,"0",0,"0",0,"1",0.3,"0",0,"1",0.3,"0","0","1","0","0","0","0","0","0","0","0","201801","Masters","Music"
"Spring",9,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","201603","Doctoral","Music"
"Winter",12,"1",0.3,"1",0.3,"0",0,"0",0,"1",0.3,"1",0.3,"0",0,"0",0,"0",0,"1",0.3,"0","0","1","0","0","0","0","0","0","0","0","201502","Masters","Music"
"Fall",18,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","201701","Masters","Music"
"Winter",9,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","1","0","0","0","0","0","0","0","0","201802","Masters","MUE"
"Fall",3,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","201501","Doctoral","Music"
"Fall",16,"1",0.3,"1",0.3,"0",0,"0",0,"1",0.3,"1",0.3,"0",0,"0",0,"0",0,"1",0.3,"1","0","0","0","0","0","0","0","1","0","0","201601","Masters","MUE"
"Winter",10,"1",0.4,"1",0.4,"0",0,"0",0,"1",0.4,"1",0.4,"0",0,"0",0,"0",0,"1",0.4,"1","0","0","0","0","0","0","0","1","0","0","201602","Doctoral","Music"
"Spring",13,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","201703","Masters","Music"
"Fall",8,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","201701","Masters","Music"
"Fall",14,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","1","0","0","0","0","0","0","0","0","201701","Masters","Music"
"Winter",10,"1",0.25,"1",0.25,"0",0,"0",0,"1",0.25,"1",0.25,"0",0,"0",0,"0",0,"1",0.25,"1","0","0","0","0","0","0","0","0","0","0","201402","Masters","Music"
"Winter",9,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","1","0","0","0","0","0","0","0","0","201702","Masters","Music"
"Spring",11,"1",0.3,"1",0.3,"0",0,"0",0,"1",0.3,"1",0.3,"0",0,"0",0,"0",0,"1",0.3,"0","0","0","0","0","0","0","0","0","0","0","201803","Masters","Music"
"Fall",16,"1",0.3,"1",0.3,"0",0,"0",0,"1",0.3,"1",0.3,"0",0,"0",0,"0",0,"1",0.3,"0","0","0","0","0","0","0","0","0","0","0","201601","Masters","Music"
"Fall",14,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"1","0","1","0","0","0","0","0","0","1","0","201401","Masters","MUE"
"Fall",12,"1",0.3,"1",0.3,"0",0,"0",0,"1",0.3,"1",0.3,"0",0,"0",0,"0",0,"1",0.3,"1","0","0","0","0","0","0","0","0","0","0","201801","Doctoral","Music"
"Spring",13,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"1","0","0","0","0","0","0","0","0","1","0","201503","Masters","Music"
"Spring",12,"1",0.3,"1",0.3,"0",0,"0",0,"1",0.3,"1",0.3,"0",0,"0",0,"0",0,"1",0.3,"0","0","0","0","0","0","0","0","0","0","0","201703","Doctoral","Music"
"Winter",11,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"1","0","0","0","0","0","0","0","0","1","0","201802","Masters","Music"
"Spring",11,"1",0.2,"1",0.2,"0",0,"0",0,"1",0.2,"1",0.2,"0",0,"0",0,"0",0,"1",0.2,"0","1","0","0","0","0","0","0","0","0","0","201703","Masters","Music"
"Winter",11,"1",0.3,"1",0.3,"0",0,"0",0,"1",0.3,"1",0.3,"0",0,"0",0,"0",0,"1",0.3,"0","0","0","0","0","0","0","0","0","0","0","201702","Doctoral","Music"
"Fall",3,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","201901","Doctoral","Music"
"Fall",13,"1",0.4,"1",0.4,"0",0,"0",0,"1",0.4,"1",0.4,"0",0,"0",0,"0",0,"0",0,"0","0","1","0","0","0","0","0","0","0","0","201401","Masters","Dance"
"Spring",10,"1",0.3,"0",0,"0",0,"1",0.3,"1",0.3,"0",0,"0",0,"1",0.3,"0",0,"1",0.3,"0","0","0","0","0","0","0","0","0","0","0","201803","Masters","MUE"
"Fall",10,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"1","0","1","0","0","0","0","0","0","0","0","201901","Masters","Music"
"Winter",11,"1",0.25,"1",0.25,"0",0,"0",0,"1",0.25,"1",0.25,"0",0,"0",0,"0",0,"1",0.25,"1","0","0","0","0","0","0","0","0","0","0","201502","Masters","Music"
"Winter",15,"1",0.3,"1",0.3,"0",0,"0",0,"1",0.3,"1",0.3,"0",0,"0",0,"0",0,"1",0.3,"0","1","0","0","0","0","0","0","0","0","0","201602","Masters","Music"
"Winter",16,"1",0.2,"1",0.2,"0",0,"0",0,"1",0.2,"1",0.2,"0",0,"0",0,"0",0,"1",0.2,"0","0","0","0","0","0","0","0","0","0","0","201402","Doctoral","Music"
"Spring",11,"1",0.35,"1",0.35,"0",0,"0",0,"1",0.35,"1",0.35,"0",0,"0",0,"0",0,"1",0.35,"0","0","1","0","0","0","0","0","0","0","0","201403","Masters","Music"
"Fall",16,"1",0.4,"1",0.4,"0",0,"0",0,"1",0.4,"1",0.4,"0",0,"0",0,"0",0,"1",0.4,"0","0","1","0","0","0","0","0","0","0","0","201601","Masters","MUE"
"Fall",13,"1",0.3,"0",0,"0",0,"1",0.3,"1",0.3,"0",0,"0",0,"1",0.3,"0",0,"1",0.3,"0","0","0","0","0","0","0","0","0","0","0","201801","Doctoral","Music"
"Winter",9,"1",0.35,"1",0.35,"0",0,"0",0,"1",0.35,"1",0.35,"0",0,"0",0,"0",0,"1",0.35,"0","0","0","0","0","0","0","0","0","0","0","201502","Masters","Music"
"Winter",16,"1",0.281,"1",0.281,"0",0,"0",0,"1",0.29,"1",0.29,"0",0,"0",0,"0",0,"1",0.281,"0","0","0","0","0","0","0","0","0","0","0","201502","Masters","Music"
"Winter",11,"1",0.25,"1",0.25,"0",0,"0",0,"1",0.25,"1",0.25,"0",0,"0",0,"0",0,"1",0.25,"0","0","0","0","0","0","0","0","0","0","0","201502","Masters","Music"
"Spring",10,"1",0.2,"0",0,"0",0,"1",0.2,"1",0.2,"0",0,"0",0,"1",0.2,"0",0,"1",0.2,"0","0","0","0","0","0","0","0","0","0","0","201603","Masters","Music"
"Winter",9,"1",0.3,"1",0.3,"0",0,"0",0,"1",0.3,"1",0.3,"0",0,"0",0,"0",0,"1",0.3,"0","0","0","0","0","0","0","0","0","0","0","201802","Doctoral","Music"
"Spring",10,"1",0.2,"1",0.2,"0",0,"0",0,"1",0.2,"1",0.2,"0",0,"0",0,"0",0,"1",0.2,"0","0","1","0","0","0","0","0","0","0","0","201803","Masters","Music"
"Spring",3,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","201503","Doctoral","Music"
"Winter",9,"1",0.25,"1",0.25,"0",0,"0",0,"1",0.25,"1",0.25,"0",0,"0",0,"0",0,"1",0.25,"0","0","0","0","0","0","0","0","0","0","0","201402","Doctoral","Music"
"Fall",10,"1",0.3,"1",0.3,"0",0,"0",0,"1",0.3,"1",0.3,"0",0,"0",0,"0",0,"1",0.3,"0","0","0","0","0","0","0","0","0","0","0","201701","Doctoral","Music"
"Spring",9,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"1","0","0","0","0","0","0","0","0","0","0","201903","Doctoral","Music"
"Spring",13,"1",0.3,"1",0.3,"0",0,"0",0,"1",0.3,"1",0.3,"0",0,"0",0,"0",0,"1",0.3,"0","0","0","0","0","0","0","0","0","0","0","201403","Masters","Music"
"Winter",3,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","201802","Masters","Music"
"Winter",15,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","1","0","0","0","0","0","0","0","0","201802","Masters","Music"
"Spring",8,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","201603","Masters","MUE"
"Fall",12,"1",0.3,"1",0.3,"0",0,"0",0,"1",0.3,"1",0.3,"0",0,"0",0,"0",0,"1",0.3,"0","0","1","0","0","0","0","0","0","0","0","201401","Doctoral","Music"
"Spring",16,"1",0.3,"1",0.3,"0",0,"0",0,"1",0.3,"1",0.3,"0",0,"0",0,"0",0,"1",0.3,"1","0","0","0","0","0","0","0","0","0","0","201603","Doctoral","Music"
"Spring",13,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","1","0","0","0","0","0","0","0","0","201603","Masters","Music"
"Fall",12,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","1","0","0","0","0","0","0","0","0","201601","Masters","Music"
"Spring",13,"1",0.3,"1",0.3,"0",0,"0",0,"1",0.3,"1",0.3,"0",0,"0",0,"0",0,"1",0.3,"0","0","0","0","0","0","0","0","0","0","0","201703","Doctoral","Music"
"Fall",11,"1",0.4,"1",0.4,"0",0,"0",0,"1",0.4,"1",0.4,"0",0,"0",0,"0",0,"1",0.4,"0","0","0","0","0","0","0","0","0","0","0","201901","Doctoral","Music"
"Fall",15,"1",0.29,"1",0.29,"0",0,"0",0,"1",0.281,"1",0.281,"0",0,"0",0,"0",0,"1",0.29,"0","0","0","0","0","0","0","0","0","0","0","201601","Masters","Music"
"Spring",13,"1",0.3,"1",0.3,"0",0,"0",0,"1",0.3,"1",0.3,"0",0,"0",0,"0",0,"1",0.3,"0","0","0","0","0","0","0","0","0","0","0","201403","Masters","Music"
"Fall",3,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","201501","Masters","Music"
"Fall",12,"1",0.3,"1",0.3,"0",0,"0",0,"1",0.3,"1",0.3,"0",0,"0",0,"0",0,"1",0.3,"0","0","0","0","0","0","0","0","0","0","0","201501","Doctoral","Music"
"Spring",12,"1",0.3,"1",0.3,"0",0,"0",0,"1",0.3,"1",0.3,"0",0,"0",0,"0",0,"1",0.3,"0","0","0","0","0","0","0","0","0","0","0","201403","Masters","Music"
"Winter",15,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","1","0","0","0","0","0","0","0","0","201802","Masters","MUE"
"Fall",12,"1",0.3,"1",0.3,"0",0,"0",0,"1",0.3,"1",0.3,"0",0,"0",0,"0",0,"1",0.3,"0","0","1","0","0","0","0","0","0","0","0","201501","Masters","Music"
"Winter",9,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","201902","Masters","Music"
"Fall",13,"1",0.3,"1",0.3,"0",0,"0",0,"1",0.3,"1",0.3,"0",0,"0",0,"0",0,"1",0.3,"0","0","1","0","0","0","0","0","0","0","0","201801","Masters","Music"
"Spring",13,"1",0.3,"1",0.3,"0",0,"0",0,"1",0.3,"1",0.3,"0",0,"0",0,"0",0,"1",0.3,"0","0","1","0","0","0","0","0","0","0","0","201403","Masters","Music"
"Spring",5,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","201403","Doctoral","Music"
"Winter",14,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","1","0","0","0","0","0","0","0","0","201602","Masters","Music"
"Spring",10,"1",0.4,"1",0.4,"0",0,"0",0,"1",0.4,"1",0.4,"0",0,"0",0,"0",0,"1",0.4,"0","0","0","0","0","0","0","0","0","0","0","201603","Doctoral","Music"
"Winter",8,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","1","0","0","0","0","0","0","0","0","201902","Masters","Music"
"Spring",11,"1",0.2,"1",0.2,"0",0,"0",0,"1",0.2,"1",0.2,"0",0,"0",0,"0",0,"1",0.2,"0","0","1","0","0","0","0","0","0","0","0","201403","Doctoral","Music"
"Fall",16,"1",0.35,"0",0,"0",0,"1",0.35,"1",0.35,"0",0,"0",0,"1",0.35,"0",0,"1",0.35,"0","0","0","0","0","0","0","0","0","0","0","201601","Masters","Music"
"Spring",11,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","1","0","0","0","0","0","0","0","0","201903","Masters","Music"
"Fall",16,"1",0.49,"1",0.49,"0",0,"0",0,"1",0.414126755,"1",0.414126755,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","201501","Masters","Dance"
"Spring",15,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","1","0","0","0","0","0","0","0","0","201603","Masters","Music"
"Winter",12,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","1","0","0","0","0","0","0","0","0","201502","Masters","Music"
"Fall",13,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","1","0","0","0","0","0","0","0","0","201901","Doctoral","Music"
"Fall",9,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","1","0","0","0","0","0","0","0","0","201901","Masters","Music"
"Winter",16,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","1","0","0","0","0","0","0","0","0","201802","Masters","Music"
"Spring",9,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","201903","Masters","Music"
"Winter",10,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","201402","Masters","Music"
"Spring",10,"1",0.2,"1",0.2,"0",0,"0",0,"1",0.2,"1",0.2,"0",0,"0",0,"0",0,"1",0.2,"0","0","0","0","0","0","0","0","0","0","0","201603","Doctoral","Music"
"Winter",15,"1",0.3,"1",0.3,"0",0,"0",0,"1",0.3,"1",0.3,"0",0,"0",0,"0",0,"1",0.3,"0","0","0","0","0","0","0","0","0","0","0","201602","Masters","Music"
"Winter",11,"1",0.3,"1",0.3,"0",0,"0",0,"1",0.3,"1",0.3,"0",0,"0",0,"0",0,"1",0.3,"0","0","0","0","0","0","0","0","0","0","0","201402","Doctoral","Music"
"Spring",16,"1",0.4,"1",0.4,"0",0,"0",0,"1",0.4,"1",0.4,"0",0,"0",0,"0",0,"0",0,"0","0","1","0","0","0","0","0","0","0","0","201703","Masters","Dance"
"Spring",9,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","201403","Doctoral","Music"
"Spring",11,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","1","0","0","0","0","0","0","0","0","201803","Masters","Music"
"Fall",16,"1",0.3,"1",0.3,"0",0,"0",0,"1",0.3,"1",0.3,"0",0,"0",0,"0",0,"1",0.3,"0","0","0","0","0","0","0","0","0","0","0","201501","Masters","Music"
"Fall",9,"1",0.4,"1",0.4,"0",0,"0",0,"1",0.4,"1",0.4,"0",0,"0",0,"0",0,"1",0.4,"0","0","0","0","0","0","0","0","0","0","0","201401","Doctoral","Music"
"Spring",9,"1",0.2,"1",0.2,"0",0,"0",0,"1",0.2,"1",0.2,"0",0,"0",0,"0",0,"1",0.2,"0","0","0","0","0","0","0","0","0","0","0","201403","Doctoral","Music"
"Fall",16,"1",0.4,"1",0.4,"0",0,"0",0,"1",0.4,"1",0.4,"0",0,"0",0,"0",0,"1",0.4,"0","0","0","0","0","0","0","0","0","0","0","201601","Masters","MUE"
"Fall",7,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","1","0","0","0","0","0","0","0","0","201401","Masters","Music"
"Fall",9,"1",0.3,"1",0.3,"0",0,"0",0,"1",0.3,"1",0.3,"0",0,"0",0,"0",0,"1",0.3,"0","0","0","0","0","0","0","0","0","0","0","201901","Doctoral","Music"
"Winter",14,"1",0.3,"1",0.3,"0",0,"0",0,"1",0.3,"1",0.3,"0",0,"0",0,"0",0,"1",0.3,"0","0","1","0","0","0","0","0","0","0","0","201402","Masters","Music"
"Spring",10,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","201403","Masters","Music"
"Winter",13,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","201502","Masters","Music"
"Winter",9,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","201402","Masters","Music"
"Fall",9,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"1","0","0","0","0","0","0","0","0","0","0","201901","Masters","Music"
