"sort_term","term","crn","type","location","credit_type","course_level","course_dept","same_dept_flag","same_college_flag","same_college_flag_cas","course_level_detail","student_level_detail","credit","fte","headcount","course_number_cat"
201703,"Spring",36613,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Upper Division","Upper Division",152,3.377777778,38,"300 level course"
201302,"Winter",21438,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Lower Division","Upper Division",16,0.355555556,4,"200 level course"
201702,"Winter",21597,"L","I","Regular","Undergraduate","Business Administration","0","0","0","Lower Division","Upper Division",52,1.155555556,13,"200 level course"
201803,"Spring",30092,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Upper Division","Lower Division",4,0.088888889,1,"300 level course"
201501,"Fall",17322,"L","P","Self-Support","Graduate","Business Administration","1","1","1","600/700","Masters",94,2.611111111,47,"700 level course"
201801,"Fall",16667,"S","I","Regular","Graduate","Business Administration","1","1","1","600/700","Doctoral",24,0.888888889,8,"600 level course"
201801,"Fall",17288,"L","P","Regular","Graduate","Business Administration","1","1","1","600/700","Masters",150,4.166666667,50,"700 level course"
201501,"Fall",10079,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Lower Division","Upper Division",8,0.177777778,2,"200 level course"
201701,"Fall",17273,"I","03","Self-Support","Graduate","Business Administration","1","1","1","600/700","Masters",49,1.361111111,48,"600 level course"
201303,"Spring",39136,"U","V","Regular","Undergraduate","Business Administration","0","0","0","Lower Division","Masters",4,0.111111111,1,"200 level course"
201902,"Winter",26649,"L","I","Regular","Graduate","Business Administration","1","1","1","600/700","Masters",63,1.75,21,"600 level course"
201802,"Winter",27604,"L","P","Regular","Graduate","Business Administration","1","1","1","600/700","Masters",138,3.833333333,46,"600 level course"
201704,"Summer",40885,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Upper Division","Upper Division",232,5.155555556,58,"300 level course"
201401,"Fall",13977,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Upper Division","Lower Division",8,0.177777778,2,"300 level course"
201504,"Summer",40292,"L","I","Regular","Undergraduate","Business Administration","0","0","0","Upper Division","Lower Division",4,0.088888889,1,"300 level course"
201803,"Spring",32222,"I","I","Regular","Undergraduate","Business Administration","1","1","1","Lower Division","Lower Division",2,0.0444444,2,"100 level course"
201401,"Fall",10965,"L","I","Regular","Undergraduate","Business Administration","0","0","0","Lower Division","Upper Division",204,4.533333333,51,"100 level course"
201603,"Spring",32268,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Upper Division","Upper Division",176,3.911111111,44,"400 level course"
201902,"Winter",21139,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Upper Division","Upper Division",124,2.755555556,31,"300 level course"
201501,"Fall",10862,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Lower Division","Lower Division",552,12.08888889,138,"100 level course"
201801,"Fall",14656,"N","I","Regular","Graduate","Business Administration","1","1","1","600/700","Doctoral",9,0.333333333,1,"600 level course"
201302,"Winter",23588,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Upper Division","Upper Division",240,5.333333333,60,"300 level course"
201602,"Winter",21074,"U","V","Regular","Undergraduate","Business Administration","0","0","0","Upper Division","Lower Division",24,0.533333333,6,"300 level course"
201601,"Fall",10870,"L","I","Regular","Undergraduate","Business Administration","0","0","0","Lower Division","Upper Division",72,1.6,18,"200 level course"
201901,"Fall",17245,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Upper Division","Upper Division",120,2.666666667,30,"300 level course"
201803,"Spring",34333,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Upper Division","Lower Division",4,0.088888889,1,"400 level course"
201602,"Winter",20265,"L","I","Regular","Undergraduate","Business Administration","0","0","0","Lower Division","Lower Division",36,0.8,9,"200 level course"
201602,"Winter",21104,"N","I","Regular","Graduate","Business Administration","1","1","1","600/700","Masters",2,0.0555556,1,"600 level course"
201802,"Winter",24444,"L","I","Regular","Graduate","Business Administration","1","1","1","600/700","Masters",126,3.5,39,"600 level course"
201701,"Fall",10202,"L","I","Regular","Undergraduate","Business Administration","0","0","0","Upper Division","Upper Division",4,0.088888889,1,"300 level course"
201804,"Summer",40341,"U","V","Regular","Undergraduate","Business Administration","1","1","1","Lower Division","Upper Division",36,0.8,9,"200 level course"
201401,"Fall",10967,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Lower Division","Upper Division",44,0.933333333,13,"100 level course"
201801,"Fall",14654,"I","P","Regular","Graduate","Business Administration","1","1","1","600/700","Masters",5,0.138888889,5,"700 level course"
201803,"Spring",32199,"L","V","Regular","Undergraduate","Business Administration","1","1","1","Upper Division","Lower Division",12,0.266666667,3,"300 level course"
201402,"Winter",26471,"L","I","Regular","Undergraduate","Business Administration","0","0","0","Upper Division","Lower Division",4,0.088888889,1,"400 level course"
201401,"Fall",10962,"U","V","Regular","Undergraduate","Business Administration","0","0","0","Lower Division","Upper Division",48,1.066666667,12,"100 level course"
201801,"Fall",10159,"L","I","Regular","Undergraduate","Business Administration","0","0","0","Lower Division","Upper Division",16,0.355555556,4,"200 level course"
201703,"Spring",30122,"L","I","Regular","Undergraduate","Business Administration","0","0","0","Lower Division","Lower Division",48,1.066666667,12,"200 level course"
201702,"Winter",24334,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Upper Division","Lower Division",4,0.088888889,1,"300 level course"
201501,"Fall",10115,"L","I","Regular","Graduate","Business Administration","1","1","1","600/700","Masters",24,0.666666667,25,"600 level course"
201603,"Spring",32262,"L","I","Regular","Undergraduate","Business Administration","0","0","0","Lower Division","Upper Division",76,1.688888889,19,"200 level course"
201901,"Fall",12379,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Upper Division","Lower Division",24,0.533333333,6,"400 level course"
201803,"Spring",30865,"L","I","Regular","Undergraduate","Business Administration","0","0","0","Lower Division","Lower Division",56,1.244444444,14,"200 level course"
201902,"Winter",21097,"L","I","Regular","Undergraduate","Business Administration","0","0","0","Lower Division","Upper Division",92,2.044444444,23,"100 level course"
201302,"Winter",22223,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Upper Division","Lower Division",4,0.088888889,1,"300 level course"
201704,"Summer",40875,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Upper Division","Upper Division",236,5.244444444,59,"300 level course"
201402,"Winter",20111,"L","I","Regular","Graduate","Business Administration","1","1","1","600/700","Masters",69,1.916666667,23,"600 level course"
201701,"Fall",10200,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Upper Division","Upper Division",108,2.4,27,"300 level course"
201504,"Summer",40291,"L","I","Regular","Undergraduate","Business Administration","0","0","0","Lower Division","Lower Division",20,0.444444444,5,"200 level course"
201701,"Fall",10226,"L","I","Regular","Graduate","Business Administration","1","1","1","600/700","Law",6,0.166666667,2,"600 level course"
201402,"Winter",23838,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Upper Division","Upper Division",56,1.244444444,14,"300 level course"
201902,"Winter",23858,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Upper Division","Upper Division",156,3.466666667,39,"400 level course"
201601,"Fall",16405,"L","I","Regular","Graduate","Business Administration","1","1","1","600/700","Law",3,0.083333333,1,"600 level course"
201703,"Spring",36807,"I","P","Self-Support","Graduate","Business Administration","1","1","1","600/700","Masters",42,1.166666667,6,"700 level course"
201703,"Spring",30138,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Upper Division","Lower Division",4,0.088888889,1,"300 level course"
201902,"Winter",25464,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Lower Division","Upper Division",4,0.088888889,1,"200 level course"
201401,"Fall",11002,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Upper Division","Upper Division",240,5.333333333,60,"300 level course"
201804,"Summer",40557,"L","V","Regular","Undergraduate","Business Administration","1","1","1","Lower Division","Lower Division",20,0.444444444,5,"200 level course"
201403,"Spring",30067,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Lower Division","Upper Division",20,0.444444444,5,"200 level course"
201503,"Spring",30870,"L","I","Regular","Undergraduate","Business Administration","0","0","0","Lower Division","Lower Division",76,1.688888889,19,"200 level course"
201602,"Winter",22450,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Upper Division","Upper Division",236,5.244444444,59,"300 level course"
201601,"Fall",10137,"L","I","Regular","Graduate","Business Administration","1","1","1","600/700","Upper Division",8,0.177777778,2,"600 level course"
201303,"Spring",37851,"L","I","Regular","Undergraduate","Business Administration","0","0","0","Lower Division","Law",3,0.083333333,1,"100 level course"
201901,"Fall",12411,"U","V","Regular","Undergraduate","Business Administration","0","0","0","Lower Division","Masters",4,0.111111111,1,"200 level course"
201803,"Spring",30079,"L","I","Regular","Undergraduate","Business Administration","0","0","0","Lower Division","Masters",4,0.111111111,1,"200 level course"
201503,"Spring",37187,"L","P","Self-Support","Graduate","Business Administration","1","1","1","600/700","Masters",35,0.972222222,37,"700 level course"
201302,"Winter",23135,"L","I","Regular","Graduate","Business Administration","1","1","1","600/700","Masters",96,2.666666667,31,"600 level course"
201801,"Fall",14679,"N","I","Regular","Graduate","Business Administration","1","1","1","600/700","Doctoral",23,0.888888889,3,"600 level course"
201302,"Winter",25032,"L","I","Regular","Graduate","Business Administration","1","1","1","600/700","Masters",72,2,24,"600 level course"
201503,"Spring",30909,"L","I","Regular","Undergraduate","Business Administration","0","0","0","Upper Division","Upper Division",152,3.377777778,38,"300 level course"
201503,"Spring",30127,"N","I","Regular","Graduate","Business Administration","1","1","1","600/700","Masters",4,0.111111111,1,"600 level course"
201801,"Fall",10170,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Upper Division","Upper Division",176,3.911111111,44,"300 level course"
201801,"Fall",16666,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Upper Division","Lower Division",4,0.088888889,1,"300 level course"
201701,"Fall",16610,"L","I","Regular","Graduate","Business Administration","1","1","1","600/700","Law",3,0.083333333,1,"600 level course"
201401,"Fall",12486,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Upper Division","Upper Division",216,4.8,54,"300 level course"
201503,"Spring",37176,"L","B","Self-Support","Graduate","Business Administration","1","1","1","600/700","Masters",12,0.333333333,11,"700 level course"
201902,"Winter",22436,"U","V","Regular","Undergraduate","Business Administration","0","0","0","Lower Division","Lower Division",76,1.688888889,19,"200 level course"
201901,"Fall",10897,"L","I","Regular","Undergraduate","Business Administration","0","0","0","Upper Division","Lower Division",84,1.866666667,21,"400 level course"
201802,"Winter",20860,"L","I","Regular","Undergraduate","Business Administration","0","0","0","Lower Division","Lower Division",120,2.666666667,30,"200 level course"
201403,"Spring",33821,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Upper Division","Upper Division",148,3.288888889,37,"400 level course"
201303,"Spring",34869,"L","I","Regular","Graduate","Business Administration","1","1","1","500","Masters",12,0.333333333,3,"500 level course"
201602,"Winter",21069,"L","I","Regular","Undergraduate","Business Administration","0","0","0","Upper Division","Upper Division",212,4.711111111,53,"300 level course"
201803,"Spring",33551,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Upper Division","Upper Division",184,4.088888889,46,"300 level course"
201701,"Fall",14634,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Upper Division","Upper Division",232,5.155555556,58,"300 level course"
201704,"Summer",40103,"L","I","Regular","Undergraduate","Business Administration","0","0","0","Lower Division","Lower Division",4,0.088888889,1,"200 level course"
201703,"Spring",33590,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Upper Division","Upper Division",164,3.644444444,41,"400 level course"
201804,"Summer",42513,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Upper Division","Upper Division",96,2.133333333,24,"400 level course"
201802,"Winter",27261,"L","I","Regular","Undergraduate","Business Administration","0","0","0","Lower Division","Upper Division",144,3.2,36,"200 level course"
201702,"Winter",22963,"E","I","Regular","Undergraduate","Business Administration","1","1","1","Upper Division","Upper Division",5,0.111111111,5,"400 level course"
201602,"Winter",21046,"L","I","Regular","Undergraduate","Business Administration","0","0","0","Lower Division","Upper Division",168,3.733333333,42,"100 level course"
201802,"Winter",27223,"L","I","Regular","Undergraduate","Business Administration","0","0","0","Lower Division","Upper Division",128,2.844444444,32,"200 level course"
201502,"Winter",22400,"L","I","Regular","Undergraduate","Business Administration","0","0","0","Upper Division","Upper Division",4,0.088888889,1,"300 level course"
201802,"Winter",20880,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Upper Division","Lower Division",16,0.355555556,4,"300 level course"
201602,"Winter",20269,"L","I","Regular","Undergraduate","Business Administration","0","0","0","Lower Division","Lower Division",36,0.8,9,"200 level course"
201701,"Fall",16612,"L","I","Regular","Graduate","Business Administration","1","1","1","600/700","Masters",105,2.916666667,36,"600 level course"
201403,"Spring",33827,"S","I","Regular","Graduate","Business Administration","1","1","1","600/700","Doctoral",7,0.259259259,7,"600 level course"
201602,"Winter",21049,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Lower Division","Lower Division",44,0.977777778,11,"100 level course"
201902,"Winter",22473,"L","I","Regular","Graduate","Business Administration","1","1","1","600/700","Law",3,0.083333333,1,"600 level course"
201902,"Winter",21123,"L","I","Regular","Undergraduate","Business Administration","0","0","0","Upper Division","Upper Division",160,3.555555556,40,"300 level course"
201601,"Fall",13857,"S","I","Regular","Graduate","Business Administration","1","1","1","600/700","Masters",10,0.277777778,10,"600 level course"
201701,"Fall",15441,"S","I","Regular","Graduate","Business Administration","1","1","1","600/700","Masters",33,0.916666667,32,"600 level course"
201503,"Spring",36635,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Upper Division","Upper Division",228,5.066666667,57,"300 level course"
201503,"Spring",33794,"L","I","Regular","Graduate","Business Administration","1","1","1","600/700","Doctoral",7,0.259259259,2,"600 level course"
201803,"Spring",32240,"E","I","Regular","Graduate","Business Administration","1","1","1","600/700","Law",3,0.083333333,2,"600 level course"
201403,"Spring",30863,"L","I","Regular","Undergraduate","Business Administration","0","0","0","Upper Division","Lower Division",12,0.266666667,3,"300 level course"
201902,"Winter",21130,"L","I","Regular","Undergraduate","Business Administration","0","0","0","Upper Division","Upper Division",156,3.466666667,39,"300 level course"
201401,"Fall",10982,"L","I","Regular","Undergraduate","Business Administration","0","0","0","Upper Division","Upper Division",224,4.977777778,56,"300 level course"
201803,"Spring",30861,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Lower Division","Upper Division",4,0.088888889,1,"100 level course"
201604,"Summer",41393,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Upper Division","Upper Division",268,5.955555556,67,"300 level course"
201902,"Winter",21095,"U","V","Regular","Undergraduate","Business Administration","1","1","1","Upper Division","Upper Division",168,3.733333333,42,"400 level course"
201902,"Winter",21118,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Upper Division","Upper Division",88,1.955555556,22,"300 level course"
201803,"Spring",36350,"L","I","Regular","Undergraduate","Business Administration","0","0","0","Upper Division","Upper Division",156,3.466666667,39,"300 level course"
201401,"Fall",10999,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Upper Division","Upper Division",236,5.244444444,59,"300 level course"
201601,"Fall",17230,"L","P","Self-Support","Graduate","Business Administration","1","1","1","600/700","Masters",111,3.083333333,37,"700 level course"
201501,"Fall",15461,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Upper Division","Lower Division",4,0.088888889,1,"400 level course"
201401,"Fall",10964,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Lower Division","Upper Division",44,0.977777778,13,"100 level course"
201602,"Winter",20268,"L","I","Regular","Undergraduate","Business Administration","0","0","0","Lower Division","Lower Division",36,0.8,9,"200 level course"
201601,"Fall",16409,"L","I","Regular","Undergraduate","Business Administration","0","0","0","Upper Division","Upper Division",100,2.222222222,25,"300 level course"
201402,"Winter",25356,"N","I","Regular","Graduate","Business Administration","1","1","1","600/700","Doctoral",18,0.666666667,2,"600 level course"
201402,"Winter",20866,"L","I","Regular","Undergraduate","Business Administration","0","0","0","Lower Division","Lower Division",72,1.6,18,"200 level course"
201503,"Spring",30091,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Lower Division","Upper Division",32,0.733333333,9,"200 level course"
201401,"Fall",10990,"L","I","Regular","Undergraduate","Business Administration","0","0","0","Upper Division","Upper Division",44,0.977777778,11,"300 level course"
201501,"Fall",10079,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Lower Division","Lower Division",184,4.088888889,46,"200 level course"
201901,"Fall",10091,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Upper Division","Upper Division",152,3.377777778,38,"300 level course"
201801,"Fall",16646,"L","I","Regular","Undergraduate","Business Administration","0","0","0","Upper Division","Lower Division",4,0.088888889,1,"400 level course"
201502,"Winter",20944,"L","I","Regular","Undergraduate","Business Administration","0","0","0","Lower Division","Upper Division",1,0.0222222,1,"100 level course"
201702,"Winter",20806,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Lower Division","Lower Division",108,2.4,27,"200 level course"
201501,"Fall",12418,"L","I","Regular","Graduate","Business Administration","1","1","1","600/700","Masters",138,3.888888889,46,"600 level course"
201503,"Spring",30127,"L","I","Regular","Graduate","Business Administration","1","1","1","600/700","Masters",124,3.444444444,31,"600 level course"
201803,"Spring",30092,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Upper Division","Upper Division",136,3.022222222,34,"300 level course"
201501,"Fall",10095,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Upper Division","Lower Division",8,0.177777778,2,"300 level course"
201401,"Fall",10974,"L","I","Regular","Undergraduate","Business Administration","0","0","0","Upper Division","Upper Division",184,4.088888889,46,"300 level course"
201601,"Fall",10113,"L","I","Regular","Graduate","Business Administration","1","1","1","600/700","Doctoral",16,0.592592593,4,"600 level course"
201701,"Fall",14652,"L","I","Regular","Graduate","Business Administration","0","0","0","500","Masters",9,0.25,3,"500 level course"
201801,"Fall",17309,"N","P","Regular","Graduate","Business Administration","1","1","1","600/700","Masters",49,1.740740741,48,"600 level course"
201404,"Summer",40323,"E","I","Regular","Undergraduate","Business Administration","1","1","1","Upper Division","Upper Division",4,0.088888889,4,"400 level course"
201401,"Fall",15521,"L","I","Regular","Undergraduate","Business Administration","0","0","0","Lower Division","Upper Division",80,1.777777778,20,"200 level course"
201703,"Spring",36139,"U","I","Regular","Graduate","Business Administration","1","1","1","600/700","Masters",128,3.555555556,39,"600 level course"
201902,"Winter",25464,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Lower Division","Lower Division",160,3.555555556,40,"200 level course"
201702,"Winter",21618,"U","V","Regular","Undergraduate","Business Administration","0","0","0","Upper Division","Upper Division",228,5.066666667,57,"300 level course"
201902,"Winter",24632,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Upper Division","Upper Division",204,4.533333333,51,"300 level course"
201701,"Fall",14628,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Upper Division","Upper Division",100,2.222222222,25,"400 level course"
201504,"Summer",42255,"L","I","Regular","Undergraduate","Business Administration","0","0","0","Lower Division","Lower Division",24,0.533333333,6,"100 level course"
201901,"Fall",17284,"L","P","Regular","Graduate","Business Administration","1","1","1","600/700","Masters",147,4.083333333,49,"600 level course"
201302,"Winter",22182,"L","I","Regular","Undergraduate","Business Administration","0","0","0","Lower Division","Upper Division",132,2.933333333,36,"200 level course"
201604,"Summer",41374,"N","P","Self-Support","Graduate","Business Administration","1","1","1","600/700","Masters",42,1.62962963,48,"600 level course"
201303,"Spring",34436,"L","I","Regular","Graduate","Business Administration","1","1","1","500","Masters",8,0.222222222,2,"500 level course"
201601,"Fall",10901,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Upper Division","Lower Division",12,0.266666667,3,"300 level course"
201804,"Summer",42616,"U","V","Regular","Undergraduate","Business Administration","1","1","1","Upper Division","Upper Division",80,1.777777778,20,"300 level course"
201704,"Summer",40106,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Lower Division","Upper Division",68,1.511111111,17,"200 level course"
201702,"Winter",25147,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Upper Division","Upper Division",240,5.333333333,60,"300 level course"
201701,"Fall",14647,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Upper Division","Upper Division",116,2.577777778,29,"400 level course"
201401,"Fall",10995,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Upper Division","Upper Division",136,3.022222222,34,"300 level course"
201602,"Winter",20270,"L","I","Regular","Undergraduate","Business Administration","0","0","0","Lower Division","Upper Division",8,0.177777778,2,"200 level course"
201701,"Fall",10191,"L","I","Regular","Undergraduate","Business Administration","0","0","0","Lower Division","Lower Division",36,0.8,9,"200 level course"
201803,"Spring",33563,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Upper Division","Upper Division",60,1.333333333,15,"400 level course"
201801,"Fall",10171,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Upper Division","Lower Division",4,0.088888889,1,"300 level course"
201403,"Spring",30867,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Upper Division","Upper Division",140,3.111111111,35,"400 level course"
201602,"Winter",23931,"L","I","Regular","Graduate","Business Administration","0","0","0","600/700","Doctoral",4,0.148148148,1,"600 level course"
201503,"Spring",30127,"L","I","Regular","Graduate","Business Administration","1","1","1","500","Masters",24,0.638888889,6,"500 level course"
201401,"Fall",17444,"L","P","Self-Support","Graduate","Business Administration","1","1","1","600/700","Masters",48,1.333333333,24,"700 level course"
201601,"Fall",12353,"L","I","Regular","Undergraduate","Business Administration","0","0","0","Upper Division","Upper Division",4,0.088888889,1,"300 level course"
201701,"Fall",12413,"U","V","Regular","Undergraduate","Business Administration","1","1","1","Upper Division","Upper Division",60,1.333333333,15,"400 level course"
201503,"Spring",30127,"L","I","Regular","Graduate","Business Administration","1","1","1","600/700","Masters",124,3.444444444,31,"600 level course"
201502,"Winter",23838,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Upper Division","Lower Division",4,0.088888889,1,"300 level course"
201803,"Spring",36361,"S","I","Regular","Graduate","Business Administration","1","1","1","600/700","Doctoral",21,0.777777778,9,"600 level course"
201401,"Fall",17022,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Lower Division","Upper Division",196,4.355555556,49,"200 level course"
201403,"Spring",33769,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Upper Division","Upper Division",132,2.933333333,33,"400 level course"
201702,"Winter",22957,"U","V","Regular","Undergraduate","Business Administration","1","1","1","Lower Division","Lower Division",92,2.044444444,23,"200 level course"
201502,"Winter",20167,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Lower Division","Lower Division",164,3.644444444,41,"200 level course"
201801,"Fall",10974,"L","I","Regular","Undergraduate","Business Administration","0","0","0","Upper Division","Upper Division",4,0.088888889,1,"300 level course"
201702,"Winter",21609,"L","I","Regular","Undergraduate","Business Administration","0","0","0","Upper Division","Upper Division",208,4.622222222,52,"300 level course"
201402,"Winter",20865,"L","I","Regular","Undergraduate","Business Administration","0","0","0","Lower Division","Lower Division",164,3.644444444,41,"200 level course"
201603,"Spring",30105,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Lower Division","Lower Division",112,2.488888889,28,"200 level course"
201303,"Spring",33505,"L","I","Regular","Undergraduate","Business Administration","0","0","0","Lower Division","Upper Division",236,5.244444444,59,"200 level course"
201901,"Fall",10854,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Lower Division","Lower Division",30,0.666666667,31,"200 level course"
201503,"Spring",33731,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Upper Division","Upper Division",144,3.2,36,"300 level course"
201802,"Winter",21665,"L","I","Regular","Undergraduate","Business Administration","0","0","0","Upper Division","Upper Division",156,3.466666667,42,"300 level course"
201601,"Fall",13844,"L","I","Regular","Undergraduate","Business Administration","0","0","0","Upper Division","Lower Division",4,0.088888889,1,"300 level course"
201501,"Fall",10871,"L","I","Regular","Undergraduate","Business Administration","0","0","0","Upper Division","Lower Division",8,0.177777778,2,"300 level course"
201702,"Winter",21588,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Lower Division","Lower Division",40,0.888888889,10,"100 level course"
201602,"Winter",27100,"L","P","Self-Support","Graduate","Business Administration","1","1","1","600/700","Masters",6,0.166666667,4,"700 level course"
201602,"Winter",21088,"N","I","Regular","Graduate","Business Administration","1","1","1","600/700","Doctoral",9,0.333333333,1,"600 level course"
201703,"Spring",30121,"L","I","Regular","Undergraduate","Business Administration","0","0","0","Lower Division","Upper Division",36,0.8,9,"200 level course"
201701,"Fall",16517,"L","I","Regular","Graduate","Business Administration","1","1","1","600/700","Masters",105,2.888888889,26,"600 level course"
201302,"Winter",23592,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Upper Division","Upper Division",184,4.088888889,46,"300 level course"
201902,"Winter",24643,"L","I","Regular","Graduate","Business Administration","1","1","1","500","Masters",60,1.666666667,18,"500 level course"
201501,"Fall",13890,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Upper Division","Upper Division",148,3.288888889,37,"300 level course"
201502,"Winter",20196,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Upper Division","Lower Division",4,0.088888889,1,"300 level course"
201603,"Spring",33601,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Upper Division","Upper Division",144,3.2,36,"300 level course"
201801,"Fall",10171,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Upper Division","Lower Division",20,0.444444444,5,"300 level course"
201503,"Spring",32295,"L","I","Regular","Undergraduate","Business Administration","0","0","0","Upper Division","Upper Division",4,0.088888889,1,"300 level course"
201803,"Spring",32240,"S","I","Regular","Graduate","Business Administration","1","1","1","600/700","Doctoral",18,0.666666667,8,"600 level course"
201802,"Winter",27826,"S","03","Regular","Graduate","Business Administration","1","1","1","600/700","Masters",135,3.777777778,45,"600 level course"
201503,"Spring",33748,"S","I","Regular","Graduate","Business Administration","1","1","1","600/700","Doctoral",9,0.333333333,3,"600 level course"
201803,"Spring",33495,"E","I","Regular","Undergraduate","Business Administration","1","1","1","Upper Division","Upper Division",2,0.0444444,2,"400 level course"
201404,"Summer",40140,"L","I","Regular","Undergraduate","Business Administration","0","0","0","Lower Division","Lower Division",92,2.044444444,23,"200 level course"
201501,"Fall",17312,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Upper Division","Upper Division",112,2.488888889,28,"300 level course"
201801,"Fall",16665,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Upper Division","Upper Division",136,3.022222222,34,"400 level course"
201303,"Spring",34882,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Upper Division","Lower Division",8,0.177777778,2,"300 level course"
201603,"Spring",30141,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Upper Division","Upper Division",44,0.977777778,11,"400 level course"
201902,"Winter",20342,"U","V","Regular","Undergraduate","Business Administration","0","0","0","Lower Division","Masters",4,0.111111111,1,"200 level course"
201402,"Winter",20907,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Upper Division","Upper Division",80,1.777777778,20,"400 level course"
201403,"Spring",30071,"L","I","Regular","Undergraduate","Business Administration","0","0","0","Lower Division","Masters",8,0.222222222,2,"200 level course"
201703,"Spring",30930,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Upper Division","Upper Division",100,2.222222222,25,"300 level course"
201701,"Fall",13895,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Upper Division","Upper Division",100,2.222222222,25,"400 level course"
201702,"Winter",21619,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Upper Division","Upper Division",140,3.111111111,35,"300 level course"
201801,"Fall",12457,"U","V","Regular","Undergraduate","Business Administration","1","1","1","Upper Division","Lower Division",8,0.177777778,2,"300 level course"
201402,"Winter",23779,"L","I","Regular","Undergraduate","Business Administration","1","1","1","Upper Division","Upper Division",204,4.533333333,51,"300 level course"
