"academic_year","fiscal_year","sort_term","term","crn","type","location","credit_type","student_level","course_level","same_dept_flag","same_college_flag","same_college_flag_cas","course_level_detail","student_level_detail","credit","fte","headcount","year","course_number_cat","department"
"2019-20","2020",201901,"Fall",17083,"L","I","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Doctoral",1,0.037037,1,"2019","200 level course","Library"
"2019-20","2020",201902,"Fall",14817,"A","I","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Masters",2,0.0555556,2,"2019","200 level course","Physical Activity & Rec Svcs"
"2014-15","2015",201403,"Spring",34640,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",5,0.111111111,5,"2015","100 level course","Physical Activity & Rec Svcs"
"2018-19","2019",201801,"Winter",25459,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",20,0.444444444,20,"2019","300 level course","Physical Activity & Rec Svcs"
"2013-14","2014",201303,"Winter",28672,"L","F","Self-Support","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",72,1.6,6,"2014","100 level course","Study Abroad"
"2018-19","2019",201802,"Fall",14685,"L","F","Self-Support","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",255,5.333333333,14,"2018","100 level course","Study Abroad"
"2015-16","2016",201502,"Winter",24848,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",3,0.066666667,3,"2016","300 level course","Physical Activity & Rec Svcs"
"2014-15","2015",201401,"Fall",17087,"L","F","Self-Support","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",276,6.4,23,"2014","100 level course","Study Abroad"
"2014-15","2015",201402,"Winter",25756,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",10,0.222222222,10,"2015","100 level course","Univ Teaching & Learning Ctr"
"2014-15","2015",201403,"Fall",15935,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",17,0.377777778,17,"2014","100 level course","Univ Teaching & Learning Ctr"
"2014-15","2015",201403,"Spring",34752,"A","I","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Masters",1,0.0277778,1,"2015","200 level course","Physical Activity & Rec Svcs"
"2014-15","2015",201401,"Spring",35744,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",5,0.111111111,3,"2015","100 level course","Univ Teaching & Learning Ctr"
"2013-14","2014",201302,"Spring",37267,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",1,0.0222222,1,"2014","200 level course","Physical Activity & Rec Svcs"
"2019-20","2020",201901,"Fall",14982,"A","I","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Masters",1,0.0277778,1,"2019","200 level course","Physical Activity & Rec Svcs"
"2019-20","2020",201901,"Winter",24905,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",19,0.422222222,19,"2020","200 level course","Physical Activity & Rec Svcs"
"2014-15","2015",201402,"Fall",14965,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",3,0.066666667,3,"2014","300 level course","Physical Activity & Rec Svcs"
"2017-18","2018",201701,"Fall",14785,"A","I","Regular","Graduate","Undergraduate","0","1","1","Upper Division","Masters",1,0.0277778,1,"2017","300 level course","Physical Activity & Rec Svcs"
"2015-16","2016",201501,"Fall",14899,"A","I","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Masters",2,0.0555556,2,"2015","200 level course","Physical Activity & Rec Svcs"
"2014-15","2015",201403,"Fall",14747,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",3,0.066666667,3,"2014","100 level course","Physical Activity & Rec Svcs"
"2018-19","2019",201803,"Spring",34567,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",10,0.222222222,10,"2019","300 level course","Physical Activity & Rec Svcs"
"2014-15","2015",201403,"Fall",17271,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",6,0.133333333,3,"2014","300 level course","Physical Activity & Rec Svcs"
"2019-20","2020",201901,"Winter",24783,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",22,0.488888889,22,"2020","200 level course","Physical Activity & Rec Svcs"
"2018-19","2019",201801,"Fall",16420,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",6,0.133333333,6,"2018","200 level course","Physical Activity & Rec Svcs"
"2015-16","2016",201502,"Spring",34657,"A","I","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Masters",2,0.0555556,2,"2016","200 level course","Physical Activity & Rec Svcs"
"2019-20","2020",201901,"Fall",14914,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",6,0.133333333,3,"2019","300 level course","Physical Activity & Rec Svcs"
"2013-14","2014",201303,"Winter",25958,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",12,0.266666667,6,"2014","200 level course","Physical Activity & Rec Svcs"
"2014-15","2015",201402,"Spring",34580,"L","F","Self-Support","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",26,0.577777778,2,"2015","100 level course","Study Abroad"
"2014-15","2015",201402,"Winter",24772,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",13,0.288888889,13,"2015","200 level course","Physical Activity & Rec Svcs"
"2013-14","2015",201304,"Summer",48412,"L","F","Self-Support","Graduate","Graduate","0","0","0","500","Masters",18,0.5,3,"2014","500 level course","Study Abroad"
"2015-16","2017",201504,"Summer",42689,"L","F","Self-Support","Undergraduate","Undergraduate","0","1","1","Upper Division","Lower Division",10,0.222222222,2,"2016","300 level course","Study Abroad"
"2016-17","2017",201602,"Spring",34648,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",17,0.377777778,17,"2017","100 level course","Physical Activity & Rec Svcs"
"2013-14","2015",201304,"Summer",47868,"A","I","Self-Support","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",3,0.066666667,3,"2014","200 level course","Physical Activity & Rec Svcs"
"2018-19","2019",201803,"Spring",36366,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",17,0.377777778,17,"2019","100 level course","Physical Activity & Rec Svcs"
"2018-19","2019",201803,"Spring",34584,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",6,0.133333333,6,"2019","100 level course","Physical Activity & Rec Svcs"
"2016-17","2018",201604,"Summer",42240,"A","I","Self-Support","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",18,0.4,9,"2017","300 level course","Physical Activity & Rec Svcs"
"2015-16","2016",201502,"Fall",14742,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",6,0.133333333,3,"2015","300 level course","Physical Activity & Rec Svcs"
"2016-17","2018",201604,"Summer",41730,"L","F","Self-Support","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",108,2.488888889,9,"2017","100 level course","Study Abroad"
"2018-19","2019",201803,"Fall",15822,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",23,0.511111111,23,"2018","100 level course","Univ Teaching & Learning Ctr"
"2014-15","2015",201401,"Fall",14850,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",14,0.311111111,14,"2014","200 level course","Physical Activity & Rec Svcs"
"2017-18","2018",201703,"Winter",25304,"A","I","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Masters",3,0.083333333,3,"2018","200 level course","Physical Activity & Rec Svcs"
"2018-19","2019",201801,"Fall",15827,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",10,0.222222222,10,"2018","400 level course","Univ Teaching & Learning Ctr"
"2017-18","2018",201703,"Winter",25395,"A","I","Regular","Graduate","Undergraduate","0","0","0","Upper Division","Doctoral",2,0.074074074,1,"2018","300 level course","Physical Activity & Rec Svcs"
"2014-15","2015",201402,"Spring",34701,"A","I","Regular","Graduate","Undergraduate","0","0","0","Upper Division","Masters",2,0.0555556,2,"2015","300 level course","Physical Activity & Rec Svcs"
"2015-16","2016",201501,"Spring",34631,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",16,0.355555556,16,"2016","300 level course","Physical Activity & Rec Svcs"
"2015-16","2016",201503,"Spring",34667,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",4,0.088888889,4,"2016","200 level course","Physical Activity & Rec Svcs"
"2019-20","2020",201901,"Fall",17084,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",1,0.0222222,1,"2019","100 level course","Undergraduate Studies"
"2019-20","2020",201901,"Winter",24825,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",6,0.133333333,6,"2020","200 level course","Physical Activity & Rec Svcs"
"2013-14","2014",201303,"Winter",25962,"A","I","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Doctoral",2,0.074074074,2,"2014","200 level course","Physical Activity & Rec Svcs"
"2018-19","2020",201804,"Summer",42392,"A","I","Self-Support","Graduate","Undergraduate","0","0","0","Upper Division","Masters",2,0.0555556,2,"2019","300 level course","Physical Activity & Rec Svcs"
"2018-19","2019",201803,"Winter",25450,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",8,0.177777778,8,"2019","200 level course","Physical Activity & Rec Svcs"
"2019-20","2020",201902,"Fall",17058,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",8,0.177777778,8,"2019","200 level course","Physical Activity & Rec Svcs"
"2014-15","2015",201401,"Spring",34657,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",4,0.088888889,4,"2015","300 level course","Physical Activity & Rec Svcs"
"2017-18","2018",201703,"Winter",25393,"L","I","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Doctoral",1,0.037037,1,"2018","200 level course","Physical Activity & Rec Svcs"
"2013-14","2014",201303,"Spring",39879,"L","F","Self-Support","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",56,1.244444444,5,"2014","100 level course","Study Abroad"
"2017-18","2018",201703,"Spring",34645,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",4,0.088888889,4,"2018","200 level course","Physical Activity & Rec Svcs"
"2017-18","2019",201704,"Summer",42684,"L","F","Self-Support","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",36,0.8,8,"2018","300 level course","Study Abroad"
"2016-17","2018",201604,"Summer",42780,"L","F","Self-Support","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",52,1.155555556,12,"2017","400 level course","Study Abroad"
"2015-16","2016",201502,"Winter",24810,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",13,0.288888889,13,"2016","200 level course","Physical Activity & Rec Svcs"
"2014-15","2016",201404,"Summer",42699,"L","F","Self-Support","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",10,0.222222222,2,"2015","200 level course","Study Abroad"
"2016-17","2017",201601,"Spring",37182,"L","F","Self-Support","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",10,0.222222222,1,"2017","400 level course","Study Abroad"
"2013-14","2014",201302,"Spring",39666,"L","F","Self-Support","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",12,0.266666667,1,"2014","100 level course","Study Abroad"
"2016-17","2018",201604,"Summer",42226,"A","I","Self-Support","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",1,0.0222222,1,"2017","200 level course","Physical Activity & Rec Svcs"
"2015-16","2016",201502,"Winter",24718,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",7,0.155555556,7,"2016","100 level course","Physical Activity & Rec Svcs"
"2014-15","2015",201401,"Winter",24718,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",3,0.066666667,3,"2015","300 level course","Physical Activity & Rec Svcs"
"2018-19","2019",201801,"Winter",25535,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",12,0.266666667,12,"2019","200 level course","Physical Activity & Rec Svcs"
"2014-15","2015",201402,"Spring",34679,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",7,0.155555556,7,"2015","200 level course","Physical Activity & Rec Svcs"
"2015-16","2016",201501,"Fall",14906,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",14,0.311111111,14,"2015","200 level course","Physical Activity & Rec Svcs"
"2015-16","2016",201501,"Winter",24726,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",6,0.133333333,3,"2016","200 level course","Physical Activity & Rec Svcs"
"2016-17","2017",201602,"Spring",34724,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",4,0.088888889,4,"2017","200 level course","Physical Activity & Rec Svcs"
"2018-19","2019",201801,"Spring",34615,"A","I","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Doctoral",2,0.074074074,2,"2019","200 level course","Physical Activity & Rec Svcs"
"2017-18","2018",201702,"Fall",14780,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",12,0.266666667,12,"2017","200 level course","Physical Activity & Rec Svcs"
"2017-18","2018",201703,"Fall",14891,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",10,0.222222222,10,"2017","200 level course","Physical Activity & Rec Svcs"
"2014-15","2015",201402,"Spring",37393,"E","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",26,0.577777778,8,"2015","400 level course","Physical Activity & Rec Svcs"
"2018-19","2019",201803,"Spring",34601,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",17,0.377777778,17,"2019","100 level course","Physical Activity & Rec Svcs"
"2016-17","2017",201602,"Fall",14806,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",4,0.088888889,4,"2016","400 level course","Physical Activity & Rec Svcs"
"2019-20","2020",201902,"Winter",26595,"A","I","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Masters",2,0.0555556,2,"2020","200 level course","Physical Activity & Rec Svcs"
"2014-15","2016",201404,"Summer",42827,"L","F","Self-Support","Graduate","Graduate","0","1","1","500","Masters",9,0.25,2,"2015","500 level course","Study Abroad"
"2016-17","2017",201602,"Fall",14672,"L","F","Self-Support","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",15,0.333333333,1,"2016","100 level course","Study Abroad"
"2016-17","2017",201603,"Spring",36998,"L","F","Self-Support","Graduate","Graduate","0","0","0","500","Masters",32,0.888888889,5,"2017","500 level course","Study Abroad"
"2018-19","2019",201802,"Winter",27384,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",14,0.311111111,14,"2019","100 level course","Univ Teaching & Learning Ctr"
"2013-14","2015",201304,"Summer",47855,"A","I","Self-Support","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",9,0.2,9,"2014","200 level course","Physical Activity & Rec Svcs"
"2017-18","2018",201702,"Spring",34587,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",3,0.066666667,3,"2018","300 level course","Physical Activity & Rec Svcs"
"2018-19","2019",201801,"Fall",14838,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",9,0.2,9,"2018","300 level course","Physical Activity & Rec Svcs"
"2014-15","2015",201403,"Spring",34820,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",14,0.311111111,14,"2015","200 level course","Physical Activity & Rec Svcs"
"2013-14","2014",201302,"Spring",37187,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",4,0.088888889,4,"2014","300 level course","Physical Activity & Rec Svcs"
"2018-19","2019",201801,"Fall",14794,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",9,0.2,9,"2018","200 level course","Physical Activity & Rec Svcs"
"2019-20","2020",201901,"Winter",26589,"A","I","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Doctoral",2,0.074074074,2,"2020","200 level course","Physical Activity & Rec Svcs"
"2016-17","2017",201601,"Winter",27418,"L","F","Self-Support","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",5,0.111111111,1,"2017","300 level course","Study Abroad"
"2013-14","2014",201303,"Winter",28663,"L","F","Self-Support","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",24,0.533333333,2,"2014","100 level course","Study Abroad"
"2015-16","2016",201503,"Spring",34820,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",12,0.266666667,12,"2016","200 level course","Physical Activity & Rec Svcs"
"2018-19","2019",201803,"Winter",25511,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",16,0.355555556,16,"2019","200 level course","Physical Activity & Rec Svcs"
"2017-18","2018",201702,"Fall",14858,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",29,0.644444444,34,"2017","200 level course","Physical Activity & Rec Svcs"
"2017-18","2018",201703,"Winter",24367,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",25,0.555555556,25,"2018","100 level course","Physical Activity & Rec Svcs"
"2014-15","2015",201401,"Spring",34827,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",3,0.066666667,3,"2015","200 level course","Physical Activity & Rec Svcs"
"2014-15","2015",201403,"Winter",27358,"L","F","Self-Support","Undergraduate","Undergraduate","0","1","1","Upper Division","Lower Division",5,0.111111111,1,"2015","300 level course","Study Abroad"
"2014-15","2015",201402,"Winter",24670,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",14,0.311111111,14,"2015","100 level course","Physical Activity & Rec Svcs"
"2018-19","2019",201801,"Winter",25318,"L","F","Self-Support","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",30,0.666666667,2,"2019","100 level course","Study Abroad"
"2013-14","2014",201302,"Winter",28671,"L","F","Self-Support","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",240,5.333333333,14,"2014","100 level course","Study Abroad"
"2017-18","2018",201701,"Spring",34523,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",7,0.155555556,7,"2018","200 level course","Physical Activity & Rec Svcs"
"2013-14","2014",201303,"Winter",25829,"A","I","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Doctoral",2,0.074074074,2,"2014","100 level course","Physical Activity & Rec Svcs"
"2018-19","2019",201802,"Spring",34612,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",9,0.2,9,"2019","200 level course","Physical Activity & Rec Svcs"
"2016-17","2017",201602,"Winter",24823,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",9,0.2,9,"2017","200 level course","Physical Activity & Rec Svcs"
"2019-20","2020",201901,"Winter",24885,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",6,0.133333333,6,"2020","200 level course","Physical Activity & Rec Svcs"
"2014-15","2015",201401,"Spring",34733,"A","I","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Masters",1,0.0277778,1,"2015","200 level course","Physical Activity & Rec Svcs"
"2019-20","2020",201901,"Winter",24891,"A","I","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Doctoral",2,0.074074074,1,"2020","200 level course","Physical Activity & Rec Svcs"
"2018-19","2019",201803,"Winter",24450,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",60,1.333333333,30,"2019","100 level course","Military Science"
"2018-19","2020",201804,"Summer",42706,"L","F","Self-Support","Graduate","Graduate","0","0","0","500","Masters",9,0.25,3,"2019","500 level course","Study Abroad"
"2017-18","2018",201701,"Fall",14749,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",21,0.466666667,8,"2017","300 level course","Physical Activity & Rec Svcs"
"2019-20","2020",201902,"Winter",24901,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",13,0.288888889,13,"2020","200 level course","Physical Activity & Rec Svcs"
"2015-16","2016",201503,"Spring",34693,"L","I","Regular","Graduate","Undergraduate","0","0","0","Upper Division","Doctoral",1,0.037037,1,"2016","400 level course","Physical Activity & Rec Svcs"
"2013-14","2014",201303,"Winter",25974,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",11,0.244444444,11,"2014","200 level course","Physical Activity & Rec Svcs"
"2016-17","2017",201603,"Winter",24830,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",17,0.377777778,17,"2017","200 level course","Physical Activity & Rec Svcs"
"2018-19","2019",201801,"Spring",34632,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",5,0.111111111,5,"2019","200 level course","Physical Activity & Rec Svcs"
"2018-19","2019",201803,"Fall",14849,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",6,0.133333333,6,"2018","100 level course","Physical Activity & Rec Svcs"
"2019-20","2020",201902,"Winter",24844,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",1,0.0222222,1,"2020","300 level course","Physical Activity & Rec Svcs"
"2014-15","2015",201403,"Spring",34676,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",7,0.155555556,7,"2015","200 level course","Physical Activity & Rec Svcs"
"2018-19","2019",201803,"Winter",27088,"A","I","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Doctoral",1,0.037037,1,"2019","100 level course","Physical Activity & Rec Svcs"
"2019-20","2020",201902,"Fall",16548,"E","V","Regular","Graduate","Undergraduate","0","1","1","Lower Division","Masters",8,0.222222222,2,"2019","100 level course","Undergraduate Studies"
"2014-15","2015",201401,"Spring",36636,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",1,0.0222222,1,"2015","200 level course","Physical Activity & Rec Svcs"
"2016-17","2017",201603,"Winter",26528,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",7,0.155555556,7,"2017","200 level course","Physical Activity & Rec Svcs"
"2014-15","2015",201401,"Fall",15935,"U","V","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",13,0.288888889,13,"2014","100 level course","Univ Teaching & Learning Ctr"
"2014-15","2015",201403,"Spring",34799,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",3,0.066666667,3,"2015","200 level course","Physical Activity & Rec Svcs"
"2016-17","2017",201602,"Winter",24890,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",6,0.133333333,6,"2017","200 level course","Physical Activity & Rec Svcs"
"2016-17","2017",201601,"Fall",14863,"A","I","Regular","Graduate","Undergraduate","0","0","0","Upper Division","Doctoral",1,0.037037,1,"2016","300 level course","Physical Activity & Rec Svcs"
"2017-18","2018",201702,"Spring",34595,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",5,0.111111111,5,"2018","300 level course","Physical Activity & Rec Svcs"
"2018-19","2019",201802,"Winter",27100,"A","I","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Masters",1,0.0277778,1,"2019","100 level course","Physical Activity & Rec Svcs"
"2019-20","2020",201902,"Fall",14835,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",10,0.222222222,10,"2019","200 level course","Physical Activity & Rec Svcs"
"2014-15","2016",201404,"Summer",42751,"L","F","Self-Support","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",10,0.222222222,2,"2015","300 level course","Study Abroad"
"2015-16","2016",201502,"Fall",14862,"A","I","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Doctoral",1,0.037037,1,"2015","200 level course","Physical Activity & Rec Svcs"
"2015-16","2016",201502,"Fall",16339,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",3,0.066666667,3,"2015","100 level course","Physical Activity & Rec Svcs"
"2017-18","2018",201702,"Fall",17378,"L","F","Self-Support","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",7,0.155555556,1,"2017","400 level course","Study Abroad"
"2019-20","2020",201902,"Winter",25846,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",30,0.666666667,26,"2020","100 level course","Military Science"
"2019-20","2020",201902,"Winter",26620,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",25,0.555555556,17,"2020","200 level course","Physical Activity & Rec Svcs"
"2017-18","2019",201704,"Summer",42462,"L","F","Self-Support","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",30,0.666666667,15,"2018","400 level course","Study Abroad"
"2014-15","2015",201401,"Fall",17070,"L","F","Self-Support","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",12,0.266666667,1,"2014","100 level course","Study Abroad"
"2018-19","2019",201801,"Spring",34487,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",1,0.0222222,1,"2019","300 level course","Physical Activity & Rec Svcs"
"2018-19","2019",201802,"Fall",16935,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",6,0.133333333,6,"2018","200 level course","Physical Activity & Rec Svcs"
"2016-17","2017",201601,"Spring",34691,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",13,0.288888889,14,"2017","300 level course","Physical Activity & Rec Svcs"
"2017-18","2018",201701,"Winter",25362,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",8,0.177777778,8,"2018","200 level course","Physical Activity & Rec Svcs"
"2017-18","2019",201704,"Summer",42683,"L","F","Self-Support","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",40,0.888888889,10,"2018","400 level course","Study Abroad"
"2013-14","2014",201302,"Winter",28016,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",14,0.311111111,7,"2014","100 level course","Univ Teaching & Learning Ctr"
"2018-19","2019",201801,"Fall",14881,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",8,0.177777778,8,"2018","200 level course","Physical Activity & Rec Svcs"
"2014-15","2016",201404,"Summer",42466,"U","V","Self-Support","Graduate","Graduate","0","0","0","600/700","Masters",51,1.416666667,25,"2015","600 level course","Graduate School/Joint Campus"
"2014-15","2015",201401,"Fall",14828,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",32,0.711111111,8,"2014","300 level course","Physical Activity & Rec Svcs"
"2017-18","2018",201703,"Spring",34537,"A","I","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Masters",1,0.0277778,1,"2018","200 level course","Physical Activity & Rec Svcs"
"2017-18","2018",201702,"Winter",25281,"A","I","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Masters",1,0.0277778,1,"2018","100 level course","Physical Activity & Rec Svcs"
"2018-19","2019",201801,"Winter",25334,"L","F","Self-Support","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",10,0.222222222,1,"2019","100 level course","Study Abroad"
"2017-18","2018",201702,"Winter",25183,"L","F","Self-Support","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",117,2.6,8,"2018","100 level course","Study Abroad"
