"sort_term","term","crn","type","location","credit_type","course_level","course_dept","same_dept_flag","same_college_flag","same_college_flag_cas","course_level_detail","student_level_detail","credit","fte","headcount","course_number_cat"
201502,"Winter",60825,"E","P","Regular","Graduate","Law","1","1","1","600/700","Law",21,0.583333333,5,"700 level course"
201803,"Spring",60579,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",213,6,70,"600 level course"
201402,"Winter",23453,"L","I","Regular","Graduate","Law","0","0","0","600/700","Lower Division",4.5,0.1,1,"600 level course"
201501,"Fall",16553,"L","I","Regular","Undergraduate","Law","0","0","0","Lower Division","Lower Division",32,0.711111111,8,"100 level course"
201603,"Spring",60536,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",54,1.5,18,"600 level course"
201702,"Winter",24011,"L","I","Regular","Undergraduate","Law","0","0","0","Lower Division","Upper Division",236,5.777777778,52,"100 level course"
201803,"Spring",31643,"E","I","Regular","Graduate","Conflict & Dispute Resolution","1","1","1","600/700","Masters",35,1,11,"600 level course"
201602,"Winter",21880,"L","I","Regular","Graduate","Conflict & Dispute Resolution","1","1","1","600/700","Masters",48,1.333333333,14,"600 level course"
201801,"Fall",16650,"L","I","Regular","Graduate","Conflict & Dispute Resolution","0","0","0","600/700","Masters",4,0.111111111,1,"600 level course"
201901,"Fall",50684,"E","I","Regular","Graduate","Law","1","1","1","600/700","Law",90,2.555555556,18,"700 level course"
201601,"Fall",11712,"L","I","Regular","Graduate","Conflict & Dispute Resolution","1","1","1","600/700","Masters",48,1.333333333,12,"600 level course"
201602,"Winter",60528,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",50,1.388888889,18,"600 level course"
201702,"Winter",60663,"S","I","Regular","Graduate","Law","1","1","1","600/700","Law",15,0.416666667,16,"700 level course"
201603,"Spring",60495,"S","I","Regular","Graduate","Law","1","1","1","600/700","Law",12,0.333333333,4,"700 level course"
201802,"Winter",60545,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",72,2,24,"600 level course"
201404,"Summer",40681,"E","I","Regular","Graduate","Conflict & Dispute Resolution","1","1","1","600/700","Masters",65,1.833333333,19,"600 level course"
201902,"Winter",60409,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",114,3.111111111,39,"600 level course"
201501,"Fall",50739,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",66,1.833333333,22,"600 level course"
201304,"Summer",70829,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",27,0.75,9,"600 level course"
201303,"Spring",60214,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",26,0.722222222,12,"600 level course"
201403,"Spring",60391,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",17,0.472222222,9,"600 level course"
201801,"Fall",50427,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",75,2.083333333,25,"600 level course"
201703,"Spring",31678,"N","I","Regular","Graduate","Conflict & Dispute Resolution","1","1","1","600/700","Masters",2,0.0555556,1,"600 level course"
201302,"Winter",60242,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",75,2.083333333,25,"600 level course"
201902,"Winter",60409,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",159,4.5,55,"600 level course"
201801,"Fall",13516,"L","I","Regular","Undergraduate","Conflict & Dispute Resolution","0","0","0","Upper Division","Lower Division",16,0.355555556,3,"400 level course"
201302,"Winter",24703,"L","I","Regular","Graduate","Law","0","1","1","600/700","Masters",9,0.25,3,"600 level course"
201403,"Spring",36952,"L","I","Regular","Graduate","Conflict & Dispute Resolution","1","1","1","600/700","Masters",3,0.083333333,3,"600 level course"
201601,"Fall",50367,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",54,1.5,19,"600 level course"
201604,"Summer",70429,"E","I","Regular","Graduate","Law","1","1","1","600/700","Law",52,1.444444444,9,"700 level course"
201501,"Fall",50698,"S","P","Regular","Graduate","Law","1","1","1","600/700","Law",32,0.888888889,10,"600 level course"
201502,"Winter",60670,"L","I","Regular","Graduate","Law","0","1","1","600/700","Law",63,1.75,21,"600 level course"
201501,"Fall",16547,"L","I","Regular","Undergraduate","Law","0","0","0","Lower Division","Lower Division",44,0.977777778,11,"100 level course"
201602,"Winter",60495,"S","I","Regular","Graduate","Law","1","1","1","600/700","Law",22,0.611111111,22,"700 level course"
201902,"Winter",60401,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",159,4.416666667,56,"600 level course"
201403,"Spring",60394,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",1,0.0277778,1,"600 level course"
201701,"Fall",11811,"L","I","Regular","Graduate","Conflict & Dispute Resolution","1","1","1","600/700","Masters",8,0.222222222,3,"600 level course"
201302,"Winter",60267,"S","I","Regular","Graduate","Law","1","1","1","600/700","Law",16,0.444444444,8,"700 level course"
201703,"Spring",60600,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",33,0.916666667,11,"600 level course"
201601,"Fall",50215,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",69,1.916666667,22,"600 level course"
201503,"Spring",60825,"E","I","Regular","Graduate","Law","1","1","1","600/700","Law",51,1.416666667,10,"700 level course"
201702,"Winter",60665,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",30,0.833333333,18,"600 level course"
201401,"Fall",50429,"S","I","Regular","Graduate","Law","1","1","1","600/700","Law",51,1.416666667,40,"700 level course"
201401,"Fall",17263,"L","I","Regular","Undergraduate","Conflict & Dispute Resolution","0","0","0","Upper Division","Upper Division",32,0.711111111,7,"400 level course"
201902,"Winter",60467,"S","I","Regular","Graduate","Law","1","1","1","600/700","Law",12,0.333333333,4,"700 level course"
201403,"Spring",60518,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",6,0.166666667,3,"600 level course"
201701,"Fall",50354,"L","P","Regular","Graduate","Law","1","1","1","600/700","Law",21,0.583333333,7,"600 level course"
201801,"Fall",50463,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",219,6.25,61,"600 level course"
201603,"Spring",60506,"S","I","Regular","Graduate","Law","1","1","1","600/700","Law",3,0.083333333,1,"700 level course"
201601,"Fall",50380,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",36,1,19,"600 level course"
201602,"Winter",60550,"L","P","Regular","Graduate","Law","1","1","1","600/700","Law",10,0.277777778,5,"600 level course"
201601,"Fall",50320,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",69,1.916666667,23,"600 level course"
201601,"Fall",50352,"S","I","Regular","Graduate","Law","1","1","1","600/700","Law",18,0.5,16,"700 level course"
201801,"Fall",50495,"E","I","Regular","Graduate","Law","1","1","1","600/700","Law",30,0.833333333,6,"700 level course"
201801,"Fall",16650,"L","I","Regular","Graduate","Conflict & Dispute Resolution","1","1","1","600/700","Masters",76,2.083333333,19,"600 level course"
201502,"Winter",60710,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",20,0.555555556,20,"600 level course"
201502,"Winter",21764,"L","I","Regular","Undergraduate","Conflict & Dispute Resolution","0","0","0","Upper Division","Upper Division",14,0.311111111,5,"300 level course"
201502,"Winter",60753,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",189,5.083333333,56,"600 level course"
201802,"Winter",24127,"L","I","Regular","Undergraduate","Law","0","0","0","Upper Division","Lower Division",12,0.266666667,5,"400 level course"
201502,"Winter",26147,"L","I","Regular","Undergraduate","Law","0","0","0","Lower Division","Lower Division",280,7.022222222,70,"100 level course"
201602,"Winter",60464,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",105,2.916666667,35,"600 level course"
201302,"Winter",60213,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",121,3.361111111,37,"600 level course"
201302,"Winter",27998,"L","I","Regular","Undergraduate","Law","0","0","0","Lower Division","Lower Division",136,2.755555556,32,"100 level course"
201602,"Winter",60503,"S","I","Regular","Graduate","Law","1","1","1","600/700","Law",12,0.333333333,4,"700 level course"
201702,"Winter",60574,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",48,1.333333333,16,"600 level course"
201901,"Fall",13505,"S","I","Regular","Graduate","Law","1","1","1","600/700","Masters",12,0.333333333,3,"600 level course"
201802,"Winter",27218,"L","I","Regular","Graduate","Conflict & Dispute Resolution","1","1","1","600/700","Law",1,0.0277778,1,"600 level course"
201402,"Winter",21674,"L","I","Regular","Graduate","Conflict & Dispute Resolution","1","1","1","500","Law",2,0.0555556,1,"500 level course"
201702,"Winter",26748,"L","I","Regular","Undergraduate","Conflict & Dispute Resolution","0","0","0","Upper Division","Lower Division",4,0.088888889,1,"300 level course"
201402,"Winter",60413,"L","I","Regular","Graduate","Law","0","0","0","600/700","Law",6,0.166666667,2,"600 level course"
201901,"Fall",50716,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",15,0.416666667,9,"700 level course"
201602,"Winter",60550,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",7,0.194444444,3,"600 level course"
201902,"Winter",21926,"L","I","Regular","Undergraduate","Conflict & Dispute Resolution","0","0","0","Upper Division","Upper Division",34,0.8,10,"400 level course"
201302,"Winter",60215,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",16,0.444444444,8,"600 level course"
201503,"Spring",60787,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",48,1.333333333,16,"600 level course"
201701,"Fall",13530,"L","I","Regular","Graduate","Law","0","0","0","600/700","Masters",3,0.083333333,1,"600 level course"
201802,"Winter",60594,"S","I","Regular","Graduate","Law","1","1","1","600/700","Law",4,0.111111111,2,"700 level course"
201502,"Winter",60737,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",18,0.5,9,"600 level course"
201901,"Fall",50687,"E","I","Regular","Graduate","Law","1","1","1","600/700","Law",21,0.583333333,2,"700 level course"
201901,"Fall",16744,"L","I","Regular","Undergraduate","Law","0","0","0","Lower Division","Upper Division",112,2.4,27,"100 level course"
201901,"Fall",50640,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",162,4.416666667,49,"600 level course"
201402,"Winter",60347,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",78,2.166666667,26,"600 level course"
201303,"Spring",60284,"S","I","Regular","Graduate","Law","1","1","1","600/700","Law",12,0.333333333,4,"700 level course"
201701,"Fall",50550,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",33,0.916666667,10,"600 level course"
201902,"Winter",60399,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",114,3.083333333,36,"600 level course"
201502,"Winter",60746,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",12,0.333333333,11,"600 level course"
201303,"Spring",60302,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",62,1.722222222,22,"600 level course"
201401,"Fall",50432,"S","I","Regular","Graduate","Law","1","1","1","600/700","Law",30,0.833333333,20,"700 level course"
201602,"Winter",60495,"S","I","Regular","Graduate","Law","1","1","1","600/700","Law",3,0.083333333,1,"700 level course"
201302,"Winter",60242,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",93,2.583333333,31,"600 level course"
201403,"Spring",60477,"S","I","Regular","Graduate","Law","1","1","1","600/700","Law",36,1,19,"700 level course"
201702,"Winter",26947,"L","I","Regular","Undergraduate","Law","0","0","0","Upper Division","Upper Division",60,1.333333333,15,"300 level course"
201303,"Spring",60311,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",16,0.444444444,8,"600 level course"
201802,"Winter",60618,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",38,1.055555556,17,"600 level course"
201302,"Winter",60303,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",27,0.75,13,"600 level course"
201302,"Winter",60298,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",81,2.25,29,"600 level course"
201501,"Fall",50582,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",84,2.333333333,28,"600 level course"
201801,"Fall",16776,"L","I","Regular","Graduate","Conflict & Dispute Resolution","1","1","1","600/700","Masters",19,0.527777778,19,"600 level course"
201403,"Spring",60343,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",60,1.666666667,20,"600 level course"
201603,"Spring",31732,"L","I","Regular","Graduate","Conflict & Dispute Resolution","1","1","1","500","Masters",24,0.666666667,6,"500 level course"
201403,"Spring",60509,"L","P","Regular","Graduate","Law","1","1","1","600/700","Law",4,0.111111111,4,"600 level course"
201803,"Spring",31680,"L","I","Regular","Graduate","Conflict & Dispute Resolution","0","0","0","600/700","Masters",6,0.166666667,2,"600 level course"
201501,"Fall",16569,"L","I","Regular","Graduate","Conflict & Dispute Resolution","1","1","1","600/700","Masters",30,0.833333333,14,"600 level course"
201803,"Spring",60649,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",108,3,36,"600 level course"
201404,"Summer",40681,"E","I","Regular","Graduate","Conflict & Dispute Resolution","1","1","1","600/700","Law",4,0.111111111,1,"600 level course"
201702,"Winter",60660,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",36,1,30,"600 level course"
201802,"Winter",60630,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",48,1.333333333,16,"700 level course"
201601,"Fall",50387,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",208,5.666666667,52,"600 level course"
201501,"Fall",11707,"L","I","Regular","Graduate","Conflict & Dispute Resolution","1","1","1","500","Law",8,0.222222222,2,"500 level course"
201703,"Spring",60513,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",18,0.5,9,"600 level course"
201802,"Winter",60537,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",63,1.75,21,"600 level course"
201901,"Fall",17386,"N","S","Self-Support","Graduate","Conflict & Dispute Resolution","1","1","1","600/700","Law",2,0.0555556,1,"600 level course"
201402,"Winter",60464,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",10,0.277777778,5,"600 level course"
201402,"Winter",25971,"L","I","Regular","Undergraduate","Law","0","0","0","Lower Division","Upper Division",104,2.222222222,25,"100 level course"
201402,"Winter",60402,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",6,0.166666667,2,"600 level course"
201602,"Winter",60470,"L","I","Regular","Graduate","Law","0","1","1","600/700","Law",135,3.75,44,"600 level course"
201802,"Winter",60563,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",156,4.333333333,51,"600 level course"
201402,"Winter",23453,"L","I","Regular","Graduate","Law","0","1","1","600/700","Masters",7.5,0.194444444,3,"600 level course"
201502,"Winter",21774,"L","I","Regular","Graduate","Conflict & Dispute Resolution","0","1","1","500","Law",2,0.0555556,1,"500 level course"
201901,"Fall",50701,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",45,1.25,15,"700 level course"
201602,"Winter",26860,"L","I","Regular","Graduate","Conflict & Dispute Resolution","1","1","1","600/700","Law",8,0.222222222,3,"600 level course"
201403,"Spring",60345,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",69,1.916666667,23,"600 level course"
201302,"Winter",24704,"L","I","Regular","Graduate","Law","0","1","1","600/700","Masters",3,0.083333333,1,"600 level course"
201601,"Fall",50358,"E","I","Regular","Graduate","Law","1","1","1","600/700","Law",14,0.388888889,2,"700 level course"
201502,"Winter",26146,"L","I","Regular","Undergraduate","Law","0","0","0","Lower Division","Upper Division",40,0.888888889,10,"200 level course"
201902,"Winter",60510,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",8,0.222222222,4,"600 level course"
201602,"Winter",60394,"L","I","Regular","Graduate","Law","0","1","1","600/700","Law",20,0.555555556,5,"600 level course"
201502,"Winter",21776,"L","I","Regular","Graduate","Conflict & Dispute Resolution","1","1","1","500","Masters",32,0.888888889,10,"500 level course"
201602,"Winter",60508,"S","I","Regular","Graduate","Law","1","1","1","600/700","Law",6,0.166666667,3,"700 level course"
201601,"Fall",50345,"S","I","Regular","Graduate","Law","1","1","1","600/700","Law",48,1.333333333,17,"700 level course"
201401,"Fall",50383,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",39,1.083333333,13,"600 level course"
201401,"Fall",50398,"L","I","Regular","Graduate","Law","0","0","0","600/700","Law",84,2.333333333,27,"600 level course"
201703,"Spring",31643,"L","I","Regular","Undergraduate","Conflict & Dispute Resolution","0","0","0","Lower Division","Upper Division",128,2.755555556,33,"100 level course"
201302,"Winter",60316,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",30,0.833333333,30,"600 level course"
201801,"Fall",50449,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",63,1.75,21,"600 level course"
201602,"Winter",60395,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",22,0.611111111,11,"600 level course"
201302,"Winter",60290,"E","I","Regular","Graduate","Law","1","1","1","600/700","Law",139,3.916666667,22,"700 level course"
201702,"Winter",26744,"L","I","Regular","Undergraduate","Conflict & Dispute Resolution","0","0","0","Upper Division","Upper Division",18,0.4,4,"400 level course"
201402,"Winter",60501,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",21,0.583333333,7,"600 level course"
201902,"Winter",60397,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",63,1.75,21,"600 level course"
201702,"Winter",60601,"N","I","Regular","Graduate","Law","1","1","1","600/700","Law",3,0.083333333,2,"600 level course"
201403,"Spring",37194,"L","I","Regular","Undergraduate","Law","0","0","0","Upper Division","Lower Division",16,0.355555556,6,"300 level course"
201401,"Fall",50405,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",99,2.75,32,"600 level course"
201403,"Spring",60516,"L","P","Regular","Graduate","Law","1","1","1","600/700","Law",18,0.5,6,"600 level course"
201603,"Spring",60426,"L","P","Regular","Graduate","Law","1","1","1","600/700","Law",14,0.388888889,15,"600 level course"
201701,"Fall",50618,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",45,1.25,15,"600 level course"
201503,"Spring",60815,"S","I","Regular","Graduate","Law","1","1","1","600/700","Law",12,0.333333333,12,"700 level course"
201302,"Winter",24703,"L","I","Regular","Graduate","Law","0","1","1","600/700","Masters",6,0.166666667,3,"600 level course"
201304,"Summer",70824,"I","I","Regular","Graduate","Law","1","1","1","600/700","Law",1,0.0277778,1,"600 level course"
201801,"Fall",11798,"N","I","Regular","Graduate","Conflict & Dispute Resolution","1","1","1","600/700","Masters",5,0.1,3,"600 level course"
201401,"Fall",50418,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",10,0.277777778,5,"600 level course"
201702,"Winter",60678,"L","P","Regular","Graduate","Law","1","1","1","600/700","Law",12,0.333333333,10,"600 level course"
201803,"Spring",36151,"N","I","Regular","Graduate","Conflict & Dispute Resolution","1","1","1","500","Masters",1,0.0277778,1,"500 level course"
201802,"Winter",22461,"L","I","Regular","Graduate","Conflict & Dispute Resolution","1","1","1","600/700","Masters",68,1.888888889,15,"600 level course"
201304,"Summer",70805,"S","I","Regular","Graduate","Law","1","1","1","600/700","Law",15,0.416666667,5,"700 level course"
201303,"Spring",34268,"L","I","Regular","Graduate","Conflict & Dispute Resolution","0","0","0","600/700","Masters",4,0.111111111,1,"600 level course"
201501,"Fall",16547,"S","I","Regular","Graduate","Conflict & Dispute Resolution","1","1","1","600/700","Masters",27,0.75,32,"600 level course"
201303,"Spring",60320,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",39,1.083333333,13,"600 level course"
201702,"Winter",27525,"L","I","Regular","Graduate","Conflict & Dispute Resolution","1","1","1","600/700","Masters",40,1.111111111,10,"600 level course"
201303,"Spring",60263,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",22,0.611111111,11,"600 level course"
201402,"Winter",60434,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",105,2.916666667,33,"600 level course"
201501,"Fall",50567,"S","I","Regular","Graduate","Law","1","1","1","600/700","Law",24,0.666666667,12,"600 level course"
201803,"Spring",36151,"L","I","Regular","Graduate","Conflict & Dispute Resolution","0","0","0","500","Doctoral",4,0.148148148,1,"500 level course"
201603,"Spring",60534,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",51,1.416666667,17,"600 level course"
201902,"Winter",23481,"L","I","Regular","Undergraduate","Law","0","0","0","Upper Division","Lower Division",20,0.444444444,5,"400 level course"
201701,"Fall",11813,"L","I","Regular","Graduate","Conflict & Dispute Resolution","1","1","1","600/700","Law",2,0.0555556,1,"600 level course"
201802,"Winter",24125,"L","I","Regular","Undergraduate","Law","0","0","0","Lower Division","Upper Division",100,2.222222222,25,"100 level course"
201703,"Spring",60607,"N","I","Regular","Graduate","Law","1","1","1","600/700","Law",27,0.75,12,"600 level course"
201902,"Winter",60365,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",81,2.25,27,"600 level course"
201502,"Winter",60807,"S","I","Regular","Graduate","Law","1","1","1","600/700","Law",25,0.694444444,25,"700 level course"
201502,"Winter",60791,"L","P","Regular","Graduate","Law","1","1","1","600/700","Law",6,0.166666667,3,"600 level course"
201902,"Winter",60377,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",296,8.444444444,76,"600 level course"
201901,"Fall",17357,"L","I","Regular","Undergraduate","Law","0","0","0","Lower Division","Lower Division",184,4.444444444,54,"100 level course"
201601,"Fall",50210,"I","I","Regular","Graduate","Law","1","1","1","600/700","Law",2,0.0555556,1,"600 level course"
201503,"Spring",60632,"S","I","Regular","Graduate","Law","1","1","1","600/700","Law",6,0.166666667,3,"600 level course"
201701,"Fall",11799,"L","I","Regular","Graduate","Conflict & Dispute Resolution","1","1","1","600/700","Masters",8,0.222222222,2,"600 level course"
201803,"Spring",60404,"I","I","Regular","Graduate","Law","1","1","1","600/700","Law",4,0.111111111,2,"600 level course"
201604,"Summer",40682,"I","I","Regular","Graduate","Conflict & Dispute Resolution","1","1","1","600/700","Masters",19,0.527777778,3,"600 level course"
201802,"Winter",24119,"L","I","Regular","Undergraduate","Law","0","0","0","Lower Division","Upper Division",236,5.333333333,60,"100 level course"
201901,"Fall",16679,"L","I","Regular","Undergraduate","Law","0","0","0","Lower Division","Upper Division",280,6.133333333,69,"100 level course"
201702,"Winter",60426,"S","I","Regular","Graduate","Law","1","1","1","600/700","Law",8,0.222222222,9,"700 level course"
201601,"Fall",11723,"L","I","Regular","Graduate","Conflict & Dispute Resolution","1","1","1","600/700","Masters",5,0.125,5,"600 level course"
201701,"Fall",50610,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",10,0.277777778,5,"600 level course"
201701,"Fall",50553,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",60,1.666666667,20,"600 level course"
201701,"Fall",50518,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",296,8.444444444,75,"600 level course"
201901,"Fall",50724,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",10,0.277777778,5,"600 level course"
201402,"Winter",26978,"L","I","Regular","Undergraduate","Law","0","0","0","Lower Division","Upper Division",96,2.133333333,24,"100 level course"
201902,"Winter",60459,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",45,1.25,15,"700 level course"
201302,"Winter",60298,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",56,1.555555556,19,"600 level course"
201403,"Spring",60513,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",14,0.388888889,5,"600 level course"
201702,"Winter",60670,"L","P","Regular","Graduate","Law","1","1","1","600/700","Law",12,0.333333333,12,"600 level course"
201601,"Fall",50282,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",1,0.0277778,1,"600 level course"
201703,"Spring",60565,"L","P","Regular","Graduate","Law","1","1","1","600/700","Law",14,0.388888889,7,"600 level course"
201401,"Fall",50451,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",14,0.388888889,5,"600 level course"
201801,"Fall",50463,"L","P","Regular","Graduate","Law","1","1","1","600/700","Law",39,1.083333333,13,"600 level course"
201703,"Spring",60545,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",9,0.25,7,"600 level course"
201601,"Fall",50368,"L","P","Regular","Graduate","Law","1","1","1","600/700","Law",21,0.583333333,7,"600 level course"
201603,"Spring",31730,"L","I","Regular","Graduate","Conflict & Dispute Resolution","1","1","1","600/700","Masters",4,0.111111111,2,"600 level course"
201701,"Fall",50598,"E","P","Regular","Graduate","Law","1","1","1","600/700","Law",99,2.75,18,"700 level course"
201902,"Winter",60392,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",72,2,24,"600 level course"
201402,"Winter",60508,"L","P","Regular","Graduate","Law","1","1","1","600/700","Law",12,0.333333333,4,"600 level course"
201601,"Fall",11727,"L","I","Regular","Undergraduate","Conflict & Dispute Resolution","0","0","0","Upper Division","Upper Division",68,1.511111111,16,"400 level course"
201802,"Winter",24129,"L","I","Regular","Graduate","Law","1","1","1","600/700","Masters",4,0.111111111,1,"600 level course"
201601,"Fall",50201,"S","I","Regular","Graduate","Law","1","1","1","600/700","Law",22,0.611111111,18,"600 level course"
201303,"Spring",34258,"L","I","Regular","Graduate","Conflict & Dispute Resolution","1","1","1","600/700","Masters",26,0.722222222,15,"600 level course"
201403,"Spring",60340,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",220,6.111111111,58,"600 level course"
201602,"Winter",60500,"S","P","Regular","Graduate","Law","1","1","1","600/700","Law",8,0.222222222,3,"700 level course"
201703,"Spring",36121,"L","I","Regular","Undergraduate","Law","0","0","0","Lower Division","Upper Division",80,1.866666667,21,"200 level course"
201601,"Fall",11711,"L","I","Regular","Graduate","Conflict & Dispute Resolution","1","1","1","600/700","Masters",56,1.555555556,16,"600 level course"
201302,"Winter",60267,"S","I","Regular","Graduate","Law","1","1","1","600/700","Law",16,0.444444444,8,"700 level course"
201303,"Spring",60218,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",32,0.888888889,12,"600 level course"
201303,"Spring",60173,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",46,1.277777778,31,"600 level course"
201403,"Spring",60463,"L","P","Regular","Graduate","Law","1","1","1","600/700","Law",6,0.166666667,2,"600 level course"
201603,"Spring",60534,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",54,1.5,18,"600 level course"
201603,"Spring",60392,"L","P","Regular","Graduate","Law","1","1","1","600/700","Law",12,0.333333333,4,"600 level course"
201304,"Summer",46245,"I","I","Regular","Graduate","Conflict & Dispute Resolution","1","1","1","600/700","Masters",58,1.611111111,14,"600 level course"
201503,"Spring",60834,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",51,1.416666667,19,"600 level course"
201302,"Winter",60173,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",42,1.166666667,14,"600 level course"
201603,"Spring",60451,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",132,3.75,42,"600 level course"
201504,"Summer",70392,"E","I","Regular","Graduate","Law","1","1","1","600/700","Law",26,0.722222222,6,"700 level course"
201403,"Spring",31646,"L","I","Regular","Graduate","Conflict & Dispute Resolution","1","1","1","600/700","Law",4,0.111111111,1,"600 level course"
201603,"Spring",60498,"S","I","Regular","Graduate","Law","1","1","1","600/700","Law",12,0.333333333,4,"700 level course"
201902,"Winter",60511,"S","I","Regular","Graduate","Law","1","1","1","600/700","Law",3,0.083333333,1,"700 level course"
201703,"Spring",36540,"L","I","Regular","Undergraduate","Law","0","0","0","Lower Division","Lower Division",52,1.155555556,13,"200 level course"
201701,"Fall",13527,"L","I","Regular","Undergraduate","Law","0","0","0","Lower Division","Lower Division",120,2.933333333,33,"200 level course"
201502,"Winter",60753,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",27,0.75,9,"600 level course"
201702,"Winter",60639,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",7,0.194444444,7,"600 level course"
201902,"Winter",60400,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",111,3.083333333,36,"600 level course"
201601,"Fall",50386,"L","I","Regular","Graduate","Law","1","1","1","600/700","Law",208,5.777777778,63,"600 level course"
