"sort_term","term","crn","type","location","credit_type","course_level","course_dept","same_dept_flag","same_college_flag","same_college_flag_cas","course_level_detail","student_level_detail","credit","fte","headcount","course_number_cat"
201403,"Spring",36506,"U","V","Self-Support","Undergraduate","Substance Abuse Prevention Pgm","0","0","0","Upper Division","Upper Division",90,1.977777778,22,"400 level course"
201402,"Winter",21642,"N","I","Regular","Graduate","Counseling Psychology & Human Services","1","1","1","600/700","Masters",2,0.0555556,1,"600 level course"
201303,"Spring",34247,"L","I","Regular","Graduate","Counseling Psychology & Human Services","1","1","1","600/700","Masters",87,2.416666667,27,"600 level course"
201303,"Spring",34856,"E","I","Regular","Undergraduate","Counseling Psychology & Human Services","0","1","1","Upper Division","Upper Division",3,0.066666667,1,"400 level course"
201502,"Winter",26433,"L","B","Self-Support","Graduate","Educational Methodology, Policy, & Leadership","0","0","0","600/700","Masters",4,0.111111111,4,"600 level course"
201602,"Winter",21854,"E","I","Regular","Graduate","Counseling Psychology & Human Services","0","1","1","600/700","Doctoral",4,0.148148148,4,"600 level course"
201801,"Fall",15746,"N","I","Regular","Graduate","Special Education & Clinical Sciences","1","1","1","600/700","Doctoral",1,0.037037,1,"600 level course"
201302,"Winter",26867,"N","I","Regular","Graduate","Special Education & Clinical Sciences","1","1","1","600/700","Masters",2,0.0555556,2,"600 level course"
201303,"Spring",38106,"S","I","Regular","Graduate","Special Education & Clinical Sciences","0","1","1","600/700","Doctoral",5,0.185185185,3,"600 level course"
201302,"Winter",27900,"S","I","Regular","Undergraduate","Counseling Psychology & Human Services","1","1","1","Upper Division","Upper Division",10,0.222222222,10,"400 level course"
201501,"Fall",16093,"L","I","Regular","Undergraduate","Counseling Psychology & Human Services","1","1","1","Lower Division","Lower Division",100,2.222222222,32,"200 level course"
201302,"Winter",26803,"E","I","Regular","Undergraduate","Special Education & Clinical Sciences","1","1","1","Upper Division","Upper Division",9,0.2,9,"400 level course"
201501,"Fall",11182,"L","I","Regular","Undergraduate","Special Education & Clinical Sciences","1","1","1","Upper Division","Lower Division",24,0.533333333,8,"400 level course"
201504,"Summer",41995,"U","V","Regular","Undergraduate","Special Education & Clinical Sciences","0","0","0","Upper Division","Lower Division",8,0.177777778,2,"400 level course"
201704,"Summer",42549,"N","I","Regular","Graduate","Educational Methodology, Policy, & Leadership","1","1","1","600/700","Doctoral",9,0.333333333,2,"600 level course"
201404,"Summer",42040,"L","I","Regular","Undergraduate","Special Education & Clinical Sciences","0","1","1","Upper Division","Upper Division",4,0.088888889,1,"400 level course"
201601,"Fall",15694,"E","I","Regular","Graduate","Special Education & Clinical Sciences","0","0","0","600/700","Masters",4,0.111111111,1,"700 level course"
201701,"Fall",11344,"E","I","Regular","Graduate","Counseling Psychology & Human Services","1","1","1","600/700","Masters",24,0.666666667,6,"600 level course"
201701,"Fall",12052,"N","I","Regular","Graduate","Educational Methodology, Policy, & Leadership","1","1","1","600/700","Doctoral",8,0.296296296,5,"600 level course"
201602,"Winter",25772,"S","I","Regular","Graduate","Special Education & Clinical Sciences","1","1","1","600/700","Masters",6,0.166666667,2,"600 level course"
201303,"Spring",39084,"L","I","Self-Support","Undergraduate","Substance Abuse Prevention Pgm","0","1","1","Upper Division","Upper Division",1,0.0222222,1,"400 level course"
201401,"Fall",17482,"E","P","Self-Support","Graduate","Educational Methodology, Policy, & Leadership","0","0","0","600/700","Masters",4,0.111111111,4,"600 level course"
201303,"Spring",34584,"L","I","Regular","Undergraduate","Education Studies","0","0","0","Lower Division","Masters",5,0.138888889,2,"100 level course"
201401,"Fall",15854,"E","I","Regular","Graduate","Special Education & Clinical Sciences","1","1","1","600/700","Doctoral",9,0.333333333,3,"600 level course"
201701,"Fall",11305,"L","I","Regular","Graduate","Special Education & Clinical Sciences","1","1","1","600/700","Masters",24,0.666666667,29,"600 level course"
201702,"Winter",22646,"L","V","Regular","Graduate","Educational Methodology, Policy, & Leadership","0","0","0","600/700","Masters",20,0.555555556,5,"600 level course"
201604,"Summer",42219,"L","I","Self-Support","Undergraduate","Substance Abuse Prevention Pgm","0","0","0","Upper Division","Upper Division",20,0.444444444,20,"400 level course"
201902,"Winter",27078,"L","I","Regular","Graduate","Educational Methodology, Policy, & Leadership","0","0","0","600/700","Doctoral",12,0.444444444,3,"600 level course"
201404,"Summer",42491,"S","I","Self-Support","Graduate","Substance Abuse Prevention Pgm","0","0","0","500","Masters",2,0.0555556,1,"500 level course"
201703,"Spring",31227,"S","I","Regular","Graduate","Counseling Psychology & Human Services","1","1","1","600/700","Doctoral",26,0.962962963,10,"600 level course"
201501,"Fall",12036,"N","I","Regular","Graduate","Education Studies","1","1","1","600/700","Doctoral",13,0.481481481,14,"600 level course"
201302,"Winter",22952,"L","I","Regular","Graduate","Counseling Psychology & Human Services","1","1","1","600/700","Doctoral",33,1.222222222,12,"600 level course"
201901,"Fall",12017,"N","I","Regular","Graduate","Educational Methodology, Policy, & Leadership","1","1","1","600/700","Masters",2,0.0555556,1,"600 level course"
201503,"Spring",35646,"N","I","Regular","Graduate","Special Education & Clinical Sciences","1","1","1","600/700","Masters",1,0.0277778,1,"600 level course"
201801,"Fall",17373,"U","V","Self-Support","Graduate","Educational Methodology, Policy, & Leadership","0","0","0","600/700","Masters",114,3.166666667,28,"600 level course"
201801,"Fall",11749,"L","I","Regular","Undergraduate","Counseling Psychology & Human Services","0","0","0","Lower Division","Upper Division",3,0.066666667,1,"200 level course"
201601,"Fall",12232,"L","I","Regular","Undergraduate","Counseling Psychology & Human Services","0","1","1","Upper Division","Lower Division",10,0.222222222,5,"300 level course"
201403,"Spring",31950,"L","I","Regular","Graduate","Educational Methodology, Policy, & Leadership","0","1","1","600/700","Masters",3,0.083333333,1,"600 level course"
201504,"Summer",40461,"L","I","Regular","Graduate","Special Education & Clinical Sciences","1","1","1","600/700","Masters",2,0.0555556,1,"600 level course"
201901,"Fall",15213,"S","I","Regular","Graduate","Counseling Psychology & Human Services","1","1","1","600/700","Masters",35,0.972222222,19,"600 level course"
201801,"Fall",17010,"L","I","Regular","Graduate","Special Education & Clinical Sciences","1","1","1","600/700","Masters",28,0.777777778,7,"600 level course"
201901,"Fall",12032,"U","Z","Regular","Graduate","Educational Methodology, Policy, & Leadership","1","1","1","600/700","Masters",15,0.416666667,5,"600 level course"
201302,"Winter",27902,"S","I","Self-Support","Undergraduate","Substance Abuse Prevention Pgm","0","0","0","Upper Division","Upper Division",24,0.533333333,8,"400 level course"
201703,"Spring",34927,"S","I","Regular","Graduate","Counseling Psychology & Human Services","1","1","1","600/700","Masters",17,0.472222222,6,"600 level course"
201701,"Fall",15157,"L","I","Regular","Graduate","Counseling Psychology & Human Services","0","0","0","600/700","Doctoral",9,0.333333333,8,"600 level course"
201402,"Winter",27086,"U","V","Self-Support","Graduate","Educational Methodology, Policy, & Leadership","0","0","0","600/700","Masters",3,0.083333333,2,"600 level course"
201602,"Winter",22386,"L","I","Regular","Undergraduate","Counseling Psychology & Human Services","1","1","1","Lower Division","Lower Division",88,1.955555556,23,"200 level course"
201501,"Fall",16836,"L","I","Regular","Graduate","Education Studies","1","1","1","600/700","Masters",88,2.444444444,22,"600 level course"
201303,"Spring",34849,"E","I","Regular","Undergraduate","Counseling Psychology & Human Services","0","0","0","Upper Division","Upper Division",2,0.0444444,2,"400 level course"
201503,"Spring",31677,"S","I","Regular","Graduate","Counseling Psychology & Human Services","1","1","1","600/700","Doctoral",14,0.518518519,8,"600 level course"
201503,"Spring",31988,"L","I","Regular","Graduate","Educational Methodology, Policy, & Leadership","1","1","1","600/700","Masters",4,0.111111111,2,"600 level course"
201303,"Spring",34601,"L","I","Regular","Undergraduate","Education Studies","1","1","1","Upper Division","Lower Division",15,0.333333333,5,"400 level course"
201401,"Fall",16911,"U","V","Self-Support","Undergraduate","Substance Abuse Prevention Pgm","0","0","0","Upper Division","Upper Division",108,2.4,35,"400 level course"
201801,"Fall",11779,"E","I","Regular","Graduate","Counseling Psychology & Human Services","1","1","1","600/700","Doctoral",40,1.481481481,6,"600 level course"
201504,"Summer",42001,"U","V","Regular","Graduate","Special Education & Clinical Sciences","0","0","0","500","Masters",12,0.333333333,3,"500 level course"
201403,"Spring",36996,"L","I","Regular","Graduate","Special Education & Clinical Sciences","1","1","1","600/700","Masters",57,1.583333333,19,"600 level course"
201702,"Winter",26244,"E","I","Regular","Graduate","Special Education & Clinical Sciences","1","1","1","600/700","Masters",12,0.333333333,6,"600 level course"
201803,"Spring",35767,"L","I","Regular","Undergraduate","Counseling Psychology & Human Services","1","1","1","Lower Division","Lower Division",16,0.355555556,4,"200 level course"
201902,"Winter",27120,"L","I","Regular","Graduate","Counseling Psychology & Human Services","0","1","1","600/700","Masters",4,0.111111111,1,"600 level course"
201801,"Fall",11779,"L","I","Regular","Graduate","Counseling Psychology & Human Services","1","1","1","600/700","Doctoral",30,1.111111111,9,"600 level course"
201801,"Fall",15676,"L","I","Regular","Undergraduate","Special Education & Clinical Sciences","1","1","1","Upper Division","Masters",108,2.4,27,"400 level course"
201501,"Fall",11664,"I","I","Regular","Graduate","Counseling Psychology & Human Services","1","1","1","600/700","Masters",4,0.111111111,1,"600 level course"
201702,"Winter",26226,"N","I","Regular","Graduate","Special Education & Clinical Sciences","1","1","1","600/700","Doctoral",8,0.296296296,6,"600 level course"
201603,"Spring",36145,"U","V","Self-Support","Undergraduate","Substance Abuse Prevention Pgm","0","0","0","Upper Division","Lower Division",2,0.0444444,1,"400 level course"
201602,"Winter",26840,"L","I","Regular","Graduate","Counseling Psychology & Human Services","1","1","1","600/700","Doctoral",3,0.111111111,1,"600 level course"
201702,"Winter",26170,"U","V","Regular","Undergraduate","Special Education & Clinical Sciences","1","1","1","Upper Division","Lower Division",1,0.0222222,1,"400 level course"
201303,"Spring",33459,"E","I","Regular","Undergraduate","Counseling Psychology & Human Services","1","1","1","Upper Division","Lower Division",14,0.311111111,14,"400 level course"
201703,"Spring",32160,"L","I","Regular","Undergraduate","Counseling Psychology & Human Services","0","0","0","Lower Division","Upper Division",100,2.222222222,26,"200 level course"
201801,"Fall",16438,"L","I","Regular","Graduate","Education Studies","1","1","1","600/700","Masters",72,2.027777778,18,"600 level course"
201402,"Winter",27079,"U","V","Self-Support","Graduate","Educational Methodology, Policy, & Leadership","1","1","1","600/700","Masters",6,0.166666667,2,"600 level course"
201602,"Winter",21408,"E","I","Regular","Graduate","Counseling Psychology & Human Services","1","1","1","600/700","Masters",24,0.666666667,6,"600 level course"
201403,"Spring",32259,"L","I","Regular","Undergraduate","Counseling Psychology & Human Services","1","1","1","Upper Division","Upper Division",174,3.822222222,60,"400 level course"
201901,"Fall",12078,"L","I","Regular","Undergraduate","Education Studies","0","1","1","Lower Division","Upper Division",4,0.088888889,1,"200 level course"
201902,"Winter",25991,"L","I","Regular","Undergraduate","Education Studies","1","1","1","Upper Division","Upper Division",33,0.733333333,14,"400 level course"
201601,"Fall",15654,"L","I","Regular","Undergraduate","Special Education & Clinical Sciences","0","1","1","Upper Division","Upper Division",19,0.422222222,6,"400 level course"
201704,"Summer",42035,"E","I","Regular","Graduate","Special Education & Clinical Sciences","1","1","1","600/700","Doctoral",12,0.444444444,5,"600 level course"
201401,"Fall",17376,"U","V","Self-Support","Undergraduate","Substance Abuse Prevention Pgm","0","0","0","Upper Division","Lower Division",1,0.0222222,1,"400 level course"
201503,"Spring",32274,"E","I","Regular","Undergraduate","Counseling Psychology & Human Services","1","1","1","Upper Division","Lower Division",2,0.0444444,1,"400 level course"
201601,"Fall",12262,"S","I","Regular","Undergraduate","Counseling Psychology & Human Services","1","1","1","Upper Division","Lower Division",2,0.0444444,1,"400 level course"
201801,"Fall",15715,"N","I","Regular","Graduate","Special Education & Clinical Sciences","1","1","1","600/700","Doctoral",9,0.333333333,8,"600 level course"
201302,"Winter",23248,"U","V","Regular","Undergraduate","Educational Methodology, Policy, & Leadership","0","1","1","Upper Division","Lower Division",1,0.0222222,1,"400 level course"
201502,"Winter",26414,"I","B","Self-Support","Graduate","Educational Methodology, Policy, & Leadership","1","1","1","600/700","Doctoral",7,0.259259259,4,"600 level course"
201403,"Spring",35628,"E","I","Regular","Graduate","Special Education & Clinical Sciences","1","1","1","600/700","Doctoral",1,0.037037,1,"600 level course"
201804,"Summer",41089,"L","V","Regular","Undergraduate","Counseling Psychology & Human Services","1","1","1","Lower Division","Lower Division",8,0.177777778,2,"200 level course"
201601,"Fall",16308,"S","I","Self-Support","Undergraduate","Substance Abuse Prevention Pgm","0","0","0","Upper Division","Lower Division",27,0.6,9,"400 level course"
201502,"Winter",21761,"L","I","Regular","Graduate","Counseling Psychology & Human Services","0","0","0","600/700","Masters",3,0.083333333,1,"600 level course"
201402,"Winter",27061,"L","M","Self-Support","Graduate","Educational Methodology, Policy, & Leadership","1","1","1","600/700","Doctoral",4,0.148148148,1,"600 level course"
201901,"Fall",11242,"L","I","Regular","Graduate","Special Education & Clinical Sciences","1","1","1","600/700","Masters",34,0.972222222,28,"600 level course"
201901,"Fall",11258,"L","I","Regular","Graduate","Counseling Psychology & Human Services","1","1","1","600/700","Doctoral",12,0.444444444,3,"600 level course"
201302,"Winter",26813,"U","V","Regular","Graduate","Special Education & Clinical Sciences","0","0","0","500","Masters",4,0.111111111,1,"500 level course"
201902,"Winter",22207,"U","Z","Regular","Graduate","Education Studies","0","0","0","600/700","Masters",3,0.083333333,1,"600 level course"
201503,"Spring",36146,"S","I","Self-Support","Undergraduate","Substance Abuse Prevention Pgm","0","1","1","Upper Division","Upper Division",3,0.066666667,1,"400 level course"
201601,"Fall",16775,"L","I","Regular","Graduate","Counseling Psychology & Human Services","0","0","0","600/700","Masters",4,0.111111111,1,"600 level course"
201502,"Winter",26421,"I","B","Self-Support","Graduate","Educational Methodology, Policy, & Leadership","0","0","0","600/700","Masters",15,0.416666667,7,"600 level course"
201503,"Spring",35582,"U","V","Regular","Graduate","Special Education & Clinical Sciences","0","1","1","500","Masters",4,0.111111111,1,"500 level course"
201304,"Summer",47569,"L","I","Regular","Undergraduate","Counseling Psychology & Human Services","1","1","1","Upper Division","Lower Division",2,0.0444444,2,"400 level course"
201302,"Winter",23280,"L","I","Regular","Undergraduate","Education Studies","0","1","1","Lower Division","Upper Division",8,0.177777778,2,"100 level course"
201802,"Winter",22764,"L","I","Regular","Graduate","Education Studies","0","1","1","600/700","Doctoral",72,2.666666667,19,"600 level course"
201502,"Winter",26904,"U","V","Self-Support","Undergraduate","Substance Abuse Prevention Pgm","0","0","0","Upper Division","Upper Division",34,0.755555556,39,"400 level course"
201403,"Spring",32251,"E","I","Regular","Undergraduate","Special Education & Clinical Sciences","0","0","0","Upper Division","Upper Division",2,0.0444444,1,"400 level course"
201501,"Fall",15767,"L","I","Regular","Graduate","Special Education & Clinical Sciences","0","0","0","600/700","Doctoral",1,0.037037,1,"600 level course"
201601,"Fall",10853,"L","I","Regular","Undergraduate","Special Education & Clinical Sciences","1","1","1","Lower Division","Upper Division",30,0.666666667,6,"100 level course"
201502,"Winter",26976,"S","V","Self-Support","Graduate","Educational Methodology, Policy, & Leadership","1","1","1","600/700","Masters",6,0.166666667,3,"600 level course"
201504,"Summer",40741,"U","V","Regular","Graduate","Educational Methodology, Policy, & Leadership","0","0","0","600/700","Masters",24,0.666666667,6,"600 level course"
201404,"Summer",40473,"N","I","Regular","Graduate","Special Education & Clinical Sciences","1","1","1","600/700","Doctoral",4,0.148148148,4,"600 level course"
201501,"Fall",11214,"S","I","Regular","Graduate","Counseling Psychology & Human Services","1","1","1","600/700","Masters",22,0.611111111,23,"600 level course"
201803,"Spring",35406,"L","I","Regular","Graduate","Special Education & Clinical Sciences","0","0","0","500","Masters",3,0.083333333,1,"500 level course"
201601,"Fall",16842,"L","E","Regular","Undergraduate","Education Studies","1","1","1","Upper Division","Upper Division",81,1.8,27,"400 level course"
201602,"Winter",26989,"U","V","Regular","Undergraduate","Counseling Psychology & Human Services","0","0","0","Upper Division","Upper Division",1,0.0222222,1,"300 level course"
201402,"Winter",27171,"S","E","Self-Support","Graduate","Educational Methodology, Policy, & Leadership","0","0","0","600/700","Masters",16,0.444444444,5,"600 level course"
201802,"Winter",22447,"L","I","Regular","Graduate","Counseling Psychology & Human Services","1","1","1","600/700","Masters",19,0.527777778,19,"600 level course"
201801,"Fall",12342,"S","I","Regular","Undergraduate","Counseling Psychology & Human Services","1","1","1","Upper Division","Lower Division",1,0.0222222,1,"400 level course"
201602,"Winter",27352,"L","V","Self-Support","Graduate","Educational Methodology, Policy, & Leadership","0","0","0","600/700","Masters",8,0.222222222,8,"600 level course"
201704,"Summer",40759,"S","I","Regular","Graduate","Educational Methodology, Policy, & Leadership","1","1","1","600/700","Doctoral",2,0.074074074,1,"600 level course"
201302,"Winter",27901,"U","V","Self-Support","Undergraduate","Substance Abuse Prevention Pgm","0","1","1","Upper Division","Upper Division",4,0.088888889,4,"400 level course"
201501,"Fall",15699,"S","I","Regular","Graduate","Special Education & Clinical Sciences","1","1","1","600/700","Doctoral",30,1.111111111,10,"600 level course"
201701,"Fall",15669,"E","I","Regular","Graduate","Special Education & Clinical Sciences","1","1","1","500","Masters",1,0.0277778,1,"500 level course"
201404,"Summer",40495,"L","I","Regular","Graduate","Counseling Psychology & Human Services","1","1","1","600/700","Masters",88,2.444444444,22,"600 level course"
201603,"Spring",35872,"L","I","Regular","Graduate","Counseling Psychology & Human Services","1","1","1","600/700","Masters",172,4.888888889,43,"600 level course"
201602,"Winter",22149,"L","I","Regular","Undergraduate","Education Studies","0","1","1","Lower Division","Lower Division",8,0.177777778,2,"200 level course"
201701,"Fall",16209,"L","I","Regular","Undergraduate","Education Studies","1","1","1","Lower Division","Upper Division",28,0.622222222,7,"200 level course"
201803,"Spring",30853,"L","I","Regular","Undergraduate","Special Education & Clinical Sciences","0","1","1","Upper Division","Lower Division",2,0.0444444,2,"300 level course"
201401,"Fall",11315,"L","I","Regular","Graduate","Special Education & Clinical Sciences","1","1","1","600/700","Masters",144,4,36,"600 level course"
201902,"Winter",22161,"N","I","Regular","Undergraduate","Special Education & Clinical Sciences","0","0","0","Upper Division","Upper Division",1,0.0222222,1,"400 level course"
201703,"Spring",36424,"U","V","Self-Support","Graduate","Educational Methodology, Policy, & Leadership","0","0","0","600/700","Masters",3,0.083333333,1,"600 level course"
201502,"Winter",21747,"S","I","Regular","Graduate","Counseling Psychology & Human Services","1","1","1","600/700","Doctoral",9,0.333333333,5,"600 level course"
201501,"Fall",16948,"U","V","Self-Support","Undergraduate","Substance Abuse Prevention Pgm","0","1","1","Upper Division","Upper Division",11,0.244444444,6,"400 level course"
201302,"Winter",23564,"S","I","Regular","Undergraduate","Counseling Psychology & Human Services","0","1","1","Upper Division","Lower Division",10,0.222222222,5,"400 level course"
201701,"Fall",12283,"L","I","Regular","Undergraduate","Counseling Psychology & Human Services","1","1","1","Upper Division","Lower Division",64,1.422222222,17,"300 level course"
201401,"Fall",17248,"N","I","Regular","Graduate","Special Education & Clinical Sciences","1","1","1","600/700","Doctoral",14,0.518518519,5,"600 level course"
201701,"Fall",11773,"S","I","Regular","Graduate","Counseling Psychology & Human Services","1","1","1","600/700","Doctoral",4,0.148148148,1,"600 level course"
201504,"Summer",40756,"L","I","Regular","Graduate","Education Studies","1","1","1","600/700","Masters",136,3.777777778,45,"600 level course"
201303,"Spring",34584,"L","I","Regular","Undergraduate","Education Studies","1","1","1","Lower Division","Upper Division",12,0.266666667,3,"100 level course"
201703,"Spring",35407,"U","V","Regular","Undergraduate","Special Education & Clinical Sciences","0","0","0","Upper Division","Lower Division",15,0.333333333,5,"400 level course"
201902,"Winter",26825,"L","I","Regular","Graduate","Counseling Psychology & Human Services","1","1","1","600/700","Masters",24,0.666666667,8,"600 level course"
201404,"Summer",42545,"U","V","Regular","Undergraduate","Special Education & Clinical Sciences","0","1","1","Lower Division","Upper Division",8,0.177777778,2,"200 level course"
201503,"Spring",32238,"S","I","Regular","Undergraduate","Counseling Psychology & Human Services","0","1","1","Upper Division","Lower Division",2,0.0444444,1,"400 level course"
201603,"Spring",32004,"L","I","Regular","Undergraduate","Education Studies","1","1","1","Lower Division","Lower Division",56,1.244444444,15,"200 level course"
201601,"Fall",11208,"L","I","Regular","Undergraduate","Special Education & Clinical Sciences","1","1","1","Upper Division","Upper Division",186,4.133333333,51,"400 level course"
201804,"Summer",41093,"L","V","Regular","Undergraduate","Counseling Psychology & Human Services","0","0","0","Lower Division","Lower Division",36,0.8,10,"200 level course"
201702,"Winter",27602,"L","I","Regular","Undergraduate","Counseling Psychology & Human Services","1","1","1","Lower Division","Lower Division",36,0.8,9,"200 level course"
201704,"Summer",41828,"L","I","Regular","Undergraduate","Special Education & Clinical Sciences","0","1","1","Upper Division","Upper Division",8,0.177777778,2,"400 level course"
201601,"Fall",11962,"I","I","Regular","Graduate","Educational Methodology, Policy, & Leadership","0","0","0","600/700","Masters",8,0.222222222,2,"600 level course"
201302,"Winter",23576,"L","I","Regular","Undergraduate","Counseling Psychology & Human Services","1","1","1","Upper Division","Lower Division",26,0.577777778,9,"400 level course"
201303,"Spring",38129,"N","I","Regular","Graduate","Special Education & Clinical Sciences","1","1","1","600/700","Doctoral",3,0.111111111,1,"600 level course"
201303,"Spring",39050,"S","I","Self-Support","Undergraduate","Substance Abuse Prevention Pgm","0","0","0","Upper Division","Lower Division",33,0.733333333,30,"400 level course"
201601,"Fall",16095,"L","I","Regular","Undergraduate","Counseling Psychology & Human Services","0","0","0","Lower Division","Lower Division",57,1.266666667,17,"200 level course"
201502,"Winter",27447,"U","V","Self-Support","Graduate","Educational Methodology, Policy, & Leadership","1","1","1","600/700","Doctoral",18,0.666666667,6,"600 level course"
201504,"Summer",40733,"S","I","Regular","Graduate","Educational Methodology, Policy, & Leadership","0","0","0","600/700","Masters",16,0.444444444,4,"600 level course"
201702,"Winter",22710,"L","I","Regular","Graduate","Education Studies","0","1","1","600/700","Doctoral",20,0.740740741,5,"600 level course"
201902,"Winter",25691,"U","V","Regular","Graduate","Special Education & Clinical Sciences","0","0","0","500","Masters",4,0.111111111,1,"500 level course"
201604,"Summer",42666,"L","I","Regular","Graduate","Special Education & Clinical Sciences","0","0","0","600/700","Masters",4,0.111111111,1,"600 level course"
201802,"Winter",22959,"L","I","Regular","Undergraduate","Counseling Psychology & Human Services","0","0","0","Lower Division","Upper Division",15,0.333333333,5,"200 level course"
201401,"Fall",11279,"N","I","Regular","Graduate","Special Education & Clinical Sciences","1","1","1","500","Masters",9,0.25,1,"500 level course"
201501,"Fall",17116,"S","V","Self-Support","Graduate","Educational Methodology, Policy, & Leadership","1","1","1","600/700","Masters",2,0.0555556,1,"600 level course"
201302,"Winter",23528,"E","I","Regular","Undergraduate","Counseling Psychology & Human Services","0","0","0","Upper Division","Upper Division",9,0.2,4,"400 level course"
201604,"Summer",42205,"L","I","Regular","Undergraduate","Special Education & Clinical Sciences","1","1","1","Upper Division","Upper Division",21,0.466666667,7,"400 level course"
201502,"Winter",25694,"L","I","Regular","Graduate","Special Education & Clinical Sciences","1","1","1","600/700","Masters",21,0.583333333,7,"600 level course"
201404,"Summer",42034,"E","I","Regular","Graduate","Special Education & Clinical Sciences","1","1","1","600/700","Doctoral",3,0.111111111,1,"600 level course"
201303,"Spring",34593,"L","I","Regular","Undergraduate","Education Studies","1","1","1","Upper Division","Upper Division",249,5.511111111,63,"300 level course"
201703,"Spring",31222,"L","I","Regular","Undergraduate","Counseling Psychology & Human Services","1","1","1","Upper Division","Lower Division",12,0.266666667,3,"400 level course"
201603,"Spring",35857,"L","I","Regular","Graduate","Education Studies","1","1","1","600/700","Doctoral",20,0.740740741,5,"600 level course"
201604,"Summer",40872,"E","I","Regular","Undergraduate","Counseling Psychology & Human Services","1","1","1","Upper Division","Upper Division",3,0.066666667,1,"400 level course"
201403,"Spring",35625,"N","I","Regular","Graduate","Special Education & Clinical Sciences","1","1","1","600/700","Doctoral",10,0.37037037,5,"600 level course"
201601,"Fall",16745,"L","I","Regular","Undergraduate","Counseling Psychology & Human Services","0","1","1","Lower Division","Lower Division",3,0.066666667,1,"200 level course"
201601,"Fall",16323,"L","I","Self-Support","Undergraduate","Substance Abuse Prevention Pgm","0","0","0","Upper Division","Lower Division",4,0.088888889,4,"400 level course"
201502,"Winter",25728,"L","I","Regular","Graduate","Special Education & Clinical Sciences","1","1","1","600/700","Masters",14,0.388888889,13,"600 level course"
201401,"Fall",12131,"L","I","Regular","Undergraduate","Education Studies","1","1","1","Lower Division","Lower Division",5,0.111111111,2,"200 level course"
201602,"Winter",26660,"L","I","Self-Support","Undergraduate","Substance Abuse Prevention Pgm","0","1","1","Upper Division","Upper Division",1,0.0222222,1,"400 level course"
201404,"Summer",42049,"N","I","Regular","Graduate","Special Education & Clinical Sciences","1","1","1","600/700","Doctoral",13,0.481481481,4,"600 level course"
201304,"Summer",47919,"L","I","Self-Support","Undergraduate","Substance Abuse Prevention Pgm","0","0","0","Upper Division","Upper Division",12,0.266666667,11,"400 level course"
201601,"Fall",16835,"L","I","Regular","Undergraduate","Education Studies","0","0","0","Lower Division","Upper Division",4,0.088888889,1,"200 level course"
201901,"Fall",11220,"N","V","Regular","Graduate","Special Education & Clinical Sciences","1","1","1","600/700","Doctoral",3,0.111111111,3,"600 level course"
201703,"Spring",36436,"U","V","Self-Support","Graduate","Educational Methodology, Policy, & Leadership","1","1","1","600/700","Doctoral",15,0.555555556,12,"600 level course"
201803,"Spring",31943,"L","I","Regular","Graduate","Education Studies","1","1","1","600/700","Masters",36,1,13,"600 level course"
201304,"Summer",47569,"U","V","Regular","Undergraduate","Special Education & Clinical Sciences","0","1","1","Upper Division","Masters",4,0.111111111,1,"400 level course"
201702,"Winter",22666,"L","I","Regular","Undergraduate","Education Studies","1","1","1","Upper Division","Upper Division",90,2,32,"400 level course"
201604,"Summer",40327,"U","V","Regular","Undergraduate","Special Education & Clinical Sciences","0","0","0","Lower Division","Upper Division",128,2.844444444,37,"200 level course"
201503,"Spring",32006,"L","I","Regular","Undergraduate","Education Studies","0","0","0","Lower Division","Lower Division",12,0.266666667,3,"200 level course"
201404,"Summer",42052,"E","I","Regular","Undergraduate","Special Education & Clinical Sciences","0","1","1","Upper Division","Upper Division",8,0.177777778,9,"400 level course"
201504,"Summer",42309,"L","I","Self-Support","Undergraduate","Substance Abuse Prevention Pgm","0","0","0","Upper Division","Masters",1,0.0277778,1,"400 level course"
201502,"Winter",22367,"S","I","Regular","Undergraduate","Counseling Psychology & Human Services","0","1","1","Upper Division","Lower Division",2,0.0444444,1,"400 level course"
201702,"Winter",26241,"E","I","Regular","Graduate","Special Education & Clinical Sciences","1","1","1","600/700","Masters",6,0.166666667,3,"600 level course"
201303,"Spring",33462,"L","I","Regular","Undergraduate","Special Education & Clinical Sciences","0","0","0","Lower Division","Lower Division",12,0.266666667,3,"200 level course"
201701,"Fall",11766,"L","I","Regular","Undergraduate","Counseling Psychology & Human Services","0","0","0","Upper Division","Upper Division",48,1.066666667,12,"400 level course"
201501,"Fall",12060,"L","I","Regular","Graduate","Education Studies","1","1","1","600/700","Masters",156,4.277777778,43,"600 level course"
201603,"Spring",36163,"S","I","Self-Support","Undergraduate","Substance Abuse Prevention Pgm","0","1","1","Upper Division","Upper Division",33,0.733333333,10,"400 level course"
201402,"Winter",26985,"S","I","Self-Support","Graduate","Educational Methodology, Policy, & Leadership","0","0","0","600/700","Masters",92,2.527777778,46,"600 level course"
201603,"Spring",30879,"L","I","Regular","Undergraduate","Special Education & Clinical Sciences","0","0","0","Upper Division","Upper Division",3,0.066666667,1,"300 level course"
201702,"Winter",22634,"S","I","Regular","Graduate","Educational Methodology, Policy, & Leadership","1","1","1","600/700","Masters",9,0.25,3,"600 level course"
