"academic_year","fiscal_year","sort_term","term","crn","type","location","credit_sub_abbr","credit_type","student_level","course_level","same_dept_flag","same_college_flag","same_college_flag_cas","course_level_detail","student_level_detail","credit","fte","headcount","year","course_number_cat","department"
"2015-16","2016",201501,"Fall",10439,"A","I","ARCH","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",42,0.933333333,7,"2015","400 level course","Architecture"
"2017-18","2018",201701,"Winter",21257,"I","I","ARCH","Regular","Graduate","Graduate","1","1","1","600/700","Masters",1,0.0277778,1,"2018","600 level course","Architecture"
"2018-19","2019",201801,"Winter",21397,"A","I","ART","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",16,0.355555556,4,"2019","100 level course","Art"
"2015-16","2017",201504,"Summer",40279,"A","I","ARTS","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",20,0.444444444,10,"2016","400 level course","Art"
"2019-20","2020",201902,"Winter",20876,"E","I","ART","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",1,0.0222222,1,"2020","400 level course","Art"
"2016-17","2017",201601,"Winter",20796,"L","I","ART","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",224,4.977777778,56,"2017","100 level course","Art"
"2016-17","2017",201603,"Fall",15102,"L","I","PPPM","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",1,0.0222222,1,"2016","400 level course","Planning, Public Policy, & Mgmt"
"2016-17","2017",201601,"Winter",20670,"L","I","ARCH","Regular","Graduate","Graduate","1","1","1","500","Masters",132,3.583333333,33,"2017","500 level course","Architecture"
"2016-17","2017",201601,"Winter",20925,"A","I","ARTM","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",12,0.266666667,3,"2017","300 level course","Art"
"2014-15","2015",201403,"Fall",14782,"A","I","PD","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",60,1.333333333,15,"2014","400 level course","Product Design"
"2017-18","2018",201702,"Winter",21256,"I","I","ARCH","Regular","Graduate","Undergraduate","1","1","1","Upper Division","Masters",1,0.0277778,1,"2018","400 level course","Architecture"
"2019-20","2020",201902,"Winter",24768,"L","I","PD","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",28,0.622222222,7,"2020","200 level course","Product Design"
"2014-15","2015",201403,"Fall",10513,"L","I","ARCH","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",4,0.088888889,1,"2014","400 level course","Architecture"
"2013-14","2014",201302,"Spring",33214,"A","I","ART","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Upper Division",8,0.177777778,2,"2014","100 level course","Art"
"2018-19","2020",201804,"Summer",40469,"A","I","ARCH","Regular","Graduate","Graduate","1","1","1","600/700","Masters",60,1.666666667,20,"2019","600 level course","Architecture"
"2016-17","2017",201601,"Fall",13011,"L","I","IARC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",3,0.066666667,1,"2016","400 level course","Interior Architecture"
"2015-16","2017",201504,"Summer",42567,"E","Y","AAAP","Self-Support","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",2,0.0444444,1,"2016","400 level course","Historic Preservation"
"2019-20","2020",201901,"Winter",26067,"L","I","LA","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Lower Division",4,0.088888889,1,"2020","400 level course","Landscape Architecture"
"2015-16","2016",201502,"Spring",30737,"I","I","ARTF","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",4,0.088888889,1,"2016","400 level course","Art"
"2017-18","2018",201701,"Spring",30553,"E","I","ARCH","Regular","Graduate","Graduate","1","1","1","500","Masters",4,0.111111111,1,"2018","500 level course","Architecture"
"2019-20","2020",201902,"Winter",20851,"L","I","ART","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Upper Division",4,0.088888889,1,"2020","100 level course","Art"
"2014-15","2015",201401,"Winter",27252,"L","I","LA","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",4,0.088888889,1,"2015","400 level course","Landscape Architecture"
"2018-19","2019",201803,"Spring",33132,"L","I","LA","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",8,0.177777778,2,"2019","300 level course","Landscape Architecture"
"2018-19","2019",201802,"Fall",17129,"A","P","LA","Regular","Graduate","Graduate","1","1","1","500","Masters",54,1.5,9,"2018","500 level course","Landscape Architecture"
"2015-16","2016",201502,"Fall",16922,"U","V","AAA","Self-Support","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",12,0.266666667,12,"2015","400 level course","College Of Design"
"2016-17","2017",201601,"Spring",36671,"A","I","ARTO","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",16,0.355555556,4,"2017","100 level course","Art"
"2018-19","2019",201801,"Spring",30414,"A","I","ARCH","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",12,0.266666667,2,"2019","400 level course","Architecture"
"2013-14","2014",201303,"Winter",27976,"A","I","ARTD","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",68,1.511111111,17,"2014","300 level course","Art"
"2016-17","2017",201601,"Fall",16879,"L","I","PPPM","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",4,0.088888889,1,"2016","400 level course","Planning, Public Policy, & Mgmt"
"2016-17","2017",201603,"Fall",10663,"L","I","ARTD","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",88,1.955555556,22,"2016","200 level course","Art"
"2015-16","2016",201501,"Winter",26403,"L","I","ARH","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",4,0.088888889,1,"2016","300 level course","Art History"
"2019-20","2020",201901,"Winter",26504,"A","I","ARTO","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",12,0.266666667,3,"2020","200 level course","Art"
"2018-19","2019",201802,"Winter",27566,"L","I","AAD","Regular","Graduate","Graduate","1","1","1","600/700","Masters",12,0.333333333,6,"2019","600 level course","Arts & Administration"
"2019-20","2020",201902,"Winter",26927,"L","I","ARH","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Lower Division",40,0.888888889,10,"2020","200 level course","Art History"
"2017-18","2018",201701,"Spring",30458,"A","P","ARCH","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",96,2.133333333,12,"2018","300 level course","Architecture"
"2016-17","2017",201602,"Spring",36857,"U","V","AAA","Regular","Graduate","Graduate","0","0","0","500","Masters",2,0.0555556,2,"2017","500 level course","College Of Design"
"2015-16","2016",201503,"Fall",10521,"I","E","ARCH","Regular","Graduate","Graduate","1","1","1","600/700","Masters",9,0.25,1,"2015","600 level course","Architecture"
"2019-20","2020",201902,"Winter",20685,"S","I","ARCH","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",3,0.066666667,1,"2020","400 level course","Architecture"
"2013-14","2014",201303,"Spring",39484,"A","I","ART","Self-Support","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",2,0.0444444,2,"2014","100 level course","Art"
"2017-18","2018",201702,"Winter",23382,"L","I","IARC","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",6,0.133333333,2,"2018","400 level course","Interior Architecture"
"2018-19","2019",201801,"Fall",10429,"L","I","ARCH","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",172,3.822222222,44,"2018","200 level course","Architecture"
"2019-20","2020",201902,"Fall",10689,"A","I","ARTD","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",4,0.088888889,1,"2019","300 level course","Art"
"2018-19","2019",201803,"Winter",21436,"A","I","ARTC","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",8,0.177777778,2,"2019","200 level course","Art"
"2017-18","2018",201703,"Fall",10503,"A","I","ARCH","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",30,0.666666667,5,"2017","400 level course","Architecture"
"2017-18","2018",201703,"Fall",10878,"A","I","ARTO","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Masters",4,0.111111111,1,"2017","200 level course","Art"
"2016-17","2017",201603,"Spring",34949,"L","I","PPPM","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",96,2.155555556,24,"2017","400 level course","Planning, Public Policy, & Mgmt"
"2015-16","2016",201501,"Spring",33329,"I","I","LA","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",5,0.111111111,2,"2016","400 level course","Landscape Architecture"
"2015-16","2016",201502,"Fall",13058,"L","I","IARC","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Lower Division",40,0.888888889,14,"2015","200 level course","Interior Architecture"
"2016-17","2018",201604,"Summer",40279,"A","I","ARTC","Regular","Graduate","Undergraduate","0","1","1","Lower Division","Masters",4,0.111111111,1,"2017","200 level course","Art"
"2018-19","2019",201802,"Winter",21210,"L","I","ARCH","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",1,0.0222222,1,"2019","200 level course","Architecture"
"2016-17","2017",201603,"Fall",16555,"L","I","AAD","Regular","Graduate","Graduate","1","1","1","500","Masters",4,0.111111111,1,"2016","500 level course","Arts & Administration"
"2013-14","2014",201302,"Spring",35917,"L","I","LA","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",8,0.177777778,2,"2014","400 level course","Landscape Architecture"
"2013-14","2014",201303,"Winter",26209,"L","I","PPPM","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",224,4.977777778,56,"2014","200 level course","Planning, Public Policy, & Mgmt"
"2017-18","2018",201703,"Winter",20766,"L","I","AAAP","Regular","Graduate","Graduate","1","1","1","500","Masters",24,0.666666667,6,"2018","500 level course","Historic Preservation"
"2016-17","2017",201603,"Spring",30802,"I","I","ARTP","Regular","Graduate","Graduate","1","1","1","600/700","Masters",6,0.166666667,5,"2017","600 level course","Art"
"2017-18","2018",201701,"Winter",25627,"E","I","PPPM","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",10,0.222222222,2,"2018","400 level course","Planning, Public Policy, & Mgmt"
"2018-19","2019",201803,"Fall",10728,"A","I","ARTC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",32,0.711111111,8,"2018","300 level course","Art"
"2014-15","2015",201402,"Spring",37139,"U","V","AAA","Self-Support","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",19,0.422222222,19,"2015","400 level course","College Of Design"
"2013-14","2014",201302,"Spring",39144,"S","I","ARH","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",12,0.266666667,3,"2014","400 level course","Art History"
"2013-14","2014",201302,"Spring",35936,"L","I","LA","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Lower Division",1,0.0222222,1,"2014","400 level course","Landscape Architecture"
"2018-19","2019",201801,"Winter",27444,"L","I","ARH","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Lower Division",80,1.777777778,20,"2019","300 level course","Art History"
"2014-15","2015",201403,"Spring",37134,"U","V","AAA","Self-Support","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",15,0.333333333,15,"2015","400 level course","College Of Design"
"2015-16","2016",201502,"Fall",10405,"L","I","ARCH","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",9,0.2,3,"2015","400 level course","Architecture"
"2016-17","2017",201603,"Fall",16943,"S","I","PPPM","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",2,0.0444444,1,"2016","400 level course","Planning, Public Policy, & Mgmt"
"2018-19","2019",201802,"Winter",21418,"S","I","ART","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",8,0.177777778,2,"2019","400 level course","Art"
"2017-18","2018",201702,"Fall",15152,"E","I","PPPM","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",10,0.222222222,3,"2017","400 level course","Planning, Public Policy, & Mgmt"
"2018-19","2019",201803,"Spring",36785,"S","I","LA","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",8,0.177777778,3,"2019","400 level course","Landscape Architecture"
"2018-19","2019",201802,"Winter",26315,"L","I","LA","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",44,0.977777778,11,"2019","300 level course","Landscape Architecture"
"2016-17","2017",201601,"Fall",13456,"L","I","LA","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",16,0.355555556,4,"2016","300 level course","Landscape Architecture"
"2013-14","2015",201304,"Summer",47961,"U","V","AAD","Self-Support","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",84,1.866666667,21,"2014","200 level course","Arts & Administration"
"2015-16","2016",201503,"Fall",10044,"S","I","AAD","Regular","Graduate","Graduate","0","0","0","600/700","Masters",3,0.083333333,1,"2015","600 level course","Arts & Administration"
"2019-20","2020",201902,"Fall",13015,"L","I","IARC","Regular","Graduate","Graduate","1","1","1","500","Masters",6,0.166666667,2,"2019","500 level course","Interior Architecture"
"2015-16","2017",201504,"Summer",40224,"I","I","ARH","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",9,0.2,3,"2016","400 level course","Art History"
"2019-20","2020",201901,"Winter",26251,"S","I","AAAP","Regular","Graduate","Graduate","1","1","1","500","Masters",24,0.666666667,7,"2020","500 level course","Historic Preservation"
"2014-15","2015",201401,"Winter",20508,"A","I","ARCH","Regular","Graduate","Graduate","1","1","1","500","Masters",48,1.333333333,8,"2015","500 level course","Architecture"
"2015-16","2016",201503,"Winter",20639,"L","I","ARH","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Upper Division",16,0.355555556,4,"2016","200 level course","Art History"
"2016-17","2017",201602,"Fall",16823,"L","I","ARH","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",8,0.177777778,2,"2016","300 level course","Art History"
"2017-18","2018",201703,"Winter",20546,"A","I","ARCH","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Upper Division",6,0.133333333,1,"2018","200 level course","Architecture"
"2018-19","2019",201803,"Fall",10516,"A","I","ARCH","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",42,0.933333333,7,"2018","400 level course","Architecture"
"2015-16","2016",201501,"Spring",36957,"L","I","PPPM","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",14,0.311111111,15,"2016","400 level course","Planning, Public Policy, & Mgmt"
"2018-19","2019",201802,"Winter",24044,"L","I","LA","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",4,0.088888889,1,"2019","300 level course","Landscape Architecture"
"2013-14","2014",201302,"Spring",37517,"L","I","PPPM","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",14,0.311111111,7,"2014","300 level course","Planning, Public Policy, & Mgmt"
"2016-17","2017",201601,"Spring",30469,"L","I","ARCH","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",84,1.866666667,28,"2017","400 level course","Architecture"
"2016-17","2017",201601,"Winter",23503,"L","I","LA","Regular","Graduate","Graduate","1","1","1","500","Masters",6,0.166666667,2,"2017","500 level course","Landscape Architecture"
"2013-14","2014",201302,"Winter",21929,"A","I","ART","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",8,0.177777778,2,"2014","200 level course","Art"
"2017-18","2018",201703,"Winter",27254,"A","I","ARTD","Regular","Graduate","Graduate","0","0","0","600/700","Masters",12,0.333333333,3,"2018","600 level course","Art"
"2018-19","2019",201803,"Winter",21246,"L","I","ARCH","Regular","Graduate","Graduate","1","1","1","500","Masters",132,3.777777778,33,"2019","500 level course","Architecture"
"2019-20","2020",201902,"Fall",15163,"L","I","PPPM","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",8,0.177777778,2,"2019","400 level course","Planning, Public Policy, & Mgmt"
"2014-15","2015",201402,"Fall",10154,"L","I","AAD","Regular","Graduate","Graduate","0","0","0","600/700","Doctoral",8,0.296296296,2,"2014","600 level course","Arts & Administration"
"2017-18","2018",201702,"Winter",21078,"A","I","ARCH","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",78,1.733333333,13,"2018","200 level course","Architecture"
"2016-17","2017",201602,"Fall",10622,"A","I","ART","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",2,0.0444444,2,"2016","100 level course","Art"
"2014-15","2015",201401,"Spring",30061,"E","I","AAAP","Regular","Graduate","Graduate","1","1","1","600/700","Masters",13,0.361111111,4,"2015","600 level course","Historic Preservation"
"2018-19","2019",201801,"Spring",30782,"A","I","ARTR","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",32,0.711111111,8,"2019","200 level course","Art"
"2017-18","2018",201703,"Fall",15108,"L","I","PPPM","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",88,1.955555556,22,"2017","400 level course","Planning, Public Policy, & Mgmt"
"2017-18","2018",201703,"Winter",22949,"L","I","IARC","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Lower Division",3,0.066666667,1,"2018","400 level course","Interior Architecture"
"2014-15","2015",201402,"Winter",21408,"I","I","AAAP","Regular","Graduate","Graduate","1","1","1","600/700","Masters",2,0.0555556,1,"2015","600 level course","Historic Preservation"
"2014-15","2016",201404,"Summer",40125,"E","Y","AAD","Self-Support","Graduate","Graduate","1","1","1","500","Masters",17,0.472222222,7,"2015","500 level course","Arts & Administration"
"2015-16","2016",201501,"Fall",10055,"L","I","AAD","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Lower Division",8,0.177777778,2,"2015","200 level course","Arts & Administration"
"2014-15","2015",201402,"Spring",37140,"U","V","AAA","Self-Support","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",2,0.0444444,2,"2015","400 level course","College Of Design"
"2016-17","2017",201603,"Fall",10364,"A","I","ARCH","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",6,0.133333333,1,"2016","300 level course","Architecture"
"2014-15","2015",201403,"Winter",26582,"L","I","ARH","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",8,0.177777778,2,"2015","300 level course","Art History"
"2017-18","2018",201701,"Fall",10454,"L","I","ARCH","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Upper Division",12,0.266666667,3,"2017","200 level course","Architecture"
"2017-18","2018",201702,"Spring",30634,"A","I","ART","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Upper Division",8,0.177777778,2,"2018","200 level course","Art"
"2014-15","2015",201402,"Fall",10666,"L","I","ARH","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",28,0.622222222,7,"2014","400 level course","Art History"
"2019-20","2020",201901,"Fall",10405,"A","I","ARCH","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",102,2.311111111,17,"2019","400 level course","Architecture"
"2016-17","2017",201603,"Spring",30831,"A","I","ARTR","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",44,0.977777778,11,"2017","200 level course","Art"
"2019-20","2020",201902,"Fall",10453,"L","P","ARCH","Regular","Graduate","Graduate","1","1","1","500","Masters",14,0.388888889,7,"2019","500 level course","Architecture"
"2014-15","2015",201402,"Winter",21334,"A","I","ART","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",5,0.111111111,5,"2015","300 level course","Art"
"2013-14","2014",201302,"Winter",28485,"L","P","LA","Regular","Graduate","Undergraduate","0","1","1","Upper Division","Doctoral",4,0.148148148,3,"2014","400 level course","Landscape Architecture"
"2014-15","2015",201402,"Spring",35084,"L","I","PPPM","Regular","Graduate","Graduate","1","1","1","600/700","Masters",60,1.666666667,15,"2015","600 level course","Planning, Public Policy, & Mgmt"
"2017-18","2018",201702,"Fall",16436,"U","V","LA","Regular","Graduate","Undergraduate","0","0","0","Upper Division","Masters",3,0.083333333,1,"2017","400 level course","Landscape Architecture"
"2014-15","2015",201401,"Winter",20812,"S","I","ARH","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",4,0.088888889,1,"2015","400 level course","Art History"
"2016-17","2017",201603,"Winter",20802,"A","I","ART","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",4,0.088888889,1,"2017","200 level course","Art"
"2014-15","2015",201401,"Spring",33423,"A","I","LA","Regular","Graduate","Graduate","0","1","1","500","Masters",6,0.166666667,1,"2015","500 level course","Landscape Architecture"
"2014-15","2015",201403,"Winter",20671,"A","I","ARTC","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",8,0.177777778,2,"2015","100 level course","Art"
"2017-18","2018",201701,"Spring",36892,"L","I","AAD","Regular","Graduate","Graduate","0","1","1","500","Masters",8,0.222222222,2,"2018","500 level course","Arts & Administration"
"2016-17","2017",201603,"Spring",30820,"I","I","ARTP","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",18,0.4,5,"2017","400 level course","Art"
"2016-17","2017",201601,"Fall",10386,"L","P","ARCH","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",3,0.066666667,1,"2016","400 level course","Architecture"
"2016-17","2017",201602,"Winter",23498,"I","I","LA","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",2,0.0444444,1,"2017","400 level course","Landscape Architecture"
"2016-17","2017",201603,"Winter",20798,"A","I","ART","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Lower Division",4,0.088888889,1,"2017","200 level course","Art"
"2015-16","2016",201501,"Spring",36127,"U","V","AAD","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Upper Division",4,0.088888889,1,"2016","200 level course","Arts & Administration"
"2018-19","2019",201803,"Fall",17008,"L","I","PPPM","Regular","Graduate","Graduate","1","1","1","600/700","Masters",52,1.444444444,13,"2018","600 level course","Planning, Public Policy, & Mgmt"
"2014-15","2015",201403,"Spring",35998,"U","V","AAD","Self-Support","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",32,0.711111111,8,"2015","200 level course","Arts & Administration"
"2016-17","2017",201602,"Fall",10701,"A","I","ARTD","Regular","Graduate","Undergraduate","1","1","1","Upper Division","Masters",4,0.111111111,1,"2016","400 level course","Art"
"2016-17","2017",201602,"Winter",25186,"L","I","PPPM","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",188,4.177777778,47,"2017","400 level course","Planning, Public Policy, & Mgmt"
"2014-15","2015",201403,"Fall",10578,"A","I","ARCH","Regular","Graduate","Graduate","1","1","1","500","Masters",24,0.666666667,4,"2014","500 level course","Architecture"
"2019-20","2020",201902,"Winter",26507,"A","P","ARTO","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",12,0.266666667,4,"2020","200 level course","Art"
"2016-17","2017",201603,"Winter",23509,"L","I","LA","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",20,0.444444444,5,"2017","400 level course","Landscape Architecture"
"2018-19","2019",201803,"Spring",33134,"L","I","LA","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",28,0.622222222,12,"2019","300 level course","Landscape Architecture"
"2019-20","2020",201902,"Fall",10547,"L","I","ARH","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",8,0.177777778,2,"2019","300 level course","Art History"
"2015-16","2016",201502,"Fall",10438,"A","I","ARCH","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",72,1.6,12,"2015","400 level course","Architecture"
"2014-15","2015",201401,"Spring",36878,"A","O","ART","Self-Support","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",24,0.533333333,6,"2015","400 level course","Art"
"2013-14","2014",201302,"Spring",39514,"A","I","ART","Self-Support","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",4,0.088888889,4,"2014","100 level course","Art"
"2018-19","2019",201802,"Spring",30431,"L","P","ARCH","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",12,0.266666667,6,"2019","400 level course","Architecture"
"2015-16","2016",201501,"Fall",16706,"L","I","AAD","Regular","Graduate","Graduate","1","1","1","600/700","Masters",64,1.777777778,16,"2015","600 level course","Arts & Administration"
"2013-14","2015",201304,"Summer",45836,"I","I","ART","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",21,0.466666667,7,"2014","400 level course","Art"
"2017-18","2018",201703,"Spring",33177,"I","I","LA","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",7,0.259259259,2,"2018","600 level course","Landscape Architecture"
"2014-15","2015",201401,"Winter",21485,"I","I","ARTO","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",4,0.088888889,3,"2015","400 level course","Art"
"2013-14","2015",201304,"Summer",48097,"E","L","AAAP","Self-Support","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",5,0.111111111,3,"2014","400 level course","Historic Preservation"
"2013-14","2014",201302,"Spring",39708,"L","I","AAA","Self-Support","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",8,0.177777778,4,"2014","400 level course","College Of Design"
"2015-16","2016",201503,"Spring",30518,"A","I","ARCH","Regular","Graduate","Graduate","1","1","1","500","Masters",24,0.666666667,4,"2016","500 level course","Architecture"
"2019-20","2020",201902,"Fall",10459,"L","I","ARCH","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Masters",4,0.111111111,1,"2019","200 level course","Architecture"
"2013-14","2014",201302,"Winter",28396,"U","V","AAA","Self-Support","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",13,0.288888889,13,"2014","400 level course","College Of Design"
"2017-18","2018",201702,"Fall",10721,"A","I","ART","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",4,0.088888889,1,"2017","200 level course","Art"
"2013-14","2014",201302,"Winter",21903,"L","I","ARH","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",8,0.177777778,2,"2014","200 level course","Art History"
"2017-18","2019",201704,"Summer",40249,"A","I","ART","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",18,0.4,6,"2018","300 level course","Art"
"2013-14","2014",201302,"Spring",33414,"A","I","ARTR","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",16,0.355555556,4,"2014","200 level course","Art"
"2013-14","2014",201302,"Winter",21936,"A","I","ART","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Masters",4,0.111111111,1,"2014","200 level course","Art"
"2014-15","2015",201401,"Spring",33374,"I","I","LA","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",2,0.0444444,1,"2015","400 level course","Landscape Architecture"
"2018-19","2019",201802,"Winter",27487,"L","I","ARH","Regular","Graduate","Graduate","1","1","1","500","Masters",4,0.111111111,1,"2019","500 level course","Art History"
"2016-17","2017",201602,"Fall",10603,"L","I","ART","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",4,0.088888889,1,"2016","100 level course","Art"
"2014-15","2015",201401,"Fall",10155,"L","I","AAD","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",1,0.037037,1,"2014","600 level course","Arts & Administration"
"2018-19","2020",201804,"Summer",40523,"A","I","ARTD","Regular","Graduate","Graduate","0","0","0","600/700","Doctoral",2,0.074074074,1,"2019","600 level course","Art"
"2018-19","2019",201801,"Spring",36767,"L","I","LA","Regular","Graduate","Undergraduate","1","1","1","Upper Division","Masters",22,0.611111111,9,"2019","300 level course","Landscape Architecture"
"2018-19","2019",201801,"Winter",21494,"A","I","ARTD","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",72,1.6,18,"2019","400 level course","Art"
