"sort_term","term","crn","type","location","credit_type","course_level","course_dept","same_dept_flag","same_college_flag","same_college_flag_cas","course_level_detail","student_level_detail","credit","fte","headcount","course_number_cat"
201603,"Spring",33638,"L","I","Regular","Undergraduate","Military Science","0","0","0","Lower Division","Lower Division",70,1.555555556,36,"100 level course"
201302,"Winter",28246,"U","V","Self-Support","Graduate","Graduate School/Joint Campus","0","0","0","600/700","Masters",33,0.916666667,14,"600 level course"
201603,"Spring",34547,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","1","1","Upper Division","Lower Division",1,0.0222222,1,"300 level course"
201403,"Spring",34677,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Upper Division",11,0.244444444,11,"200 level course"
201902,"Winter",27028,"L","I","Regular","Undergraduate","Library","0","0","0","Upper Division","Upper Division",2,0.0444444,1,"300 level course"
201302,"Winter",26968,"L","I","Regular","Undergraduate","Univ Teaching & Learning Ctr","0","0","0","Upper Division","Lower Division",7,0.155555556,7,"300 level course"
201702,"Winter",25338,"L","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Lower Division",27,0.6,9,"400 level course"
201303,"Spring",37207,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Lower Division",18,0.4,18,"100 level course"
201803,"Spring",34549,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Upper Division",1,0.0222222,1,"300 level course"
201804,"Summer",42783,"L","F","Self-Support","Undergraduate","Study Abroad","0","0","0","Lower Division","Upper Division",12,0.266666667,3,"200 level course"
201701,"Fall",14833,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Lower Division",10,0.222222222,10,"200 level course"
201501,"Fall",14796,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Lower Division",7,0.155555556,7,"300 level course"
201703,"Spring",34644,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Masters",1,0.0277778,1,"300 level course"
201702,"Winter",27197,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","1","1","Lower Division","Masters",1,0.0277778,1,"200 level course"
201702,"Winter",27239,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Upper Division",8,0.177777778,8,"100 level course"
201403,"Spring",34803,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Lower Division",4,0.088888889,4,"200 level course"
201504,"Summer",42230,"A","I","Self-Support","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Upper Division",8,0.177777778,8,"200 level course"
201504,"Summer",42221,"A","I","Self-Support","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Upper Division",12,0.266666667,11,"300 level course"
201603,"Spring",34666,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Lower Division",15,0.333333333,15,"200 level course"
201702,"Winter",24368,"L","I","Regular","Undergraduate","Military Science","0","0","0","Lower Division","Lower Division",52,1.155555556,25,"100 level course"
201502,"Winter",24749,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Lower Division",10,0.222222222,10,"300 level course"
201303,"Spring",35805,"L","P","Regular","Graduate","Graduate School/Joint Campus","0","0","0","600/700","Masters",11,0.244444444,2,"600 level course"
201703,"Spring",36870,"L","F","Self-Support","Graduate","Study Abroad","0","0","0","500","Masters",30,0.833333333,4,"500 level course"
201703,"Spring",33574,"L","I","Regular","Undergraduate","Military Science","0","0","0","Upper Division","Upper Division",4,0.088888889,1,"300 level course"
201804,"Summer",42371,"A","I","Self-Support","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Lower Division",1,0.0222222,1,"100 level course"
201902,"Winter",24882,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Doctoral",2,0.074074074,2,"200 level course"
201401,"Fall",15935,"L","I","Regular","Undergraduate","Univ Teaching & Learning Ctr","0","0","0","Lower Division","Upper Division",4,0.088888889,2,"100 level course"
201703,"Spring",34565,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Upper Division",10,0.222222222,10,"300 level course"
201502,"Winter",24797,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Upper Division",28,0.622222222,15,"300 level course"
201602,"Winter",24825,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Masters",1,0.0277778,1,"200 level course"
201604,"Summer",42710,"L","F","Self-Support","Undergraduate","Study Abroad","0","0","0","Upper Division","Upper Division",96,2.133333333,24,"300 level course"
201703,"Spring",34676,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Upper Division",15,0.333333333,15,"100 level course"
201402,"Winter",24783,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Doctoral",1,0.037037,1,"200 level course"
201704,"Summer",42584,"L","F","Self-Support","Undergraduate","Study Abroad","0","0","0","Upper Division","Upper Division",60,1.333333333,14,"300 level course"
201803,"Spring",34538,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Lower Division",9,0.2,9,"200 level course"
201502,"Winter",24847,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Lower Division",2,0.0444444,2,"300 level course"
201404,"Summer",41721,"L","F","Self-Support","Undergraduate","Study Abroad","0","0","0","Lower Division","Upper Division",22,0.488888889,3,"100 level course"
201601,"Fall",14656,"L","F","Self-Support","Undergraduate","Study Abroad","0","0","0","Lower Division","Lower Division",30,0.666666667,2,"100 level course"
201402,"Winter",24831,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Upper Division",14,0.311111111,14,"200 level course"
201804,"Summer",42832,"L","F","Self-Support","Undergraduate","Study Abroad","0","0","0","Lower Division","Upper Division",8,0.177777778,8,"200 level course"
201601,"Fall",16851,"A","I","Regular","Graduate","Physical Activity & Rec Svcs","0","0","0","600/700","Doctoral",1,0.037037,1,"200 level course"
201804,"Summer",42833,"L","F","Self-Support","Undergraduate","Study Abroad","0","0","0","Lower Division","Upper Division",24,0.533333333,6,"200 level course"
201402,"Winter",25758,"L","I","Regular","Undergraduate","Univ Teaching & Learning Ctr","0","0","0","Lower Division","Lower Division",5,0.111111111,5,"100 level course"
201402,"Winter",24661,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Lower Division",9,0.2,9,"100 level course"
201603,"Spring",34684,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Lower Division",11,0.244444444,11,"200 level course"
201602,"Winter",23893,"E","I","Regular","Undergraduate","Military Science","0","0","0","Lower Division","Upper Division",1,0.0222222,1,"100 level course"
201802,"Winter",25334,"L","F","Self-Support","Undergraduate","Study Abroad","0","0","0","Lower Division","Upper Division",15,0.333333333,1,"100 level course"
201804,"Summer",42803,"L","F","Self-Support","Undergraduate","Study Abroad","0","0","0","Upper Division","Upper Division",15,0.333333333,3,"300 level course"
201702,"Winter",25378,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Doctoral",8,0.296296296,8,"200 level course"
201402,"Winter",24811,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Upper Division",12,0.266666667,12,"200 level course"
201803,"Spring",34590,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Lower Division",7,0.155555556,7,"300 level course"
201602,"Winter",26944,"U","V","Self-Support","Graduate","Graduate School/Joint Campus","0","0","0","600/700","Masters",28,0.777777778,11,"600 level course"
201303,"Spring",38970,"L","I","Regular","Undergraduate","Military Science","0","0","0","Upper Division","Law",12,0.266666667,6,"400 level course"
201702,"Winter",27913,"L","F","Self-Support","Undergraduate","Study Abroad","0","0","0","Upper Division","Upper Division",15,0.333333333,4,"300 level course"
201401,"Fall",17583,"L","F","Self-Support","Undergraduate","Study Abroad","0","0","0","Upper Division","Upper Division",221,4.711111111,20,"400 level course"
201703,"Spring",34624,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Lower Division",6,0.133333333,3,"200 level course"
201403,"Spring",34684,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Masters",1,0.0277778,1,"200 level course"
201601,"Fall",16379,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Lower Division",7,0.155555556,7,"200 level course"
201804,"Summer",42815,"L","F","Self-Support","Undergraduate","Study Abroad","0","0","0","Upper Division","Lower Division",12,0.266666667,3,"300 level course"
201503,"Spring",34797,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Upper Division",13,0.288888889,13,"100 level course"
201404,"Summer",42302,"A","I","Self-Support","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Lower Division",1,0.0222222,1,"300 level course"
201401,"Fall",17280,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Doctoral",2,0.074074074,2,"300 level course"
201902,"Winter",27097,"L","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Lower Division",2,0.0444444,1,"400 level course"
201603,"Spring",34607,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Upper Division",1,0.0222222,1,"300 level course"
201401,"Fall",16924,"L","I","Regular","Undergraduate","Library","0","0","0","Upper Division","Masters",3,0.083333333,1,"300 level course"
201602,"Winter",24908,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Lower Division",3,0.066666667,3,"300 level course"
201503,"Spring",34813,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Lower Division",11,0.244444444,11,"200 level course"
201603,"Spring",34453,"L","F","Self-Support","Undergraduate","Study Abroad","0","0","0","Lower Division","Upper Division",15,0.333333333,1,"100 level course"
201502,"Winter",24827,"L","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Upper Division",15,0.333333333,16,"200 level course"
201901,"Fall",14912,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Masters",1,0.0277778,1,"300 level course"
201703,"Spring",34545,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Doctoral",1,0.037037,1,"300 level course"
201603,"Spring",37000,"L","F","Self-Support","Undergraduate","Study Abroad","0","0","0","Upper Division","Upper Division",60,1.333333333,12,"400 level course"
201403,"Spring",34733,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Upper Division",5,0.111111111,5,"200 level course"
201402,"Winter",24729,"E","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Upper Division",6,0.133333333,6,"400 level course"
201602,"Winter",23371,"I","I","Regular","Undergraduate","Military Science","0","0","0","Upper Division","Upper Division",25,0.555555556,6,"400 level course"
201602,"Winter",24833,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Lower Division",4,0.088888889,4,"200 level course"
201801,"Fall",14794,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","1","1","Lower Division","Masters",2,0.0555556,2,"200 level course"
201602,"Winter",24826,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Lower Division",9,0.2,9,"200 level course"
201803,"Spring",36829,"L","I","Regular","Undergraduate","Undergraduate Studies","0","0","0","Lower Division","Lower Division",8,0.177777778,8,"100 level course"
201701,"Fall",15813,"L","I","Regular","Undergraduate","Univ Teaching & Learning Ctr","0","0","0","Lower Division","Lower Division",21,0.466666667,7,"100 level course"
201303,"Spring",37150,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Masters",3,0.083333333,3,"100 level course"
201701,"Fall",14710,"L","F","Self-Support","Undergraduate","Study Abroad","0","0","0","Lower Division","Upper Division",75,1.666666667,5,"100 level course"
201501,"Fall",14840,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Upper Division",11,0.244444444,11,"200 level course"
201403,"Spring",37388,"L","F","Self-Support","Undergraduate","Study Abroad","0","0","0","Upper Division","Lower Division",24,0.533333333,2,"300 level course"
201303,"Spring",37267,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Masters",2,0.0555556,2,"200 level course"
201701,"Fall",17371,"L","F","Self-Support","Undergraduate","Study Abroad","0","0","0","Lower Division","Upper Division",12,0.266666667,1,"100 level course"
201504,"Summer",42574,"L","F","Self-Support","Undergraduate","Study Abroad","0","0","0","Upper Division","Lower Division",4,0.088888889,1,"400 level course"
201503,"Spring",34581,"L","F","Self-Support","Undergraduate","Study Abroad","0","0","0","Lower Division","Lower Division",12,0.266666667,3,"100 level course"
201501,"Fall",16339,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Upper Division",5,0.111111111,5,"200 level course"
201403,"Spring",34561,"L","F","Self-Support","Undergraduate","Study Abroad","0","0","0","Lower Division","Upper Division",60,1.333333333,5,"100 level course"
201701,"Fall",14890,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","1","1","Lower Division","Lower Division",1,0.0222222,1,"200 level course"
201401,"Fall",14844,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Lower Division",15,0.333333333,15,"200 level course"
201803,"Spring",34661,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Upper Division",6,0.133333333,6,"100 level course"
201503,"Spring",33750,"L","I","Regular","Undergraduate","Military Science","0","0","0","Upper Division","Upper Division",28,0.622222222,7,"300 level course"
201304,"Summer",48447,"L","F","Self-Support","Undergraduate","Study Abroad","0","0","0","Upper Division","Upper Division",16,0.355555556,3,"300 level course"
201404,"Summer",42305,"A","I","Self-Support","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Upper Division",5,0.111111111,5,"200 level course"
201501,"Fall",14910,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Upper Division",14,0.311111111,14,"200 level course"
201401,"Fall",17064,"L","F","Self-Support","Undergraduate","Study Abroad","0","0","0","Lower Division","Upper Division",12,0.266666667,1,"100 level course"
201603,"Spring",36524,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Upper Division",3,0.066666667,3,"300 level course"
201703,"Spring",36485,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Lower Division",4,0.088888889,4,"100 level course"
201304,"Summer",48252,"L","F","Self-Support","Undergraduate","Study Abroad","0","0","0","Lower Division","Upper Division",288,6.888888889,34,"100 level course"
201902,"Winter",24840,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Upper Division",1,0.0222222,1,"300 level course"
201602,"Winter",24907,"L","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Upper Division",13,0.288888889,13,"200 level course"
201603,"Spring",36752,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Lower Division",6,0.133333333,6,"300 level course"
201501,"Fall",14866,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Upper Division",9,0.2,9,"200 level course"
201601,"Fall",14879,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Lower Division",4,0.088888889,4,"200 level course"
201501,"Fall",14839,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Doctoral",1,0.037037,1,"200 level course"
201702,"Winter",25360,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Doctoral",1,0.037037,1,"200 level course"
201803,"Spring",34463,"L","F","Self-Support","Undergraduate","Study Abroad","0","0","0","Lower Division","Lower Division",15,0.333333333,1,"100 level course"
201501,"Fall",14908,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Lower Division",20,0.444444444,20,"200 level course"
201803,"Spring",34340,"L","F","Self-Support","Undergraduate","Study Abroad","0","0","0","Lower Division","Lower Division",15,0.333333333,1,"100 level course"
201504,"Summer",42784,"L","F","Self-Support","Undergraduate","Study Abroad","0","0","0","Lower Division","Upper Division",8,0.177777778,2,"200 level course"
201501,"Fall",14825,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Lower Division",1,0.0222222,1,"300 level course"
201602,"Winter",24877,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Lower Division",2,0.0444444,2,"300 level course"
201302,"Winter",25958,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Masters",1,0.0277778,1,"200 level course"
201703,"Spring",34554,"A","E","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Masters",1,0.0277778,1,"200 level course"
201602,"Winter",24945,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Upper Division",4,0.088888889,4,"200 level course"
201802,"Winter",27098,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Upper Division",7,0.155555556,7,"100 level course"
201801,"Fall",14771,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Upper Division",1,0.0222222,1,"100 level course"
201403,"Spring",34665,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Upper Division",10,0.222222222,10,"300 level course"
201601,"Fall",14803,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Upper Division",2,0.0444444,2,"400 level course"
201401,"Fall",14842,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Upper Division",15,0.333333333,15,"100 level course"
201603,"Spring",34617,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Lower Division",5,0.111111111,5,"300 level course"
201603,"Spring",34556,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Masters",1,0.0277778,1,"300 level course"
201702,"Winter",25376,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Upper Division",1,0.0222222,1,"200 level course"
201802,"Winter",25541,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Lower Division",6,0.133333333,6,"200 level course"
201504,"Summer",42788,"L","F","Self-Support","Undergraduate","Study Abroad","0","0","0","Lower Division","Upper Division",12,0.266666667,3,"200 level course"
201403,"Spring",34752,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Lower Division",13,0.288888889,13,"200 level course"
201801,"Fall",17251,"U","V","Self-Support","Graduate","Graduate School/Joint Campus","0","0","0","600/700","Doctoral",4,0.148148148,1,"600 level course"
201303,"Spring",37106,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Masters",2,0.0555556,2,"100 level course"
201602,"Winter",24846,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Lower Division",4,0.088888889,4,"300 level course"
201403,"Spring",34783,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Lower Division",12,0.266666667,12,"200 level course"
201803,"Spring",36823,"L","I","Regular","Undergraduate","Undergraduate Studies","0","0","0","Lower Division","Upper Division",6,0.133333333,5,"100 level course"
201601,"Fall",14879,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Lower Division",16,0.355555556,16,"200 level course"
201901,"Fall",13881,"L","I","Regular","Undergraduate","Military Science","0","0","0","Upper Division","Upper Division",28,0.622222222,8,"400 level course"
201501,"Fall",17298,"L","F","Self-Support","Undergraduate","Study Abroad","0","0","0","Lower Division","Upper Division",36,0.8,3,"100 level course"
201403,"Spring",34825,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Upper Division",8,0.177777778,8,"200 level course"
201902,"Winter",26952,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Doctoral",1,0.037037,1,"300 level course"
201402,"Winter",24585,"L","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Upper Division",36,0.8,17,"300 level course"
201902,"Winter",23829,"L","I","Regular","Undergraduate","Military Science","0","0","0","Lower Division","Lower Division",14,0.311111111,7,"200 level course"
201802,"Winter",25567,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Upper Division",9,0.2,9,"200 level course"
201303,"Spring",37144,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Doctoral",1,0.037037,1,"300 level course"
201502,"Winter",24784,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Upper Division",9,0.2,9,"300 level course"
201403,"Spring",34687,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Lower Division",8,0.177777778,8,"200 level course"
201402,"Winter",24803,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Upper Division",4,0.088888889,4,"200 level course"
201701,"Fall",14783,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Masters",1,0.0277778,1,"300 level course"
201401,"Fall",14910,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Upper Division",3,0.066666667,3,"200 level course"
201901,"Fall",14844,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Upper Division",1,0.0222222,1,"300 level course"
201803,"Spring",36904,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Lower Division",2,0.0444444,2,"200 level course"
201401,"Fall",16867,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Lower Division",20,0.444444444,20,"200 level course"
201702,"Winter",25297,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Upper Division",14,0.311111111,14,"200 level course"
201302,"Winter",25836,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Lower Division",4,0.088888889,4,"100 level course"
201503,"Spring",34668,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Doctoral",4,0.148148148,4,"200 level course"
201503,"Spring",34794,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Upper Division",2,0.0444444,2,"200 level course"
201701,"Fall",14855,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","1","1","Upper Division","Lower Division",1,0.0222222,1,"300 level course"
201303,"Spring",38956,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Doctoral",1,0.037037,1,"300 level course"
201603,"Spring",34690,"L","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Lower Division",32,0.711111111,17,"400 level course"
201401,"Fall",14799,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Upper Division",9,0.2,9,"100 level course"
201303,"Spring",37219,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Upper Division",14,0.311111111,14,"100 level course"
201501,"Fall",14797,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Lower Division",1,0.0222222,1,"300 level course"
201402,"Winter",24741,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Upper Division",11,0.244444444,11,"200 level course"
201303,"Spring",37118,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Upper Division",12,0.266666667,12,"300 level course"
201402,"Winter",24722,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Upper Division",1,0.0222222,1,"300 level course"
201604,"Summer",42721,"L","F","Self-Support","Undergraduate","Study Abroad","0","0","0","Lower Division","Upper Division",12,0.266666667,3,"200 level course"
201401,"Fall",14983,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Lower Division",17,0.377777778,17,"200 level course"
201803,"Spring",34536,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Upper Division",15,0.333333333,15,"200 level course"
201901,"Fall",14837,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Doctoral",1,0.037037,1,"200 level course"
201902,"Winter",23833,"L","I","Regular","Undergraduate","Military Science","0","0","0","Lower Division","Lower Division",52,1.155555556,26,"100 level course"
201601,"Fall",14855,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Masters",1,0.0277778,1,"200 level course"
201403,"Spring",37383,"L","F","Self-Support","Undergraduate","Study Abroad","0","0","0","Upper Division","Upper Division",5,0.111111111,1,"300 level course"
201402,"Winter",24583,"L","P","Regular","Graduate","Graduate School/Joint Campus","0","0","0","600/700","Masters",14,0.388888889,4,"600 level course"
201303,"Spring",37236,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Lower Division",12,0.266666667,12,"200 level course"
201601,"Fall",17222,"L","I","Self-Support","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Lower Division",3,0.066666667,3,"400 level course"
201803,"Spring",37065,"S","I","Regular","Undergraduate","Undergraduate Studies","0","0","0","Upper Division","Lower Division",12,0.266666667,6,"400 level course"
201603,"Spring",37012,"L","F","Self-Support","Undergraduate","Study Abroad","0","0","0","Upper Division","Upper Division",120,2.666666667,10,"300 level course"
201703,"Spring",34636,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Lower Division",8,0.177777778,8,"200 level course"
201803,"Spring",34524,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Lower Division",16,0.355555556,16,"200 level course"
201503,"Spring",34762,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Upper Division",26,0.577777778,10,"300 level course"
201703,"Spring",34630,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Lower Division",6,0.133333333,6,"200 level course"
201601,"Fall",14863,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Lower Division",6,0.133333333,3,"300 level course"
201403,"Spring",37383,"L","F","Self-Support","Undergraduate","Study Abroad","0","0","0","Upper Division","Lower Division",5,0.111111111,1,"300 level course"
201703,"Spring",35566,"L","I","Regular","Undergraduate","Univ Teaching & Learning Ctr","0","0","0","Lower Division","Lower Division",15,0.333333333,13,"100 level course"
201803,"Spring",37088,"L","F","Self-Support","Undergraduate","Study Abroad","0","0","0","Upper Division","Upper Division",10,0.222222222,3,"300 level course"
201304,"Summer",47860,"A","I","Self-Support","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Upper Division",14,0.311111111,14,"200 level course"
201804,"Summer",42687,"L","F","Self-Support","Undergraduate","Study Abroad","0","0","0","Upper Division","Upper Division",30,0.666666667,7,"400 level course"
201503,"Spring",34798,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Lower Division",20,0.444444444,20,"100 level course"
