"academic_year","fiscal_year","sort_term","term","crn","type","location","credit_subject","credit_type","student_level","course_level","same_dept_flag","same_college_flag","same_college_flag_cas","course_level_detail","student_level_detail","credit","fte","headcount","year","course_number_cat","department"
"2018-19","2020",201804,"Summer",42500,"U","V","Portuguese","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",20,0.444444444,5,"2019","200 level course","Romance Languages"
"2016-17","2017",201601,"Fall",13515,"L","I","Latin","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Upper Division",15,0.333333333,3,"2016","100 level course","Classics"
"2017-18","2018",201703,"Fall",11173,"L","D","Oregon Institute of Marine Biology","Regular","Graduate","Graduate","1","1","1","500","Masters",10,0.277777778,2,"2017","500 level course","Biology"
"2019-20","2020",201901,"Winter",27127,"S","S","CAS College Scholars Program","Self-Support","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",20,0.444444444,3,"2020","400 level course","Freshman Honors Colloquium"
"2015-16","2016",201501,"Winter",21238,"S","I","CAS College Scholars Program","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Lower Division",29,0.666666667,5,"2016","100 level course","Freshman Honors Colloquium"
"2016-17","2017",201602,"Spring",35571,"L","I","Swahili","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",15,0.333333333,3,"2017","200 level course","International Studies"
"2019-20","2020",201902,"Winter",23476,"L","I","Latin","Regular","Graduate","Graduate","1","1","1","500","Masters",8,0.222222222,2,"2020","500 level course","Classics"
"2014-15","2015",201402,"Spring",35016,"L","I","Portuguese","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Lower Division",4,0.088888889,1,"2015","300 level course","Romance Languages"
"2017-18","2018",201701,"Fall",15754,"L","I","Swedish","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",5,0.111111111,1,"2017","100 level course","German Languages & Literature"
"2013-14","2014",201303,"Spring",33783,"S","I","CAS College Scholars Program","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Upper Division",4,0.088888889,2,"2014","400 level course","Freshman Honors Colloquium"
"2014-15","2016",201404,"Summer",40720,"L","I","East Asian Languages & Literature","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Upper Division",28,0.622222222,7,"2015","200 level course","E Asian Languages & Literature"
"2015-16","2016",201502,"Fall",16778,"L","I","Portuguese","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",5,0.111111111,1,"2015","100 level course","Romance Languages"
"2013-14","2014",201303,"Spring",38673,"L","I","Romance Languages","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",8,0.177777778,2,"2014","300 level course","Romance Languages"
"2014-15","2015",201401,"Fall",11260,"S","D","Oregon Institute of Marine Biology","Regular","Graduate","Graduate","1","1","1","600/700","Masters",3,0.083333333,3,"2014","600 level course","Biology"
"2013-14","2015",201304,"Summer",47672,"L","I","East Asian Languages & Literature","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Lower Division",4,0.088888889,1,"2014","200 level course","E Asian Languages & Literature"
"2019-20","2020",201902,"Winter",26306,"L","I","Folklore","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Upper Division",8,0.177777778,2,"2020","400 level course","Folklore"
"2018-19","2019",201802,"Winter",24109,"L","I","Latin","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Upper Division",15,0.333333333,3,"2019","100 level course","Classics"
"2013-14","2014",201302,"Spring",37502,"L","I","Portuguese","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Upper Division",4,0.088888889,1,"2014","200 level course","Romance Languages"
"2017-18","2018",201702,"Winter",27802,"S","I","Folklore","Regular","Graduate","Graduate","0","0","1","600/700","Doctoral",5,0.185185185,1,"2018","600 level course","Folklore"
"2019-20","2020",201901,"Fall",16225,"L","I","Folklore","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Lower Division",4,0.088888889,1,"2019","300 level course","Folklore"
"2016-17","2018",201604,"Summer",40415,"L","D","Oregon Institute of Marine Biology","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Lower Division",20,0.444444444,20,"2017","400 level course","Biology"
"2018-19","2019",201802,"Spring",33188,"L","I","Latin","Regular","Graduate","Undergraduate","0","0","0","Upper Division","Masters",4,0.111111111,1,"2019","300 level course","Classics"
"2018-19","2019",201803,"Fall",16295,"S","I","East Asian Languages & Literature","Regular","Graduate","Graduate","1","1","1","500","Masters",10,0.277777778,2,"2018","500 level course","E Asian Languages & Literature"
"2018-19","2019",201803,"Fall",15073,"L","I","Portuguese","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",20,0.444444444,4,"2018","100 level course","Romance Languages"
"2018-19","2020",201804,"Summer",40628,"L","D","Oregon Institute of Marine Biology","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Upper Division",4,0.088888889,2,"2019","400 level course","Biology"
"2018-19","2019",201801,"Winter",24109,"L","I","Latin","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",5,0.111111111,1,"2019","100 level course","Classics"
"2017-18","2018",201703,"Fall",16311,"L","I","Folklore","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Upper Division",64,1.511111111,17,"2017","300 level course","Folklore"
"2016-17","2017",201601,"Fall",11175,"L","D","Oregon Institute of Marine Biology","Regular","Graduate","Graduate","1","1","1","500","Masters",16,0.444444444,4,"2016","500 level course","Biology"
"2016-17","2017",201603,"Fall",15074,"L","I","Portuguese","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",50,1.111111111,12,"2016","100 level course","Romance Languages"
"2016-17","2017",201602,"Fall",11203,"S","I","CAS College Scholars Program","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Upper Division",10,0.222222222,5,"2016","400 level course","Freshman Honors Colloquium"
"2017-18","2019",201704,"Summer",40890,"U","V","Folklore","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Upper Division",56,1.244444444,14,"2018","200 level course","Folklore"
"2015-16","2016",201503,"Winter",26152,"L","I","Scandinavian","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",8,0.177777778,2,"2016","300 level course","German Languages & Literature"
"2016-17","2017",201603,"Fall",15447,"L","I","Scandinavian","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Upper Division",4,0.088888889,1,"2016","200 level course","German Languages & Literature"
"2013-14","2014",201302,"Winter",26514,"S","I","Romance Languages","Regular","Graduate","Graduate","0","1","1","500","Masters",5,0.138888889,1,"2014","500 level course","Romance Languages"
"2016-17","2017",201603,"Winter",26374,"L","I","Folklore","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Upper Division",20,0.444444444,5,"2017","200 level course","Folklore"
"2016-17","2018",201604,"Summer",40388,"L","D","Oregon Institute of Marine Biology","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",15,0.333333333,3,"2017","300 level course","Biology"
"2017-18","2018",201703,"Fall",17124,"S","I","Romance Languages","Regular","Graduate","Graduate","0","1","1","600/700","Doctoral",4,0.148148148,1,"2017","600 level course","Romance Languages"
"2017-18","2018",201701,"Fall",16507,"S","I","Romance Languages","Regular","Graduate","Graduate","0","1","1","600/700","Doctoral",4,0.148148148,1,"2017","600 level course","Romance Languages"
"2013-14","2014",201302,"Spring",38690,"S","I","East Asian Languages & Literature","Regular","Graduate","Graduate","1","1","1","500","Doctoral",4,0.148148148,1,"2014","500 level course","E Asian Languages & Literature"
"2018-19","2019",201801,"Winter",27797,"S","I","East Asian Languages & Literature","Regular","Graduate","Graduate","1","1","1","600/700","Masters",10,0.277777778,2,"2019","600 level course","E Asian Languages & Literature"
"2017-18","2018",201703,"Winter",26984,"L","I","Folklore","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",16,0.355555556,4,"2018","400 level course","Folklore"
"2017-18","2018",201703,"Spring",36172,"L","I","Folklore","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",8,0.177777778,2,"2018","400 level course","Folklore"
"2019-20","2020",201902,"Fall",15790,"L","I","Swahili","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Upper Division",5,0.111111111,1,"2019","100 level course","International Studies"
"2015-16","2017",201504,"Summer",41251,"E","I","Folklore","Regular","Graduate","Graduate","1","1","1","600/700","Masters",2,0.0555556,2,"2016","600 level course","Folklore"
"2019-20","2020",201902,"Fall",15517,"L","I","Scandinavian","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",76,1.777777778,19,"2019","200 level course","German Languages & Literature"
"2013-14","2014",201303,"Spring",39408,"L","I","CAS College Scholars Program","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Upper Division",8,0.177777778,2,"2014","100 level course","Freshman Honors Colloquium"
"2014-15","2015",201403,"Fall",15865,"L","I","Swedish","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Upper Division",4,0.088888889,1,"2014","200 level course","German Languages & Literature"
"2013-14","2014",201302,"Spring",37505,"L","I","Portuguese","Regular","Graduate","Undergraduate","0","0","1","Upper Division","Masters",4,0.111111111,1,"2014","300 level course","Romance Languages"
"2018-19","2019",201801,"Fall",15737,"L","I","Swahili","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",2,0.0444444,3,"2018","100 level course","International Studies"
"2017-18","2018",201703,"Spring",36837,"S","I","Romance Languages","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",12,0.444444444,3,"2018","600 level course","Romance Languages"
"2016-17","2017",201601,"Winter",25147,"L","I","Portuguese","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",4,0.088888889,1,"2017","200 level course","Romance Languages"
"2016-17","2018",201604,"Summer",40423,"E","D","Oregon Institute of Marine Biology","Regular","Graduate","Graduate","1","1","1","500","Masters",9,0.25,7,"2017","500 level course","Biology"
"2018-19","2019",201802,"Fall",12461,"L","I","Folklore","Regular","Graduate","Graduate","0","0","0","500","Doctoral",8,0.296296296,2,"2018","500 level course","Folklore"
"2016-17","2017",201603,"Fall",16054,"S","I","Romance Languages","Regular","Graduate","Graduate","1","1","1","500","Doctoral",4,0.148148148,1,"2016","500 level course","Romance Languages"
"2016-17","2017",201603,"Spring",33305,"L","I","Latin","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",8,0.177777778,2,"2017","300 level course","Classics"
"2015-16","2016",201503,"Fall",11045,"N","D","Oregon Institute of Marine Biology","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",8,0.177777778,3,"2015","400 level course","Biology"
"2016-17","2017",201603,"Fall",11121,"L","D","Oregon Institute of Marine Biology","Regular","Graduate","Graduate","1","1","1","500","Masters",16,0.444444444,3,"2016","500 level course","Biology"
"2013-14","2014",201302,"Spring",34447,"I","I","Folklore","Regular","Graduate","Graduate","1","1","1","600/700","Masters",8,0.222222222,2,"2014","600 level course","Folklore"
"2016-17","2017",201603,"Spring",35294,"L","I","Scandinavian","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Lower Division",4,0.088888889,1,"2017","300 level course","German Languages & Literature"
"2014-15","2016",201404,"Summer",40395,"L","D","Oregon Institute of Marine Biology","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",72,1.6,18,"2015","400 level course","Biology"
"2013-14","2014",201302,"Spring",38771,"L","I","East Asian Languages & Literature","Regular","Graduate","Graduate","0","1","1","500","Masters",5,0.138888889,1,"2014","500 level course","E Asian Languages & Literature"
"2016-17","2017",201601,"Winter",25147,"L","I","Portuguese","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Lower Division",20,0.444444444,5,"2017","100 level course","Romance Languages"
"2015-16","2016",201502,"Spring",31103,"L","D","Oregon Institute of Marine Biology","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",104,2.222222222,12,"2016","400 level course","Biology"
"2015-16","2016",201501,"Winter",21169,"N","D","Oregon Institute of Marine Biology","Regular","Graduate","Graduate","0","0","0","600/700","Doctoral",2,0.074074074,1,"2016","600 level course","Biology"
"2018-19","2020",201804,"Summer",41120,"L","I","Folklore","Regular","Graduate","Undergraduate","0","0","0","Upper Division","Masters",4,0.111111111,1,"2019","400 level course","Folklore"
"2016-17","2017",201601,"Fall",15734,"L","I","Swahili","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",5,0.111111111,1,"2016","200 level course","International Studies"
"2018-19","2019",201803,"Winter",27241,"L","I","Folklore","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",64,1.444444444,16,"2019","200 level course","Folklore"
"2017-18","2018",201702,"Winter",26245,"L","I","Swahili","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Lower Division",15,0.333333333,3,"2018","100 level course","International Studies"
"2013-14","2014",201303,"Winter",24692,"L","I","Latin","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Lower Division",4,0.088888889,1,"2014","100 level course","Classics"
"2015-16","2016",201502,"Spring",31085,"L","D","Oregon Institute of Marine Biology","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",45,0.977777778,10,"2016","400 level course","Biology"
"2014-15","2015",201401,"Spring",35013,"L","I","Portuguese","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",4,0.088888889,1,"2015","200 level course","Romance Languages"
"2017-18","2018",201703,"Spring",31812,"I","I","East Asian Languages & Literature","Regular","Graduate","Graduate","1","1","1","600/700","Masters",4,0.111111111,1,"2018","600 level course","E Asian Languages & Literature"
"2019-20","2020",201901,"Winter",26601,"L","I","Scandinavian","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",12,0.266666667,3,"2020","200 level course","German Languages & Literature"
"2018-19","2019",201801,"Fall",15754,"L","I","Swedish","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Lower Division",5,0.111111111,1,"2018","100 level course","German Languages & Literature"
"2013-14","2015",201304,"Summer",47733,"L","I","East Asian Languages & Literature","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Lower Division",8,0.177777778,2,"2014","200 level course","E Asian Languages & Literature"
"2018-19","2019",201803,"Winter",26950,"L","I","Folklore","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",8,0.177777778,2,"2019","200 level course","Folklore"
"2019-20","2020",201901,"Fall",11884,"L","I","East Asian Languages & Literature","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Lower Division",56,1.244444444,14,"2019","200 level course","E Asian Languages & Literature"
"2019-20","2020",201901,"Fall",17365,"N","D","Oregon Institute of Marine Biology","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",6,0.222222222,1,"2019","600 level course","Biology"
"2018-19","2020",201804,"Summer",40619,"L","D","Oregon Institute of Marine Biology","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",50,1.111111111,10,"2019","400 level course","Biology"
"2017-18","2018",201701,"Fall",16707,"L","I","CAS College Scholars Program","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",8,0.177777778,2,"2017","300 level course","Freshman Honors Colloquium"
"2013-14","2014",201302,"Spring",35997,"L","I","Latin","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",5,0.111111111,1,"2014","100 level course","Classics"
"2017-18","2018",201702,"Fall",11919,"L","I","East Asian Languages & Literature","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",24,0.533333333,6,"2017","200 level course","E Asian Languages & Literature"
"2015-16","2016",201501,"Fall",16131,"L","I","Scandinavian","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Lower Division",28,0.622222222,7,"2015","200 level course","German Languages & Literature"
"2018-19","2019",201801,"Spring",31091,"L","D","Oregon Institute of Marine Biology","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Lower Division",4,0.088888889,1,"2019","400 level course","Biology"
"2017-18","2018",201703,"Spring",35947,"L","I","Scandinavian","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",4,0.088888889,1,"2018","300 level course","German Languages & Literature"
"2018-19","2019",201802,"Fall",16062,"L","I","Scandinavian","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",8,0.177777778,2,"2018","200 level course","German Languages & Literature"
"2015-16","2016",201502,"Winter",25043,"L","I","Portuguese","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",4,0.088888889,1,"2016","200 level course","Romance Languages"
"2017-18","2018",201703,"Winter",26245,"L","I","Swahili","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Upper Division",5,0.111111111,1,"2018","200 level course","International Studies"
"2014-15","2015",201402,"Fall",11129,"N","D","Oregon Institute of Marine Biology","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",10,0.222222222,3,"2014","400 level course","Biology"
"2019-20","2020",201901,"Winter",27112,"S","S","CAS College Scholars Program","Self-Support","Graduate","Undergraduate","0","0","0","Upper Division","Masters",4,0.111111111,1,"2020","400 level course","Freshman Honors Colloquium"
"2016-17","2017",201602,"Fall",11104,"S","D","Oregon Institute of Marine Biology","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",26,0.555555556,3,"2016","400 level course","Biology"
"2018-19","2020",201804,"Summer",40619,"L","D","Oregon Institute of Marine Biology","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Upper Division",16,0.355555556,2,"2019","400 level course","Biology"
"2018-19","2020",201804,"Summer",41112,"U","V","Folklore","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",4,0.088888889,1,"2019","200 level course","Folklore"
"2016-17","2017",201602,"Fall",17107,"L","I","Scandinavian","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",4,0.088888889,1,"2016","300 level course","German Languages & Literature"
"2016-17","2017",201603,"Fall",17107,"L","I","Scandinavian","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Lower Division",8,0.177777778,2,"2016","300 level course","German Languages & Literature"
"2019-20","2020",201902,"Winter",23472,"L","I","Latin","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",4,0.088888889,1,"2020","300 level course","Classics"
"2016-17","2018",201604,"Summer",40909,"I","I","Folklore","Regular","Graduate","Graduate","1","1","1","600/700","Masters",4,0.111111111,1,"2017","600 level course","Folklore"
"2018-19","2019",201802,"Winter",26691,"L","I","Scandinavian","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",5,0.111111111,1,"2019","300 level course","German Languages & Literature"
"2017-18","2018",201701,"Winter",22994,"I","I","Folklore","Regular","Graduate","Graduate","1","1","1","600/700","Masters",9,0.25,3,"2018","600 level course","Folklore"
"2018-19","2019",201803,"Spring",31073,"L","D","Oregon Institute of Marine Biology","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",36,0.8,8,"2019","400 level course","Biology"
"2013-14","2014",201302,"Winter",27179,"L","I","Scandinavian","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Upper Division",4,0.088888889,1,"2014","300 level course","German Languages & Literature"
"2014-15","2016",201404,"Summer",40721,"L","I","East Asian Languages & Literature","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Upper Division",20,0.444444444,5,"2015","200 level course","E Asian Languages & Literature"
"2015-16","2016",201501,"Spring",36236,"L","I","Scandinavian","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",4,0.088888889,1,"2016","300 level course","German Languages & Literature"
"2018-19","2019",201801,"Spring",36450,"L","I","Folklore","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Upper Division",32,0.711111111,8,"2019","400 level course","Folklore"
"2018-19","2019",201802,"Fall",15454,"L","I","Scandinavian","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",72,1.6,19,"2018","200 level course","German Languages & Literature"
"2015-16","2017",201504,"Summer",41252,"L","I","Latin","Regular","Graduate","Undergraduate","0","1","1","Lower Division","Doctoral",4,0.148148148,1,"2016","100 level course","Classics"
"2019-20","2020",201901,"Fall",15464,"S","I","Romance Languages","Regular","Graduate","Graduate","0","1","1","600/700","Doctoral",5,0.185185185,1,"2019","600 level course","Romance Languages"
"2018-19","2019",201802,"Winter",26404,"L","I","Swedish","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",5,0.111111111,1,"2019","100 level course","German Languages & Literature"
"2017-18","2018",201702,"Fall",17124,"I","I","Romance Languages","Regular","Graduate","Graduate","1","1","1","600/700","Masters",18,0.5,8,"2017","600 level course","Romance Languages"
"2015-16","2017",201504,"Summer",41252,"L","I","Latin","Regular","Graduate","Undergraduate","0","1","1","Lower Division","Masters",5,0.138888889,1,"2016","100 level course","Classics"
"2013-14","2014",201303,"Winter",26885,"L","I","Swedish","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Lower Division",5,0.111111111,1,"2014","100 level course","German Languages & Literature"
"2017-18","2018",201702,"Fall",12497,"E","I","Folklore","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",1,0.0222222,1,"2017","400 level course","Folklore"
"2014-15","2015",201402,"Winter",25677,"L","I","Swedish","Regular","Graduate","Undergraduate","0","1","1","Lower Division","Masters",5,0.138888889,1,"2015","100 level course","German Languages & Literature"
"2019-20","2020",201902,"Fall",13486,"L","I","Latin","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Lower Division",30,0.666666667,6,"2019","100 level course","Classics"
"2016-17","2017",201602,"Winter",25842,"L","I","Swedish","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Upper Division",8,0.177777778,2,"2017","200 level course","German Languages & Literature"
"2019-20","2020",201901,"Fall",15793,"L","I","Swedish","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Upper Division",5,0.111111111,1,"2019","100 level course","German Languages & Literature"
"2015-16","2017",201504,"Summer",42288,"L","I","Folklore","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Lower Division",4,0.088888889,1,"2016","400 level course","Folklore"
"2014-15","2015",201403,"Spring",36219,"L","I","East Asian Languages & Literature","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Upper Division",4,0.088888889,1,"2015","400 level course","E Asian Languages & Literature"
"2016-17","2017",201603,"Winter",26926,"L","I","Folklore","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Upper Division",52,1.155555556,13,"2017","200 level course","Folklore"
"2014-15","2015",201403,"Winter",26054,"L","I","Scandinavian","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",12,0.266666667,3,"2015","300 level course","German Languages & Literature"
"2018-19","2019",201801,"Spring",35481,"L","I","Swedish","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Lower Division",5,0.111111111,1,"2019","100 level course","German Languages & Literature"
"2018-19","2019",201801,"Fall",16209,"L","I","East Asian Languages & Literature","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Upper Division",4,0.088888889,1,"2018","400 level course","E Asian Languages & Literature"
"2015-16","2016",201501,"Winter",25040,"L","I","Portuguese","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",25,0.555555556,5,"2016","200 level course","Romance Languages"
"2018-19","2019",201802,"Winter",26404,"L","I","Swedish","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Upper Division",5,0.111111111,1,"2019","100 level course","German Languages & Literature"
"2014-15","2015",201403,"Fall",15865,"L","I","Swedish","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Lower Division",35,0.777777778,7,"2014","200 level course","German Languages & Literature"
"2018-19","2019",201802,"Winter",26403,"L","I","Swahili","Regular","Graduate","Undergraduate","1","1","1","Upper Division","Masters",10,0.277777778,2,"2019","300 level course","International Studies"
"2016-17","2017",201603,"Fall",16554,"L","I","Folklore","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Lower Division",14,0.311111111,3,"2016","200 level course","Folklore"
"2016-17","2017",201601,"Winter",26110,"L","I","Scandinavian","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Lower Division",4,0.088888889,1,"2017","300 level course","German Languages & Literature"
"2013-14","2014",201303,"Spring",36002,"L","I","Latin","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Upper Division",8,0.177777778,2,"2014","300 level course","Classics"
"2017-18","2018",201703,"Winter",26684,"L","I","Scandinavian","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",16,0.355555556,4,"2018","300 level course","German Languages & Literature"
"2018-19","2020",201804,"Summer",40632,"L","D","Oregon Institute of Marine Biology","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",136,2.488888889,18,"2019","400 level course","Biology"
"2014-15","2015",201402,"Winter",22323,"N","D","Oregon Institute of Marine Biology","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",27,0.851851852,7,"2015","600 level course","Biology"
"2014-15","2015",201403,"Spring",31035,"N","D","Oregon Institute of Marine Biology","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",13,0.288888889,4,"2015","400 level course","Biology"
"2018-19","2019",201803,"Winter",23598,"L","I","Romance Languages","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",32,0.711111111,8,"2019","300 level course","Romance Languages"
"2016-17","2017",201603,"Winter",26924,"L","I","Scandinavian","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",12,0.266666667,3,"2017","300 level course","German Languages & Literature"
"2013-14","2014",201302,"Spring",37858,"L","I","Scandinavian","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Upper Division",28,0.622222222,7,"2014","300 level course","German Languages & Literature"
"2014-15","2015",201403,"Fall",15161,"L","I","Portuguese","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Lower Division",10,0.222222222,2,"2014","100 level course","Romance Languages"
"2019-20","2020",201902,"Fall",13488,"L","I","Latin","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Upper Division",10,0.222222222,2,"2019","300 level course","Classics"
"2015-16","2016",201502,"Spring",34998,"L","I","Portuguese","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Lower Division",20,0.444444444,4,"2016","100 level course","Romance Languages"
"2017-18","2018",201701,"Winter",21864,"N","D","Oregon Institute of Marine Biology","Regular","Graduate","Graduate","1","1","1","600/700","Masters",1,0.0277778,1,"2018","600 level course","Biology"
"2016-17","2017",201601,"Winter",26924,"L","I","Scandinavian","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Upper Division",64,1.422222222,15,"2017","300 level course","German Languages & Literature"
"2017-18","2018",201702,"Spring",33230,"L","I","Latin","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",4,0.088888889,1,"2018","400 level course","Classics"
"2017-18","2018",201701,"Winter",27213,"L","I","Romance Languages","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",24,0.533333333,6,"2018","300 level course","Romance Languages"
"2014-15","2015",201403,"Spring",35677,"L","I","Swedish","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Upper Division",16,0.355555556,4,"2015","200 level course","German Languages & Literature"
"2018-19","2019",201801,"Winter",25747,"L","I","Portuguese","Regular","Graduate","Undergraduate","1","1","1","Lower Division","Doctoral",8,0.296296296,2,"2019","200 level course","Romance Languages"
"2015-16","2017",201504,"Summer",40866,"L","I","Folklore","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",8,0.177777778,2,"2016","400 level course","Folklore"
"2019-20","2020",201902,"Winter",26307,"L","D","Oregon Institute of Marine Biology","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",52,1.155555556,12,"2020","300 level course","Biology"
