"academic_year","fiscal_year","sort_term","term","crn","type","location","credit_subject","credit_type","student_level","course_level","same_dept_flag","same_college_flag","same_college_flag_cas","course_level_detail","student_level_detail","credit","fte","headcount","year","course_number_cat","department"
"2019-20","2020",201902,"Fall",11687,"L","I","Comparative Literature","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",4,0.088888889,1,"2019","300 level course","Comparative Literature"
"2018-19","2019",201801,"Winter",23607,"L","I","International Studies","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",104,2.311111111,26,"2019","300 level course","International Studies"
"2016-17","2017",201602,"Spring",32712,"L","I","Human Physiology","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Lower Division",57,1.244444444,19,"2017","200 level course","Human Physiology"
"2019-20","2020",201901,"Fall",12964,"E","I","Human Physiology","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",1,0.0222222,1,"2019","400 level course","Human Physiology"
"2017-18","2018",201703,"Fall",11559,"L","I","Chinese","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",12,0.266666667,3,"2017","300 level course","E Asian Languages & Literature"
"2016-17","2017",201602,"Spring",36116,"S","I","Chinese","Regular","Graduate","Graduate","0","1","1","500","Doctoral",4,0.148148148,1,"2017","500 level course","E Asian Languages & Literature"
"2016-17","2018",201604,"Summer",42673,"L","I","Linguistics","Self-Support","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",6,0.133333333,6,"2017","100 level course","Linguistics"
"2013-14","2014",201302,"Winter",28101,"L","I","Linguistics","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",20,0.444444444,5,"2014","400 level course","Linguistics"
"2019-20","2020",201902,"Fall",15993,"U","V","Writing","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",28,0.622222222,7,"2019","100 level course","English"
"2015-16","2016",201502,"Fall",16242,"L","I","Italian","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Lower Division",8,0.177777778,2,"2015","100 level course","Romance Languages"
"2014-15","2015",201402,"Spring",35761,"L","I","Women's & Gender Studies","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Lower Division",20,0.444444444,5,"2015","100 level course","Women's, Gender And Sexuality Studies"
"2018-19","2019",201803,"Winter",26349,"L","I","Women's & Gender Studies","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",140,3.111111111,35,"2019","200 level course","Women's, Gender And Sexuality Studies"
"2016-17","2017",201602,"Spring",36831,"L","I","Chinese","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Upper Division",8,0.177777778,2,"2017","200 level course","E Asian Languages & Literature"
"2015-16","2016",201502,"Fall",13615,"L","I","Linguistics","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",4,0.088888889,1,"2015","300 level course","Linguistics"
"2014-15","2015",201402,"Spring",36295,"L","I","Chinese","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Lower Division",4,0.088888889,1,"2015","400 level course","E Asian Languages & Literature"
"2014-15","2015",201402,"Winter",22797,"L","I","Human Physiology","Regular","Graduate","Graduate","1","1","1","600/700","Masters",2,0.0555556,2,"2015","600 level course","Human Physiology"
"2017-18","2018",201701,"Winter",26888,"A","I","Theater Arts","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",8,0.177777778,2,"2018","400 level course","Theatre Arts"
"2015-16","2016",201501,"Fall",13153,"L","I","Italian","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",5,0.111111111,1,"2015","100 level course","Romance Languages"
"2014-15","2015",201401,"Spring",35789,"S","I","Women's & Gender Studies","Regular","Graduate","Graduate","0","1","1","500","Masters",4,0.111111111,1,"2015","500 level course","Women's, Gender And Sexuality Studies"
"2018-19","2019",201803,"Fall",15779,"E","I","Women's & Gender Studies","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",3,0.066666667,1,"2018","400 level course","Women's, Gender And Sexuality Studies"
"2013-14","2014",201303,"Spring",38529,"S","I","Women's & Gender Studies","Regular","Graduate","Graduate","0","0","1","500","Masters",4,0.111111111,1,"2014","500 level course","Women's, Gender And Sexuality Studies"
"2013-14","2014",201302,"Winter",22900,"L","I","Comparative Literature","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",212,4.711111111,53,"2014","100 level course","Comparative Literature"
"2013-14","2015",201304,"Summer",46630,"L","I","Human Physiology","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",5,0.111111111,1,"2014","300 level course","Human Physiology"
"2018-19","2019",201803,"Winter",26307,"L","I","Theater Arts","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",16,0.355555556,4,"2019","200 level course","Theatre Arts"
"2015-16","2016",201502,"Spring",35702,"L","I","Theater Arts","Regular","Graduate","Graduate","0","0","0","500","Masters",1,0.0277778,1,"2016","500 level course","Theatre Arts"
"2017-18","2018",201702,"Winter",22216,"L","I","Chinese","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Upper Division",15,0.333333333,3,"2018","200 level course","E Asian Languages & Literature"
"2014-15","2015",201403,"Fall",11566,"L","I","Chinese","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",10,0.222222222,2,"2014","300 level course","E Asian Languages & Literature"
"2013-14","2014",201302,"Spring",39695,"U","V","Linguistics","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Lower Division",4,0.088888889,1,"2014","100 level course","Linguistics"
"2016-17","2017",201602,"Spring",32915,"L","I","Italian","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Lower Division",10,0.222222222,2,"2017","100 level course","Romance Languages"
"2015-16","2016",201503,"Spring",32178,"L","I","Environmental Studies","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Upper Division",20,0.444444444,5,"2016","200 level course","Environmental Studies"
"2019-20","2020",201902,"Fall",11485,"L","I","Chinese","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",5,0.111111111,1,"2019","200 level course","E Asian Languages & Literature"
"2018-19","2019",201803,"Spring",31586,"L","I","Comparative Literature","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",84,1.866666667,21,"2019","300 level course","Comparative Literature"
"2019-20","2020",201902,"Winter",22279,"L","I","Environmental Studies","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",20,0.444444444,5,"2020","200 level course","Environmental Studies"
"2015-16","2016",201501,"Spring",32147,"L","I","Environmental Studies","Regular","Graduate","Graduate","0","0","0","500","Masters",4,0.111111111,1,"2016","500 level course","Environmental Studies"
"2016-17","2017",201602,"Spring",37020,"L","I","Writing","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",4,0.088888889,1,"2017","300 level course","English"
"2017-18","2018",201701,"Winter",26442,"E","I","Theater Arts","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",8,0.177777778,2,"2018","400 level course","Theatre Arts"
"2016-17","2017",201603,"Spring",32913,"L","I","Italian","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Lower Division",1,0.0222222,1,"2017","100 level course","Romance Languages"
"2019-20","2020",201902,"Fall",16765,"L","I","International Studies","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Lower Division",16,0.355555556,4,"2019","100 level course","International Studies"
"2018-19","2019",201802,"Fall",16496,"L","I","Linguistics","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",5,0.111111111,1,"2018","100 level course","Linguistics"
"2015-16","2016",201503,"Fall",13111,"L","I","International Studies","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Lower Division",4,0.088888889,1,"2015","400 level course","International Studies"
"2014-15","2015",201401,"Spring",32165,"U","V","Environmental Studies","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",8,0.177777778,2,"2015","400 level course","Environmental Studies"
"2018-19","2019",201803,"Fall",13007,"L","I","Human Physiology","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",44,0.977777778,11,"2018","300 level course","Human Physiology"
"2015-16","2016",201503,"Winter",23083,"L","I","Italian","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Upper Division",6,0.133333333,3,"2016","300 level course","Romance Languages"
"2015-16","2016",201503,"Winter",22250,"L","I","Environmental Studies","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Upper Division",16,0.355555556,4,"2016","200 level course","Environmental Studies"
"2014-15","2015",201402,"Fall",11579,"L","I","Chinese","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",4,0.088888889,1,"2014","400 level course","E Asian Languages & Literature"
"2017-18","2019",201704,"Summer",42379,"L","I","Linguistics","Self-Support","Graduate","Undergraduate","1","1","1","Upper Division","Masters",4,0.111111111,4,"2018","400 level course","Linguistics"
"2016-17","2017",201603,"Fall",15836,"L","I","Women's & Gender Studies","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Lower Division",44,0.977777778,11,"2016","100 level course","Women's, Gender And Sexuality Studies"
"2015-16","2016",201503,"Spring",31616,"L","I","Comparative Literature","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",28,0.622222222,7,"2016","200 level course","Comparative Literature"
"2018-19","2019",201802,"Fall",15952,"L","I","Writing","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",4,0.088888889,1,"2018","100 level course","English"
"2016-17","2017",201602,"Winter",22996,"L","I","Human Physiology","Regular","Graduate","Graduate","1","1","1","600/700","Masters",1,0.0277778,2,"2017","600 level course","Human Physiology"
"2018-19","2019",201802,"Spring",36195,"S","I","Environmental Studies","Regular","Graduate","Graduate","1","1","1","600/700","Masters",10,0.277777778,4,"2019","600 level course","Environmental Studies"
"2019-20","2020",201901,"Fall",15988,"L","I","Writing","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",44,0.977777778,11,"2019","300 level course","English"
"2016-17","2017",201603,"Fall",15893,"L","I","Writing","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",40,0.888888889,10,"2016","100 level course","English"
"2016-17","2017",201603,"Fall",11651,"L","I","Comparative Literature","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Upper Division",16,0.355555556,4,"2016","200 level course","Comparative Literature"
"2017-18","2018",201701,"Spring",31604,"L","I","Comparative Literature","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",32,0.711111111,8,"2018","300 level course","Comparative Literature"
"2014-15","2015",201403,"Winter",23524,"E","I","Linguistics","Regular","Graduate","Graduate","0","0","0","600/700","Doctoral",1,0.037037,1,"2015","600 level course","Linguistics"
"2014-15","2015",201402,"Spring",31384,"L","I","Chinese","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Masters",5,0.138888889,1,"2015","200 level course","E Asian Languages & Literature"
"2016-17","2017",201601,"Winter",22325,"N","I","Environmental Studies","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",20,0.444444444,12,"2017","400 level course","Environmental Studies"
"2013-14","2014",201303,"Winter",22900,"L","I","Comparative Literature","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",4,0.088888889,4,"2014","300 level course","Comparative Literature"
"2018-19","2019",201803,"Spring",31589,"L","I","Comparative Literature","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Upper Division",16,0.355555556,4,"2019","300 level course","Comparative Literature"
"2015-16","2017",201504,"Summer",41116,"L","I","Italian","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",8,0.177777778,2,"2016","100 level course","Romance Languages"
"2017-18","2018",201701,"Fall",15928,"L","I","Writing","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Upper Division",8,0.177777778,2,"2017","100 level course","English"
"2015-16","2016",201501,"Fall",12172,"L","I","Environmental Studies","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Lower Division",3,0.066666667,3,"2015","100 level course","Environmental Studies"
"2014-15","2015",201403,"Fall",11541,"L","I","Chinese","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Lower Division",15,0.333333333,3,"2014","100 level course","E Asian Languages & Literature"
"2013-14","2014",201302,"Winter",24144,"L","I","Human Physiology","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",228,5.066666667,62,"2014","200 level course","Human Physiology"
"2013-14","2014",201302,"Spring",38667,"L","I","Comparative Literature","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Upper Division",12,0.266666667,3,"2014","200 level course","Comparative Literature"
"2014-15","2015",201402,"Winter",25691,"L","I","Theater Arts","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Upper Division",16,0.355555556,4,"2015","200 level course","Theatre Arts"
"2018-19","2019",201801,"Fall",12253,"L","I","Environmental Studies","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Upper Division",8,0.177777778,2,"2018","400 level course","Environmental Studies"
"2013-14","2014",201303,"Spring",34038,"L","I","Chinese","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",4,0.088888889,1,"2014","400 level course","E Asian Languages & Literature"
"2014-15","2015",201401,"Fall",12315,"N","I","Environmental Studies","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",1,0.0222222,1,"2014","400 level course","Environmental Studies"
"2016-17","2017",201603,"Spring",36286,"A","I","Theater Arts","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Lower Division",4,0.088888889,1,"2017","400 level course","Theatre Arts"
"2015-16","2016",201503,"Winter",21527,"L","I","Chinese","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",44,0.977777778,11,"2016","300 level course","E Asian Languages & Literature"
"2017-18","2018",201702,"Fall",12984,"E","I","Human Physiology","Regular","Graduate","Graduate","1","1","1","600/700","Masters",4,0.111111111,2,"2017","600 level course","Human Physiology"
"2016-17","2017",201602,"Fall",15900,"L","I","Writing","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",44,0.977777778,11,"2016","100 level course","English"
"2014-15","2015",201401,"Fall",13249,"L","I","Italian","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Lower Division",4,0.088888889,1,"2014","200 level course","Romance Languages"
"2016-17","2017",201603,"Spring",32914,"L","I","Italian","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",55,1.222222222,11,"2017","100 level course","Romance Languages"
"2015-16","2016",201502,"Fall",11448,"L","I","Chinese","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",20,0.444444444,4,"2015","100 level course","E Asian Languages & Literature"
"2017-18","2018",201702,"Fall",15939,"L","I","Writing","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Upper Division",8,0.177777778,2,"2017","100 level course","English"
"2014-15","2015",201402,"Fall",17008,"L","I","Writing","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",4,0.088888889,1,"2014","100 level course","English"
"2015-16","2016",201501,"Fall",13119,"L","I","International Studies","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Upper Division",4,0.088888889,1,"2015","400 level course","International Studies"
"2014-15","2015",201403,"Winter",23492,"L","P","Linguistics","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Upper Division",4,0.088888889,1,"2015","400 level course","Linguistics"
"2013-14","2014",201303,"Spring",35417,"E","I","Human Physiology","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",5,0.111111111,5,"2014","400 level course","Human Physiology"
"2013-14","2014",201302,"Spring",35507,"L","I","International Studies","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Lower Division",24,0.533333333,6,"2014","100 level course","International Studies"
"2015-16","2017",201504,"Summer",40797,"U","V","Environmental Studies","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",8,0.177777778,2,"2016","200 level course","Environmental Studies"
"2015-16","2016",201503,"Winter",23083,"L","I","Italian","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",4,0.088888889,1,"2016","300 level course","Romance Languages"
"2018-19","2020",201804,"Summer",41328,"U","V","Italian","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Masters",8,0.222222222,2,"2019","100 level course","Romance Languages"
"2015-16","2016",201501,"Fall",11638,"L","I","Comparative Literature","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Upper Division",20,0.444444444,5,"2015","300 level course","Comparative Literature"
"2015-16","2016",201503,"Spring",31617,"L","I","Comparative Literature","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Lower Division",4,0.088888889,1,"2016","200 level course","Comparative Literature"
"2019-20","2020",201902,"Fall",16772,"U","V","International Studies","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Upper Division",56,1.244444444,14,"2019","200 level course","International Studies"
"2019-20","2020",201902,"Fall",12183,"L","I","Environmental Studies","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Lower Division",7,0.155555556,7,"2019","100 level course","Environmental Studies"
"2015-16","2016",201503,"Spring",31442,"L","I","Chinese","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",8,0.177777778,2,"2016","300 level course","E Asian Languages & Literature"
"2014-15","2015",201403,"Winter",22833,"L","I","Human Physiology","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Lower Division",108,2.4,27,"2015","200 level course","Human Physiology"
"2017-18","2019",201704,"Summer",40593,"L","I","Chinese","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Lower Division",5,0.111111111,1,"2018","100 level course","E Asian Languages & Literature"
"2013-14","2014",201302,"Spring",38339,"L","I","Writing","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Lower Division",10,0.222222222,10,"2014","100 level course","English"
"2014-15","2015",201403,"Fall",15888,"L","I","Theater Arts","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",12,0.266666667,3,"2014","200 level course","Theatre Arts"
"2018-19","2019",201803,"Spring",36118,"L","I","Comparative Literature","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",32,0.711111111,8,"2019","300 level course","Comparative Literature"
"2016-17","2017",201601,"Winter",23122,"L","I","Italian","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Upper Division",5,0.111111111,1,"2017","100 level course","Romance Languages"
"2015-16","2016",201501,"Fall",13079,"L","I","International Studies","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Upper Division",8,0.177777778,2,"2015","100 level course","International Studies"
"2017-18","2018",201702,"Fall",12188,"L","I","Environmental Studies","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",20,0.444444444,5,"2017","200 level course","Environmental Studies"
"2013-14","2014",201302,"Winter",23471,"L","I","Environmental Studies","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",16,0.355555556,4,"2014","300 level course","Environmental Studies"
"2013-14","2014",201302,"Spring",34033,"L","I","Chinese","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Upper Division",4,0.088888889,1,"2014","400 level course","E Asian Languages & Literature"
"2013-14","2014",201302,"Winter",27232,"I","I","Chinese","Regular","Graduate","Graduate","1","1","1","600/700","Masters",5,0.138888889,1,"2014","600 level course","E Asian Languages & Literature"
"2015-16","2016",201501,"Winter",26981,"U","V","Comparative Literature","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",4,0.088888889,1,"2016","300 level course","Comparative Literature"
"2017-18","2018",201703,"Winter",24182,"L","I","Linguistics","Regular","Graduate","Graduate","0","0","1","500","Doctoral",4,0.148148148,1,"2018","500 level course","Linguistics"
"2018-19","2020",201804,"Summer",41279,"L","I","Human Physiology","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",40,0.888888889,10,"2019","100 level course","Human Physiology"
"2015-16","2016",201502,"Fall",15813,"N","I","Theater Arts","Regular","Graduate","Graduate","1","1","1","600/700","Masters",8,0.222222222,2,"2015","600 level course","Theatre Arts"
"2014-15","2015",201402,"Winter",25782,"L","I","Women's & Gender Studies","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Lower Division",40,0.888888889,10,"2015","100 level course","Women's, Gender And Sexuality Studies"
"2013-14","2014",201302,"Spring",35346,"L","I","Human Physiology","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Upper Division",8,0.177777778,2,"2014","200 level course","Human Physiology"
"2017-18","2019",201704,"Summer",42279,"U","V","Women's & Gender Studies","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Lower Division",4,0.088888889,1,"2018","300 level course","Women's, Gender And Sexuality Studies"
"2019-20","2020",201902,"Winter",23540,"L","I","Linguistics","Regular","Graduate","Graduate","1","1","1","500","Masters",5,0.138888889,1,"2020","500 level course","Linguistics"
"2017-18","2018",201702,"Fall",15891,"L","I","Writing","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Lower Division",4,0.088888889,1,"2017","100 level course","English"
"2017-18","2018",201703,"Fall",15961,"E","I","Theater Arts","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",3,0.066666667,2,"2017","300 level course","Theatre Arts"
"2013-14","2014",201302,"Spring",38250,"E","I","Women's & Gender Studies","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Upper Division",4,0.088888889,2,"2014","100 level course","Women's, Gender And Sexuality Studies"
"2014-15","2015",201403,"Spring",36850,"S","I","Linguistics","Regular","Graduate","Graduate","1","1","1","500","Masters",16,0.444444444,3,"2015","500 level course","Linguistics"
"2016-17","2017",201602,"Spring",32863,"I","I","International Studies","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",4,0.088888889,1,"2017","400 level course","International Studies"
"2013-14","2014",201303,"Winter",26987,"L","I","Women's & Gender Studies","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Upper Division",4,0.088888889,1,"2014","100 level course","Women's, Gender And Sexuality Studies"
"2017-18","2018",201701,"Fall",15784,"L","I","Theater Arts","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Lower Division",4,0.088888889,1,"2017","300 level course","Theatre Arts"
"2017-18","2018",201702,"Fall",11536,"L","I","Chinese","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Lower Division",20,0.444444444,4,"2017","100 level course","E Asian Languages & Literature"
"2019-20","2020",201901,"Fall",15818,"A","I","Theater Arts","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Lower Division",4,0.088888889,1,"2019","200 level course","Theatre Arts"
"2019-20","2020",201902,"Winter",22935,"E","I","Human Physiology","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",1,0.0222222,1,"2020","400 level course","Human Physiology"
"2019-20","2020",201901,"Winter",21657,"L","I","Chinese","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",5,0.111111111,1,"2020","100 level course","E Asian Languages & Literature"
"2013-14","2014",201303,"Spring",34024,"L","I","Chinese","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",12,0.266666667,3,"2014","400 level course","E Asian Languages & Literature"
"2015-16","2016",201501,"Fall",15964,"L","I","Writing","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Upper Division",8,0.177777778,2,"2015","100 level course","English"
"2016-17","2017",201603,"Winter",23568,"L","I","Linguistics","Regular","Graduate","Graduate","1","1","1","500","Doctoral",12,0.444444444,3,"2017","500 level course","Linguistics"
"2013-14","2014",201303,"Winter",27543,"L","I","Women's & Gender Studies","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",52,1.155555556,13,"2014","200 level course","Women's, Gender And Sexuality Studies"
"2015-16","2016",201502,"Winter",25985,"I","I","Writing","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Lower Division",20,0.444444444,25,"2016","100 level course","English"
"2015-16","2016",201502,"Winter",25967,"L","I","Writing","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Lower Division",16,0.355555556,4,"2016","100 level course","English"
"2013-14","2015",201304,"Summer",46724,"L","I","Italian","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",15,0.333333333,3,"2014","100 level course","Romance Languages"
"2013-14","2015",201304,"Summer",47810,"L","I","International Studies","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Upper Division",8,0.177777778,2,"2014","400 level course","International Studies"
"2018-19","2019",201801,"Fall",15908,"L","I","Writing","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Lower Division",28,0.622222222,7,"2018","100 level course","English"
"2014-15","2015",201403,"Fall",11744,"I","I","Comparative Literature","Regular","Graduate","Graduate","0","1","1","600/700","Masters",14,0.388888889,16,"2014","600 level course","Comparative Literature"
"2016-17","2017",201601,"Fall",11651,"L","I","Comparative Literature","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",52,1.155555556,13,"2016","200 level course","Comparative Literature"
"2018-19","2019",201803,"Winter",24143,"L","I","Linguistics","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Lower Division",32,0.711111111,8,"2019","300 level course","Linguistics"
"2013-14","2015",201304,"Summer",46898,"L","I","Linguistics","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",20,0.444444444,5,"2014","400 level course","Linguistics"
"2016-17","2017",201601,"Fall",11475,"L","I","Chinese","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Lower Division",8,0.177777778,2,"2016","300 level course","E Asian Languages & Literature"
"2014-15","2016",201404,"Summer",41160,"L","I","Italian","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Masters",5,0.138888889,1,"2015","100 level course","Romance Languages"
"2013-14","2014",201303,"Spring",35518,"L","I","International Studies","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Upper Division",4,0.088888889,1,"2014","400 level course","International Studies"
"2013-14","2014",201303,"Spring",38173,"A","I","Theater Arts","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",12,0.266666667,3,"2014","200 level course","Theatre Arts"
"2017-18","2018",201703,"Winter",26456,"L","I","Writing","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",64,1.422222222,16,"2018","100 level course","English"
"2017-18","2019",201704,"Summer",42074,"L","I","Comparative Literature","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Lower Division",4,0.088888889,1,"2018","300 level course","Comparative Literature"
"2013-14","2014",201302,"Winter",27660,"L","I","Human Physiology","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",284,6.311111111,76,"2014","200 level course","Human Physiology"
"2016-17","2017",201603,"Fall",17087,"L","I","Writing","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Upper Division",4,0.088888889,1,"2016","100 level course","English"
"2014-15","2015",201402,"Winter",23524,"E","I","Linguistics","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",11,0.407407407,15,"2015","600 level course","Linguistics"
"2014-15","2016",201404,"Summer",40593,"L","I","Chinese","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Lower Division",5,0.111111111,1,"2015","100 level course","E Asian Languages & Literature"
"2016-17","2017",201602,"Winter",22313,"L","I","Environmental Studies","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",152,3.377777778,38,"2017","200 level course","Environmental Studies"
"2015-16","2016",201501,"Fall",13158,"L","I","Italian","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Upper Division",4,0.088888889,2,"2015","200 level course","Romance Languages"
"2016-17","2017",201601,"Fall",13572,"L","I","Linguistics","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",44,0.977777778,11,"2016","100 level course","Linguistics"
